sectors,year,temperature,regions,aogcm
18.0,2070,0.2842428,3.0,csiro-mk3-6-0_rcp8.5
18.0,2071,0.25467166,3.0,csiro-mk3-6-0_rcp8.5
18.0,2072,0.23888026,3.0,csiro-mk3-6-0_rcp8.5
18.0,2073,0.2645476,3.0,csiro-mk3-6-0_rcp8.5
18.0,2074,0.27711916,3.0,csiro-mk3-6-0_rcp8.5
18.0,2075,0.2900359,3.0,csiro-mk3-6-0_rcp8.5
18.0,2076,0.30347997,3.0,csiro-mk3-6-0_rcp8.5
18.0,2077,0.2902346,3.0,csiro-mk3-6-0_rcp8.5
18.0,2078,0.28968018,3.0,csiro-mk3-6-0_rcp8.5
18.0,2079,0.26239485,3.0,csiro-mk3-6-0_rcp8.5
18.0,2080,0.25041687,3.0,csiro-mk3-6-0_rcp8.5
18.0,2081,0.26050377,3.0,csiro-mk3-6-0_rcp8.5
18.0,2082,0.26971525,3.0,csiro-mk3-6-0_rcp8.5
18.0,2083,0.29083374,3.0,csiro-mk3-6-0_rcp8.5
18.0,2084,0.31764916,3.0,csiro-mk3-6-0_rcp8.5
18.0,2085,0.31591505,3.0,csiro-mk3-6-0_rcp8.5
18.0,2086,0.28310513,3.0,csiro-mk3-6-0_rcp8.5
18.0,2087,0.30001295,3.0,csiro-mk3-6-0_rcp8.5
18.0,2088,0.33284232,3.0,csiro-mk3-6-0_rcp8.5
18.0,2089,0.31039125,3.0,csiro-mk3-6-0_rcp8.5
18.0,2090,0.32692307,3.0,csiro-mk3-6-0_rcp8.5
18.0,2091,0.36593166,3.0,csiro-mk3-6-0_rcp8.5
18.0,2092,0.34514415,3.0,csiro-mk3-6-0_rcp8.5
18.0,2093,0.35238826,3.0,csiro-mk3-6-0_rcp8.5
18.0,2094,0.3590542,3.0,csiro-mk3-6-0_rcp8.5
18.0,2095,0.3479711,3.0,csiro-mk3-6-0_rcp8.5
18.0,2096,0.3536644,3.0,csiro-mk3-6-0_rcp8.5
18.0,2097,0.340447,3.0,csiro-mk3-6-0_rcp8.5
18.0,2098,0.37534702,3.0,csiro-mk3-6-0_rcp8.5
18.0,2099,0.4007768,3.0,csiro-mk3-6-0_rcp8.5
18.0,2100,0.41309854,3.0,csiro-mk3-6-0_rcp8.5
1.0,1995,1.4126651,1.0,cesm2_ssp585
1.0,1996,1.3928272,1.0,cesm2_ssp585
1.0,1997,1.3945541,1.0,cesm2_ssp585
1.0,1998,1.4108425,1.0,cesm2_ssp585
1.0,1999,1.3805877,1.0,cesm2_ssp585
1.0,2000,1.3676313,1.0,cesm2_ssp585
1.0,2001,1.3992032,1.0,cesm2_ssp585
1.0,2002,1.4008619,1.0,cesm2_ssp585
1.0,2003,1.3912326,1.0,cesm2_ssp585
1.0,2004,1.4025332,1.0,cesm2_ssp585
1.0,2005,1.4072382,1.0,cesm2_ssp585
1.0,2006,1.4104931,1.0,cesm2_ssp585
1.0,2007,1.4126071,1.0,cesm2_ssp585
1.0,2008,1.4084816,1.0,cesm2_ssp585
1.0,2009,1.4219973,1.0,cesm2_ssp585
1.0,2010,1.4153558,1.0,cesm2_ssp585
1.0,2011,1.4148605,1.0,cesm2_ssp585
1.0,2012,1.4131559,1.0,cesm2_ssp585
1.0,2013,1.4210081,1.0,cesm2_ssp585
1.0,2014,1.430369,1.0,cesm2_ssp585
1.0,2015,1.4430145,1.0,cesm2_ssp585
1.0,2016,1.4309679,1.0,cesm2_ssp585
1.0,2017,1.4374417,1.0,cesm2_ssp585
1.0,2018,1.4428719,1.0,cesm2_ssp585
1.0,2019,1.425171,1.0,cesm2_ssp585
1.0,2020,1.4476032,1.0,cesm2_ssp585
1.0,2021,1.4654076,1.0,cesm2_ssp585
1.0,2022,1.4715834,1.0,cesm2_ssp585
1.0,2023,1.4669322,1.0,cesm2_ssp585
1.0,2024,1.4679319,1.0,cesm2_ssp585
1.0,2025,1.4632592,1.0,cesm2_ssp585
1.0,2026,1.4749118,1.0,cesm2_ssp585
1.0,2027,1.4796761,1.0,cesm2_ssp585
1.0,2028,1.478285,1.0,cesm2_ssp585
1.0,2029,1.4602045,1.0,cesm2_ssp585
1.0,2030,1.4518434,1.0,cesm2_ssp585
1.0,2031,1.4467568,1.0,cesm2_ssp585
1.0,2032,1.4583305,1.0,cesm2_ssp585
1.0,2033,1.4516999,1.0,cesm2_ssp585
1.0,2034,1.4482461,1.0,cesm2_ssp585
1.0,2035,1.4787022,1.0,cesm2_ssp585
1.0,2036,1.4933013,1.0,cesm2_ssp585
1.0,2037,1.4930408,1.0,cesm2_ssp585
1.0,2038,1.5015671,1.0,cesm2_ssp585
1.0,2039,1.5097094,1.0,cesm2_ssp585
1.0,2040,1.5018638,1.0,cesm2_ssp585
1.0,2041,1.5061245,1.0,cesm2_ssp585
1.0,2042,1.512813,1.0,cesm2_ssp585
1.0,2043,1.5031668,1.0,cesm2_ssp585
1.0,2044,1.5085102,1.0,cesm2_ssp585
1.0,2045,1.5132154,1.0,cesm2_ssp585
1.0,2046,1.5134009,1.0,cesm2_ssp585
1.0,2047,1.5068345,1.0,cesm2_ssp585
1.0,2048,1.5227187,1.0,cesm2_ssp585
1.0,2049,1.507306,1.0,cesm2_ssp585
1.0,2050,1.5093925,1.0,cesm2_ssp585
1.0,2051,1.5351261,1.0,cesm2_ssp585
1.0,2052,1.5318122,1.0,cesm2_ssp585
1.0,2053,1.5271044,1.0,cesm2_ssp585
1.0,2054,1.5448667,1.0,cesm2_ssp585
1.0,2055,1.5557324,1.0,cesm2_ssp585
1.0,2056,1.5407882,1.0,cesm2_ssp585
1.0,2057,1.5416285,1.0,cesm2_ssp585
1.0,2058,1.5448782,1.0,cesm2_ssp585
1.0,2059,1.553871,1.0,cesm2_ssp585
1.0,2060,1.5603876,1.0,cesm2_ssp585
1.0,2061,1.5747409,1.0,cesm2_ssp585
1.0,2062,1.5537171,1.0,cesm2_ssp585
1.0,2063,1.5687697,1.0,cesm2_ssp585
1.0,2064,1.5894617,1.0,cesm2_ssp585
1.0,2065,1.5816143,1.0,cesm2_ssp585
1.0,2066,1.5971599,1.0,cesm2_ssp585
1.0,2067,1.5700656,1.0,cesm2_ssp585
1.0,2068,1.5515662,1.0,cesm2_ssp585
1.0,2069,1.5750312,1.0,cesm2_ssp585
1.0,2070,1.5750732,1.0,cesm2_ssp585
1.0,2071,1.5930517,1.0,cesm2_ssp585
1.0,2072,1.6201262,1.0,cesm2_ssp585
1.0,2073,1.6443299,1.0,cesm2_ssp585
1.0,2074,1.64535,1.0,cesm2_ssp585
1.0,2075,1.6402541,1.0,cesm2_ssp585
1.0,2076,1.6319267,1.0,cesm2_ssp585
1.0,2077,1.5948223,1.0,cesm2_ssp585
1.0,2078,1.6161883,1.0,cesm2_ssp585
1.0,2079,1.6250852,1.0,cesm2_ssp585
1.0,2080,1.6267987,1.0,cesm2_ssp585
1.0,2081,1.6545513,1.0,cesm2_ssp585
1.0,2082,1.6774755,1.0,cesm2_ssp585
1.0,2083,1.6544304,1.0,cesm2_ssp585
1.0,2084,1.64561,1.0,cesm2_ssp585
1.0,2085,1.6725117,1.0,cesm2_ssp585
1.0,2086,1.6770272,1.0,cesm2_ssp585
1.0,2087,1.6860461,1.0,cesm2_ssp585
1.0,2088,1.7071167,1.0,cesm2_ssp585
1.0,2089,1.7209326,1.0,cesm2_ssp585
1.0,2090,1.7078178,1.0,cesm2_ssp585
1.0,2091,1.7154082,1.0,cesm2_ssp585
1.0,2092,1.7565733,1.0,cesm2_ssp585
1.0,2093,1.7655815,1.0,cesm2_ssp585
1.0,2094,1.7739702,1.0,cesm2_ssp585
1.0,2095,1.7573857,1.0,cesm2_ssp585
1.0,2096,1.7607516,1.0,cesm2_ssp585
1.0,2097,1.755977,1.0,cesm2_ssp585
2.0,1995,-0.9932325,1.0,cesm2_ssp585
2.0,1996,-1.0162572,1.0,cesm2_ssp585
2.0,1997,-0.9890705,1.0,cesm2_ssp585
2.0,1998,-0.9748245,1.0,cesm2_ssp585
2.0,1999,-0.99030757,1.0,cesm2_ssp585
2.0,2000,-0.965558,1.0,cesm2_ssp585
2.0,2001,-0.9654129,1.0,cesm2_ssp585
2.0,2002,-0.96661496,1.0,cesm2_ssp585
2.0,2003,-1.0062783,1.0,cesm2_ssp585
2.0,2004,-0.9912292,1.0,cesm2_ssp585
2.0,2005,-0.99297935,1.0,cesm2_ssp585
2.0,2006,-1.0014838,1.0,cesm2_ssp585
2.0,2007,-0.99424815,1.0,cesm2_ssp585
2.0,2008,-0.978359,1.0,cesm2_ssp585
2.0,2009,-0.966949,1.0,cesm2_ssp585
2.0,2010,-0.980748,1.0,cesm2_ssp585
2.0,2011,-0.99232996,1.0,cesm2_ssp585
2.0,2012,-0.9864359,1.0,cesm2_ssp585
2.0,2013,-0.9343465,1.0,cesm2_ssp585
2.0,2014,-0.9506749,1.0,cesm2_ssp585
2.0,2015,-0.894528,1.0,cesm2_ssp585
2.0,2016,-0.91041416,1.0,cesm2_ssp585
2.0,2017,-0.9181035,1.0,cesm2_ssp585
2.0,2018,-0.86585283,1.0,cesm2_ssp585
2.0,2019,-0.9012119,1.0,cesm2_ssp585
2.0,2020,-0.90240896,1.0,cesm2_ssp585
2.0,2021,-0.90064746,1.0,cesm2_ssp585
2.0,2022,-0.88352174,1.0,cesm2_ssp585
2.0,2023,-0.89712256,1.0,cesm2_ssp585
2.0,2024,-0.89986163,1.0,cesm2_ssp585
2.0,2025,-0.90290546,1.0,cesm2_ssp585
2.0,2026,-0.9052746,1.0,cesm2_ssp585
2.0,2027,-0.8736119,1.0,cesm2_ssp585
2.0,2028,-0.88424325,1.0,cesm2_ssp585
2.0,2029,-0.87698025,1.0,cesm2_ssp585
2.0,2030,-0.914878,1.0,cesm2_ssp585
2.0,2031,-0.91329825,1.0,cesm2_ssp585
2.0,2032,-0.8931707,1.0,cesm2_ssp585
2.0,2033,-0.9122661,1.0,cesm2_ssp585
2.0,2034,-0.8922645,1.0,cesm2_ssp585
2.0,2035,-0.83227193,1.0,cesm2_ssp585
2.0,2036,-0.8118417,1.0,cesm2_ssp585
2.0,2037,-0.80342495,1.0,cesm2_ssp585
2.0,2038,-0.836954,1.0,cesm2_ssp585
2.0,2039,-0.8087055,1.0,cesm2_ssp585
2.0,2040,-0.79206455,1.0,cesm2_ssp585
2.0,2041,-0.8018687,1.0,cesm2_ssp585
2.0,2042,-0.8246598,1.0,cesm2_ssp585
2.0,2043,-0.81466544,1.0,cesm2_ssp585
2.0,2044,-0.8374828,1.0,cesm2_ssp585
2.0,2045,-0.8160486,1.0,cesm2_ssp585
2.0,2046,-0.8344046,1.0,cesm2_ssp585
2.0,2047,-0.8388383,1.0,cesm2_ssp585
2.0,2048,-0.8023569,1.0,cesm2_ssp585
2.0,2049,-0.8483424,1.0,cesm2_ssp585
2.0,2050,-0.82932204,1.0,cesm2_ssp585
2.0,2051,-0.8258858,1.0,cesm2_ssp585
2.0,2052,-0.81387293,1.0,cesm2_ssp585
2.0,2053,-0.7946642,1.0,cesm2_ssp585
2.0,2054,-0.76908344,1.0,cesm2_ssp585
2.0,2055,-0.7459334,1.0,cesm2_ssp585
2.0,2056,-0.74002373,1.0,cesm2_ssp585
2.0,2057,-0.73811454,1.0,cesm2_ssp585
2.0,2058,-0.7511538,1.0,cesm2_ssp585
2.0,2059,-0.74961,1.0,cesm2_ssp585
2.0,2060,-0.7344133,1.0,cesm2_ssp585
2.0,2061,-0.71718985,1.0,cesm2_ssp585
2.0,2062,-0.7111891,1.0,cesm2_ssp585
2.0,2063,-0.6992676,1.0,cesm2_ssp585
2.0,2064,-0.7148892,1.0,cesm2_ssp585
2.0,2065,-0.69455534,1.0,cesm2_ssp585
2.0,2066,-0.71517634,1.0,cesm2_ssp585
2.0,2067,-0.69790214,1.0,cesm2_ssp585
2.0,2068,-0.6741385,1.0,cesm2_ssp585
2.0,2069,-0.6934718,1.0,cesm2_ssp585
2.0,2070,-0.7013095,1.0,cesm2_ssp585
2.0,2071,-0.6457676,1.0,cesm2_ssp585
2.0,2072,-0.6528394,1.0,cesm2_ssp585
2.0,2073,-0.6569301,1.0,cesm2_ssp585
2.0,2074,-0.65789324,1.0,cesm2_ssp585
2.0,2075,-0.6626504,1.0,cesm2_ssp585
2.0,2076,-0.65286326,1.0,cesm2_ssp585
2.0,2077,-0.6340888,1.0,cesm2_ssp585
2.0,2078,-0.55962586,1.0,cesm2_ssp585
2.0,2079,-0.63925916,1.0,cesm2_ssp585
2.0,2080,-0.63627374,1.0,cesm2_ssp585
2.0,2081,-0.61989826,1.0,cesm2_ssp585
2.0,2082,-0.6155206,1.0,cesm2_ssp585
2.0,2083,-0.57080615,1.0,cesm2_ssp585
2.0,2084,-0.55439115,1.0,cesm2_ssp585
2.0,2085,-0.53538275,1.0,cesm2_ssp585
2.0,2086,-0.52942294,1.0,cesm2_ssp585
2.0,2087,-0.529132,1.0,cesm2_ssp585
2.0,2088,-0.51323766,1.0,cesm2_ssp585
2.0,2089,-0.5549699,1.0,cesm2_ssp585
2.0,2090,-0.45831883,1.0,cesm2_ssp585
2.0,2091,-0.3940815,1.0,cesm2_ssp585
2.0,2092,-0.42449656,1.0,cesm2_ssp585
2.0,2093,-0.4309418,1.0,cesm2_ssp585
2.0,2094,-0.42419228,1.0,cesm2_ssp585
2.0,2095,-0.36385193,1.0,cesm2_ssp585
2.0,2096,-0.399997,1.0,cesm2_ssp585
2.0,2097,-0.41968828,1.0,cesm2_ssp585
3.0,1995,0.9251246,1.0,cesm2_ssp585
3.0,1996,0.8886036,1.0,cesm2_ssp585
3.0,1997,0.8981572,1.0,cesm2_ssp585
3.0,1998,0.9243021,1.0,cesm2_ssp585
3.0,1999,0.8955074,1.0,cesm2_ssp585
3.0,2000,0.88585365,1.0,cesm2_ssp585
3.0,2001,0.9114055,1.0,cesm2_ssp585
3.0,2002,0.94205,1.0,cesm2_ssp585
3.0,2003,0.9113764,1.0,cesm2_ssp585
3.0,2004,0.90519774,1.0,cesm2_ssp585
3.0,2005,0.9168575,1.0,cesm2_ssp585
3.0,2006,0.8972593,1.0,cesm2_ssp585
3.0,2007,0.8947656,1.0,cesm2_ssp585
3.0,2008,0.92221284,1.0,cesm2_ssp585
3.0,2009,0.9350262,1.0,cesm2_ssp585
3.0,2010,0.9107398,1.0,cesm2_ssp585
3.0,2011,0.9111589,1.0,cesm2_ssp585
3.0,2012,0.9555053,1.0,cesm2_ssp585
3.0,2013,0.98576957,1.0,cesm2_ssp585
3.0,2014,0.9582617,1.0,cesm2_ssp585
3.0,2015,0.936303,1.0,cesm2_ssp585
3.0,2016,0.9820275,1.0,cesm2_ssp585
3.0,2017,0.97692305,1.0,cesm2_ssp585
3.0,2018,0.9995274,1.0,cesm2_ssp585
3.0,2019,0.9705117,1.0,cesm2_ssp585
3.0,2020,0.964148,1.0,cesm2_ssp585
3.0,2021,0.98558795,1.0,cesm2_ssp585
3.0,2022,1.0310706,1.0,cesm2_ssp585
3.0,2023,0.9985873,1.0,cesm2_ssp585
3.0,2024,0.9829499,1.0,cesm2_ssp585
3.0,2025,1.0041329,1.0,cesm2_ssp585
3.0,2026,1.0281173,1.0,cesm2_ssp585
3.0,2027,0.9979745,1.0,cesm2_ssp585
3.0,2028,0.9773539,1.0,cesm2_ssp585
3.0,2029,1.0039147,1.0,cesm2_ssp585
3.0,2030,0.94561595,1.0,cesm2_ssp585
3.0,2031,0.9541566,1.0,cesm2_ssp585
3.0,2032,0.9988401,1.0,cesm2_ssp585
3.0,2033,0.9990566,1.0,cesm2_ssp585
3.0,2034,0.9602192,1.0,cesm2_ssp585
3.0,2035,0.9609254,1.0,cesm2_ssp585
3.0,2036,1.0277579,1.0,cesm2_ssp585
3.0,2037,1.0807854,1.0,cesm2_ssp585
3.0,2038,1.0207223,1.0,cesm2_ssp585
3.0,2039,1.0178854,1.0,cesm2_ssp585
3.0,2040,1.0271094,1.0,cesm2_ssp585
3.0,2041,1.0190939,1.0,cesm2_ssp585
3.0,2042,1.0232375,1.0,cesm2_ssp585
3.0,2043,1.0577403,1.0,cesm2_ssp585
3.0,2044,1.013168,1.0,cesm2_ssp585
3.0,2045,1.05122,1.0,cesm2_ssp585
3.0,2046,1.0627289,1.0,cesm2_ssp585
3.0,2047,1.0078801,1.0,cesm2_ssp585
3.0,2048,1.0120755,1.0,cesm2_ssp585
3.0,2049,1.0500779,1.0,cesm2_ssp585
3.0,2050,1.0426801,1.0,cesm2_ssp585
3.0,2051,1.0632366,1.0,cesm2_ssp585
3.0,2052,1.0772625,1.0,cesm2_ssp585
3.0,2053,1.0549245,1.0,cesm2_ssp585
3.0,2054,1.0834856,1.0,cesm2_ssp585
3.0,2055,1.0603378,1.0,cesm2_ssp585
3.0,2056,1.0774688,1.0,cesm2_ssp585
3.0,2057,1.0914186,1.0,cesm2_ssp585
3.0,2058,1.0965881,1.0,cesm2_ssp585
3.0,2059,1.0931506,1.0,cesm2_ssp585
3.0,2060,1.0973024,1.0,cesm2_ssp585
3.0,2061,1.1274205,1.0,cesm2_ssp585
3.0,2062,1.1136707,1.0,cesm2_ssp585
3.0,2063,1.1366848,1.0,cesm2_ssp585
3.0,2064,1.1242583,1.0,cesm2_ssp585
3.0,2065,1.0995734,1.0,cesm2_ssp585
3.0,2066,1.1249818,1.0,cesm2_ssp585
3.0,2067,1.1470367,1.0,cesm2_ssp585
3.0,2068,1.1154258,1.0,cesm2_ssp585
3.0,2069,1.1526605,1.0,cesm2_ssp585
3.0,2070,1.1566604,1.0,cesm2_ssp585
3.0,2071,1.1778048,1.0,cesm2_ssp585
3.0,2072,1.1895427,1.0,cesm2_ssp585
3.0,2073,1.1800617,1.0,cesm2_ssp585
3.0,2074,1.1929324,1.0,cesm2_ssp585
3.0,2075,1.2182866,1.0,cesm2_ssp585
3.0,2076,1.1885931,1.0,cesm2_ssp585
3.0,2077,1.1939414,1.0,cesm2_ssp585
3.0,2078,1.1601009,1.0,cesm2_ssp585
3.0,2079,1.2101187,1.0,cesm2_ssp585
3.0,2080,1.2197232,1.0,cesm2_ssp585
3.0,2081,1.2388715,1.0,cesm2_ssp585
3.0,2082,1.2495064,1.0,cesm2_ssp585
3.0,2083,1.2720405,1.0,cesm2_ssp585
3.0,2084,1.2538569,1.0,cesm2_ssp585
3.0,2085,1.2532578,1.0,cesm2_ssp585
3.0,2086,1.2767329,1.0,cesm2_ssp585
3.0,2087,1.2871891,1.0,cesm2_ssp585
3.0,2088,1.2952532,1.0,cesm2_ssp585
3.0,2089,1.325595,1.0,cesm2_ssp585
3.0,2090,1.3191086,1.0,cesm2_ssp585
3.0,2091,1.3123919,1.0,cesm2_ssp585
3.0,2092,1.324269,1.0,cesm2_ssp585
3.0,2093,1.3477415,1.0,cesm2_ssp585
3.0,2094,1.36059,1.0,cesm2_ssp585
3.0,2095,1.3456801,1.0,cesm2_ssp585
3.0,2096,1.3530343,1.0,cesm2_ssp585
3.0,2097,1.375958,1.0,cesm2_ssp585
4.0,1995,-0.20062421,1.0,cesm2_ssp585
4.0,1996,-0.21694301,1.0,cesm2_ssp585
4.0,1997,-0.29001403,1.0,cesm2_ssp585
4.0,1998,-0.29703212,1.0,cesm2_ssp585
4.0,1999,-0.2882762,1.0,cesm2_ssp585
4.0,2000,-0.2663552,1.0,cesm2_ssp585
4.0,2001,-0.23670124,1.0,cesm2_ssp585
4.0,2002,-0.21774569,1.0,cesm2_ssp585
4.0,2003,-0.16093583,1.0,cesm2_ssp585
4.0,2004,-0.15126236,1.0,cesm2_ssp585
4.0,2005,-0.1553899,1.0,cesm2_ssp585
4.0,2006,-0.088096306,1.0,cesm2_ssp585
4.0,2007,-0.09444918,1.0,cesm2_ssp585
4.0,2008,-0.18093087,1.0,cesm2_ssp585
4.0,2009,-0.1516434,1.0,cesm2_ssp585
4.0,2010,-0.16042116,1.0,cesm2_ssp585
4.0,2011,-0.17763206,1.0,cesm2_ssp585
4.0,2012,-0.19530335,1.0,cesm2_ssp585
4.0,2013,-0.124601394,1.0,cesm2_ssp585
4.0,2014,-0.07628384,1.0,cesm2_ssp585
4.0,2015,-0.11306248,1.0,cesm2_ssp585
4.0,2016,-0.15561306,1.0,cesm2_ssp585
4.0,2017,-0.12751955,1.0,cesm2_ssp585
4.0,2018,-0.08444951,1.0,cesm2_ssp585
4.0,2019,-0.08690624,1.0,cesm2_ssp585
4.0,2020,-0.070953645,1.0,cesm2_ssp585
4.0,2021,-0.053854864,1.0,cesm2_ssp585
4.0,2022,-0.033107214,1.0,cesm2_ssp585
4.0,2023,0.00871867,1.0,cesm2_ssp585
4.0,2024,0.024044245,1.0,cesm2_ssp585
4.0,2025,-0.024268264,1.0,cesm2_ssp585
4.0,2026,-0.010318029,1.0,cesm2_ssp585
4.0,2027,0.012381742,1.0,cesm2_ssp585
4.0,2028,-0.0188638,1.0,cesm2_ssp585
4.0,2029,-0.06726188,1.0,cesm2_ssp585
4.0,2030,-0.02712743,1.0,cesm2_ssp585
4.0,2031,-0.013481463,1.0,cesm2_ssp585
4.0,2032,-0.108548574,1.0,cesm2_ssp585
4.0,2033,-0.10994233,1.0,cesm2_ssp585
4.0,2034,-0.05458524,1.0,cesm2_ssp585
4.0,2035,-0.05067744,1.0,cesm2_ssp585
4.0,2036,-0.0152426455,1.0,cesm2_ssp585
4.0,2037,0.010605805,1.0,cesm2_ssp585
4.0,2038,0.035969507,1.0,cesm2_ssp585
4.0,2039,0.054279335,1.0,cesm2_ssp585
4.0,2040,-0.0063399416,1.0,cesm2_ssp585
4.0,2041,0.0032470229,1.0,cesm2_ssp585
4.0,2042,0.0070293127,1.0,cesm2_ssp585
4.0,2043,-0.010190514,1.0,cesm2_ssp585
4.0,2044,-0.007466932,1.0,cesm2_ssp585
4.0,2045,0.0030325963,1.0,cesm2_ssp585
4.0,2046,0.0016958256,1.0,cesm2_ssp585
4.0,2047,-0.015856186,1.0,cesm2_ssp585
4.0,2048,-0.005367545,1.0,cesm2_ssp585
4.0,2049,-0.0112926485,1.0,cesm2_ssp585
4.0,2050,0.017837897,1.0,cesm2_ssp585
4.0,2051,0.06659996,1.0,cesm2_ssp585
4.0,2052,0.046387482,1.0,cesm2_ssp585
4.0,2053,0.07067711,1.0,cesm2_ssp585
4.0,2054,0.073444866,1.0,cesm2_ssp585
4.0,2055,0.08976352,1.0,cesm2_ssp585
4.0,2056,0.06734273,1.0,cesm2_ssp585
4.0,2057,0.06947156,1.0,cesm2_ssp585
4.0,2058,0.067073315,1.0,cesm2_ssp585
4.0,2059,0.094126016,1.0,cesm2_ssp585
4.0,2060,0.088342845,1.0,cesm2_ssp585
4.0,2061,0.086628765,1.0,cesm2_ssp585
4.0,2062,0.14630327,1.0,cesm2_ssp585
4.0,2063,0.13500689,1.0,cesm2_ssp585
4.0,2064,0.14041169,1.0,cesm2_ssp585
4.0,2065,0.13799113,1.0,cesm2_ssp585
4.0,2066,0.109308936,1.0,cesm2_ssp585
4.0,2067,0.101266585,1.0,cesm2_ssp585
4.0,2068,0.13867842,1.0,cesm2_ssp585
4.0,2069,0.10473633,1.0,cesm2_ssp585
4.0,2070,0.15357323,1.0,cesm2_ssp585
4.0,2071,0.15396819,1.0,cesm2_ssp585
4.0,2072,0.16934249,1.0,cesm2_ssp585
4.0,2073,0.20383811,1.0,cesm2_ssp585
4.0,2074,0.17786685,1.0,cesm2_ssp585
4.0,2075,0.17589022,1.0,cesm2_ssp585
4.0,2076,0.13834813,1.0,cesm2_ssp585
4.0,2077,0.14596474,1.0,cesm2_ssp585
4.0,2078,0.19106086,1.0,cesm2_ssp585
4.0,2079,0.17449282,1.0,cesm2_ssp585
4.0,2080,0.21930301,1.0,cesm2_ssp585
4.0,2081,0.20058538,1.0,cesm2_ssp585
4.0,2082,0.20134698,1.0,cesm2_ssp585
4.0,2083,0.19054626,1.0,cesm2_ssp585
4.0,2084,0.2205759,1.0,cesm2_ssp585
4.0,2085,0.23636243,1.0,cesm2_ssp585
4.0,2086,0.23285094,1.0,cesm2_ssp585
4.0,2087,0.24279505,1.0,cesm2_ssp585
4.0,2088,0.2960813,1.0,cesm2_ssp585
4.0,2089,0.2736799,1.0,cesm2_ssp585
4.0,2090,0.2555644,1.0,cesm2_ssp585
4.0,2091,0.27079326,1.0,cesm2_ssp585
4.0,2092,0.3035757,1.0,cesm2_ssp585
4.0,2093,0.33867893,1.0,cesm2_ssp585
4.0,2094,0.33414137,1.0,cesm2_ssp585
4.0,2095,0.30825508,1.0,cesm2_ssp585
4.0,2096,0.2765797,1.0,cesm2_ssp585
4.0,2097,0.28427407,1.0,cesm2_ssp585
5.0,1995,-1.7850326,1.0,cesm2_ssp585
5.0,1996,-1.7721869,1.0,cesm2_ssp585
5.0,1997,-1.671001,1.0,cesm2_ssp585
5.0,1998,-1.7380781,1.0,cesm2_ssp585
5.0,1999,-1.7858307,1.0,cesm2_ssp585
5.0,2000,-1.6830918,1.0,cesm2_ssp585
5.0,2001,-1.7956432,1.0,cesm2_ssp585
5.0,2002,-1.8645425,1.0,cesm2_ssp585
5.0,2003,-1.8269866,1.0,cesm2_ssp585
5.0,2004,-1.8115604,1.0,cesm2_ssp585
5.0,2005,-1.8482717,1.0,cesm2_ssp585
5.0,2006,-1.8229859,1.0,cesm2_ssp585
5.0,2007,-1.8096564,1.0,cesm2_ssp585
5.0,2008,-1.7574253,1.0,cesm2_ssp585
5.0,2009,-1.7383121,1.0,cesm2_ssp585
5.0,2010,-1.7898028,1.0,cesm2_ssp585
5.0,2011,-1.8360105,1.0,cesm2_ssp585
5.0,2012,-1.7736682,1.0,cesm2_ssp585
5.0,2013,-1.7378554,1.0,cesm2_ssp585
5.0,2014,-1.838468,1.0,cesm2_ssp585
5.0,2015,-1.825672,1.0,cesm2_ssp585
5.0,2016,-1.7502767,1.0,cesm2_ssp585
5.0,2017,-1.7249581,1.0,cesm2_ssp585
5.0,2018,-1.7677509,1.0,cesm2_ssp585
5.0,2019,-1.69151,1.0,cesm2_ssp585
5.0,2020,-1.672194,1.0,cesm2_ssp585
5.0,2021,-1.7598795,1.0,cesm2_ssp585
5.0,2022,-1.7419887,1.0,cesm2_ssp585
5.0,2023,-1.6993248,1.0,cesm2_ssp585
5.0,2024,-1.6176727,1.0,cesm2_ssp585
5.0,2025,-1.6257218,1.0,cesm2_ssp585
5.0,2026,-1.6865908,1.0,cesm2_ssp585
5.0,2027,-1.7389305,1.0,cesm2_ssp585
5.0,2028,-1.7158647,1.0,cesm2_ssp585
5.0,2029,-1.6935645,1.0,cesm2_ssp585
5.0,2030,-1.6852444,1.0,cesm2_ssp585
5.0,2031,-1.7040135,1.0,cesm2_ssp585
5.0,2032,-1.8612055,1.0,cesm2_ssp585
5.0,2033,-1.8435973,1.0,cesm2_ssp585
5.0,2034,-1.80141,1.0,cesm2_ssp585
5.0,2035,-1.7828565,1.0,cesm2_ssp585
5.0,2036,-1.6417186,1.0,cesm2_ssp585
5.0,2037,-1.651783,1.0,cesm2_ssp585
5.0,2038,-1.7633499,1.0,cesm2_ssp585
5.0,2039,-1.6716943,1.0,cesm2_ssp585
5.0,2040,-1.6572322,1.0,cesm2_ssp585
5.0,2041,-1.6590378,1.0,cesm2_ssp585
5.0,2042,-1.6330223,1.0,cesm2_ssp585
5.0,2043,-1.6434655,1.0,cesm2_ssp585
5.0,2044,-1.6466777,1.0,cesm2_ssp585
5.0,2045,-1.7489163,1.0,cesm2_ssp585
5.0,2046,-1.7195066,1.0,cesm2_ssp585
5.0,2047,-1.6967689,1.0,cesm2_ssp585
5.0,2048,-1.768486,1.0,cesm2_ssp585
5.0,2049,-1.6971004,1.0,cesm2_ssp585
5.0,2050,-1.6425366,1.0,cesm2_ssp585
5.0,2051,-1.7324307,1.0,cesm2_ssp585
5.0,2052,-1.7380491,1.0,cesm2_ssp585
