,sectors,regions,year,aogcm,salinity,temperature,thermal_forcing,pr_anomaly,evspsbl_anomaly,mrro_anomaly,smb_anomaly,ts_anomaly
13021,15.0,2.0,2084,noresm1_m_rcp85,34.567715,0.3408542,2.9353025,8.780394e-07,1.8865974e-07,-1.7746633e-10,6.895571e-07,1.3958845
13022,15.0,2.0,2085,noresm1_m_rcp85,34.56297,0.34980518,2.943982,3.479103e-06,4.1232803e-07,5.9532756e-08,3.0072422e-06,3.015557
13023,15.0,2.0,2086,noresm1_m_rcp85,34.568333,0.38505673,2.9795406,1.2939831e-06,3.5483276e-07,9.751586e-08,8.416345e-07,1.9788634
13024,15.0,2.0,2087,noresm1_m_rcp85,34.569035,0.37042463,2.9649491,2.8394868e-06,9.1336904e-07,5.9377896e-08,1.8667398e-06,3.1607087
13025,15.0,2.0,2088,noresm1_m_rcp85,34.550995,0.34930673,2.9429588,1.4941704e-06,6.0080697e-07,2.3672713e-07,6.5663636e-07,2.8946314
13026,15.0,2.0,2089,noresm1_m_rcp85,34.54131,0.3631694,2.9561076,2.7773394e-06,5.5951e-07,-3.2648386e-09,2.2210943e-06,2.7987096
13027,15.0,2.0,2090,noresm1_m_rcp85,34.540592,0.4001267,2.9930246,1.813498e-06,9.4652427e-07,1.09019986e-07,7.579537e-07,3.2427948
13028,15.0,2.0,2091,noresm1_m_rcp85,34.54912,0.44356802,3.0369544,2.1309174e-06,5.421358e-07,1.1031352e-07,1.478468e-06,2.4745164
13029,15.0,2.0,2092,noresm1_m_rcp85,34.561314,0.4734897,3.067575,4.6908062e-06,5.162423e-07,1.2482222e-07,4.049742e-06,3.549483
13030,15.0,2.0,2093,noresm1_m_rcp85,34.578312,0.52570045,3.1207583,2.7853737e-06,3.518128e-07,1.5866111e-07,2.2748998e-06,2.953324
13031,15.0,2.0,2094,noresm1_m_rcp85,34.57298,0.5158478,3.1106014,4.0106684e-06,7.8620684e-07,3.5765703e-07,2.8668044e-06,4.1972594
13032,15.0,2.0,2095,noresm1_m_rcp85,34.563114,0.47983545,3.0740228,1.626457e-06,1.4173705e-06,5.0328556e-08,1.587579e-07,2.378133
13033,15.0,2.0,2096,noresm1_m_rcp85,34.553185,0.43280113,3.0264242,3.2093396e-06,6.968998e-07,1.0261059e-08,2.5021789e-06,2.8738952
13034,15.0,2.0,2097,noresm1_m_rcp85,34.539787,0.4569814,3.0498354,2.2646989e-06,5.63496e-07,1.8021781e-08,1.6831812e-06,3.3922174
13035,15.0,2.0,2098,noresm1_m_rcp85,34.538204,0.4879181,3.0806806,1.9462632e-07,3.489127e-07,1.3141252e-07,-2.856989e-07,1.7933563
13036,15.0,2.0,2099,noresm1_m_rcp85,34.553574,0.53547627,3.1291192,2.2592462e-06,1.7765912e-07,8.58627e-08,1.9957245e-06,2.7664711
13037,15.0,2.0,2100,noresm1_m_rcp85,34.56609,0.5956876,3.190048,5.5711125e-06,3.750332e-07,1.5348618e-07,5.0425933e-06,4.333196
13038,16.0,3.0,1995,noresm1_m_rcp85,34.601837,-0.6333642,1.9632603,5.8841914e-07,-5.8027805e-08,-4.0472436e-08,6.869194e-07,0.53085726
13039,16.0,3.0,1996,noresm1_m_rcp85,34.595062,-0.6924847,1.9037573,-7.882227e-07,-6.493821e-08,-1.2406177e-08,-7.108783e-07,-0.9569668
13040,16.0,3.0,1997,noresm1_m_rcp85,34.5962,-0.66654617,1.929755,-1.3569792e-06,3.1583312e-08,-2.2844862e-08,-1.3657176e-06,-0.29127586
13041,16.0,3.0,1998,noresm1_m_rcp85,34.600956,-0.6319688,1.9646051,1.0693068e-06,3.9404164e-09,1.781342e-08,1.0475529e-06,-0.3079267
13042,16.0,3.0,1999,noresm1_m_rcp85,34.615776,-0.6871905,1.9102315,-1.8114732e-06,3.010678e-08,-1.9797447e-08,-1.8217826e-06,-1.0619252
13043,16.0,3.0,2000,noresm1_m_rcp85,34.588264,-0.7639181,1.8322902,-1.1952302e-06,2.4756282e-08,-2.498909e-08,-1.1949974e-06,0.11480225
13044,16.0,3.0,2001,noresm1_m_rcp85,34.612095,-0.6617636,1.9354477,2.196236e-06,-1.5089937e-07,-1.0445532e-07,2.4515907e-06,0.39558357
13045,16.0,3.0,2002,noresm1_m_rcp85,34.585026,-0.67926913,1.9164873,2.4955473e-06,1.0201809e-07,-1.5523115e-07,2.5487602e-06,0.9085422
13046,16.0,3.0,2003,noresm1_m_rcp85,34.561214,-0.66727525,1.9273871,1.0574183e-06,1.0291597e-07,-5.4672824e-08,1.0091752e-06,0.838969
13047,16.0,3.0,2004,noresm1_m_rcp85,34.55902,-0.6444707,1.9497155,1.0491425e-06,2.0191198e-08,-8.282703e-08,1.1117783e-06,0.07686836
13048,16.0,3.0,2005,noresm1_m_rcp85,34.58431,-0.6395487,1.9560711,-1.6925997e-06,8.4980584e-08,-9.6690094e-08,-1.6808901e-06,0.025937734
13049,16.0,3.0,2006,noresm1_m_rcp85,34.57428,-0.7063765,1.8888158,-7.784828e-07,1.063425e-07,-6.9084344e-08,-8.157409e-07,0.22698162
13050,16.0,3.0,2007,noresm1_m_rcp85,34.566273,-0.696115,1.8987087,-4.92946e-08,-6.910231e-09,-1.05713966e-07,6.33296e-08,0.45649484
13051,16.0,3.0,2008,noresm1_m_rcp85,34.568398,-0.64759886,1.947198,9.664798e-07,1.4999443e-08,2.418697e-07,7.096106e-07,0.34295252
13052,16.0,3.0,2009,noresm1_m_rcp85,34.54912,-0.59996074,1.9936455,3.2201717e-06,8.211464e-08,4.2678096e-07,2.711276e-06,1.685774
13053,16.0,3.0,2010,noresm1_m_rcp85,34.57854,-0.56495744,2.0303326,-3.4547309e-06,-6.810513e-08,-5.603958e-08,-3.3305862e-06,-0.9587465
13054,16.0,3.0,2011,noresm1_m_rcp85,34.56915,-0.6307419,1.9640377,-1.7660276e-06,-1.2423652e-07,6.877065e-08,-1.7105616e-06,-0.4808303
13055,16.0,3.0,2012,noresm1_m_rcp85,34.564384,-0.5871207,2.0073626,2.0491664e-06,-6.028037e-08,-2.4576499e-08,2.1340234e-06,-0.030153474
13056,16.0,3.0,2013,noresm1_m_rcp85,34.576984,-0.57043433,2.024767,-7.487662e-07,1.9713411e-08,1.2210074e-07,-8.9058034e-07,-0.3306891
13057,16.0,3.0,2014,noresm1_m_rcp85,34.60611,-0.6506304,1.9462382,-1.0500811e-06,-9.026492e-08,-7.534696e-09,-9.522815e-07,-1.1852428
13058,16.0,3.0,2015,noresm1_m_rcp85,34.594807,-0.68077445,1.9154462,-1.4566346e-07,1.8293163e-08,-8.7803706e-08,-7.6152915e-08,0.29250395
13059,16.0,3.0,2016,noresm1_m_rcp85,34.574802,-0.6588598,1.9362338,-2.743787e-07,-7.5167534e-08,2.120402e-09,-2.0133156e-07,-0.7423935
13060,16.0,3.0,2017,noresm1_m_rcp85,34.604412,-0.61267275,1.9840987,-6.1730293e-07,1.4746141e-08,-7.210342e-08,-5.5994565e-07,-0.38768947
13061,16.0,3.0,2018,noresm1_m_rcp85,34.608185,-0.6717049,1.9252822,3.000464e-07,-1.1251909e-07,-7.807056e-08,4.9063607e-07,-0.12790884
13062,16.0,3.0,2019,noresm1_m_rcp85,34.578857,-0.682536,1.9128609,1.6042088e-06,1.2865927e-07,-4.4596295e-08,1.5201459e-06,1.0948527
13063,16.0,3.0,2020,noresm1_m_rcp85,34.56483,-0.7180463,1.8772125,-1.9700044e-06,1.5140377e-07,-1.1230778e-07,-2.0091004e-06,-0.086306036
13064,16.0,3.0,2021,noresm1_m_rcp85,34.572357,-0.6742713,1.9209479,3.2633386e-06,-1.8626713e-08,-6.257204e-08,3.3445374e-06,1.1362205
13065,16.0,3.0,2022,noresm1_m_rcp85,34.564434,-0.6025172,1.9919809,3.111098e-07,7.232893e-08,-6.842499e-08,3.0720585e-07,0.20341052
13066,16.0,3.0,2023,noresm1_m_rcp85,34.576843,-0.5693778,2.025816,1.1806533e-06,-1.4100252e-07,-1.6824995e-08,1.3384807e-06,-0.2156986
13067,16.0,3.0,2024,noresm1_m_rcp85,34.5828,-0.60286224,1.9926842,-6.543906e-08,-1.0038923e-07,-6.107992e-08,9.603009e-08,0.2548475
13068,16.0,3.0,2025,noresm1_m_rcp85,34.56566,-0.5879809,2.0065727,6.1625046e-06,-1.5756388e-08,8.062719e-08,6.097634e-06,0.87756044
13069,16.0,3.0,2026,noresm1_m_rcp85,34.589443,-0.5763414,2.0195735,-1.757781e-06,9.050156e-08,-6.715765e-08,-1.7811249e-06,0.30373386
13070,16.0,3.0,2027,noresm1_m_rcp85,34.59435,-0.6312499,1.9649452,-1.6118562e-06,-9.613825e-08,-2.0480218e-08,-1.4952377e-06,-1.0408126
13071,16.0,3.0,2028,noresm1_m_rcp85,34.584064,-0.6524182,1.9431878,-8.9265404e-07,-1.9332276e-08,-1.0101679e-07,-7.72305e-07,-0.20883837
13072,16.0,3.0,2029,noresm1_m_rcp85,34.57013,-0.65396327,1.9408631,8.85829e-07,-2.410123e-08,-6.271993e-08,9.726501e-07,0.6381359
13073,16.0,3.0,2030,noresm1_m_rcp85,34.570568,-0.60434335,1.9904907,-1.3428164e-06,-1.785178e-08,-4.8956743e-08,-1.276008e-06,0.43341497
13074,16.0,3.0,2031,noresm1_m_rcp85,34.562336,-0.59720397,1.997221,-7.615524e-07,5.8523362e-08,-1.0317076e-07,-7.1690505e-07,0.5647962
13075,16.0,3.0,2032,noresm1_m_rcp85,34.56587,-0.591008,2.0035586,-2.7812878e-06,3.4093084e-08,-1.0255908e-07,-2.7128217e-06,-1.3343679
13076,16.0,3.0,2033,noresm1_m_rcp85,34.573906,-0.5878659,2.007158,-3.8029639e-06,-3.5102662e-08,-1.17468524e-07,-3.6503925e-06,-0.3919349
13077,16.0,3.0,2034,noresm1_m_rcp85,34.56388,-0.6154295,1.9790202,-1.1830584e-06,1.0249253e-07,-9.179598e-08,-1.193755e-06,0.27270973
13078,16.0,3.0,2035,noresm1_m_rcp85,34.536613,-0.62424815,1.9691486,5.405196e-06,-6.566251e-08,2.9874272e-08,5.4409843e-06,2.4244697
13079,16.0,3.0,2036,noresm1_m_rcp85,34.52725,-0.55256003,2.0398152,-2.5779595e-06,2.182409e-08,-1.0195054e-07,-2.497833e-06,0.4217879
13080,16.0,3.0,2037,noresm1_m_rcp85,34.521343,-0.5886175,2.0037873,-3.6130666e-07,4.8983573e-08,-9.035949e-08,-3.1993073e-07,0.969106
13081,16.0,3.0,2038,noresm1_m_rcp85,34.530804,-0.55281985,2.0397813,-1.4688312e-06,3.1686795e-08,-1.1087696e-07,-1.389641e-06,0.21832415
13082,16.0,3.0,2039,noresm1_m_rcp85,34.539177,-0.54769397,2.0453424,-1.445026e-06,1.4603842e-07,-1.11707536e-07,-1.4793569e-06,0.3508044
13083,16.0,3.0,2040,noresm1_m_rcp85,34.545765,-0.55597377,2.0374403,-1.786102e-07,6.445229e-08,-5.404116e-08,-1.8902134e-07,0.71112764
13084,16.0,3.0,2041,noresm1_m_rcp85,34.54059,-0.5615481,2.0315726,-2.3849157e-06,7.1190776e-08,-1.2475353e-07,-2.331353e-06,-0.22006087
13085,16.0,3.0,2042,noresm1_m_rcp85,34.53845,-0.5371388,2.0558574,1.2112662e-06,-4.654104e-09,-5.6581218e-08,1.2725015e-06,0.1964488
13086,16.0,3.0,2043,noresm1_m_rcp85,34.517365,-0.52487034,2.0669756,1.8660526e-06,-4.0017408e-08,-2.5774435e-08,1.9318445e-06,0.6209703
13087,16.0,3.0,2044,noresm1_m_rcp85,34.54442,-0.51121676,2.0821195,2.819012e-07,-8.417362e-08,-3.3460275e-08,3.9953508e-07,0.4107766
13088,16.0,3.0,2045,noresm1_m_rcp85,34.51747,-0.48933408,2.1024616,-2.851833e-07,1.05168624e-07,-1.16926756e-07,-2.7342514e-07,1.0142719
13089,16.0,3.0,2046,noresm1_m_rcp85,34.52664,-0.46194232,2.1303766,-1.9426275e-06,1.0397349e-08,-4.6473538e-08,-1.9065512e-06,0.097411215
13090,16.0,3.0,2047,noresm1_m_rcp85,34.52492,-0.43385148,2.158369,-9.612331e-07,3.913683e-08,-5.8693242e-08,-9.4167666e-07,0.20563005
13091,16.0,3.0,2048,noresm1_m_rcp85,34.509422,-0.46054786,2.1307855,-2.8412262e-06,2.2798247e-07,3.0529677e-07,-3.3745055e-06,0.32146433
13092,16.0,3.0,2049,noresm1_m_rcp85,34.543015,-0.46111637,2.1321402,-1.3552896e-06,-8.330046e-08,-6.627707e-08,-1.205712e-06,0.08799966
13093,16.0,3.0,2050,noresm1_m_rcp85,34.51487,-0.43927085,2.1523757,2.8072338e-06,4.1379735e-08,3.2010274e-08,2.733844e-06,2.131251
13094,16.0,3.0,2051,noresm1_m_rcp85,34.544216,-0.42418587,2.1691399,-2.2714412e-06,4.069807e-09,-1.2177385e-07,-2.1537371e-06,0.2616831
13095,16.0,3.0,2052,noresm1_m_rcp85,34.530273,-0.47391462,2.1186125,-3.6274766e-06,9.023937e-08,-1.3720677e-07,-3.5805092e-06,0.014533244
13096,16.0,3.0,2053,noresm1_m_rcp85,34.524868,-0.47450683,2.1177323,-3.5948878e-07,1.3647593e-07,-1.5240348e-08,-4.8072434e-07,1.8679353
13097,16.0,3.0,2054,noresm1_m_rcp85,34.51789,-0.44979203,2.1420267,-1.7355503e-06,-1.6085512e-08,-9.416805e-08,-1.6252967e-06,-0.10109941
13098,16.0,3.0,2055,noresm1_m_rcp85,34.527756,-0.38703775,2.205346,8.086863e-07,1.8042847e-08,-6.716006e-08,8.578035e-07,1.1154051
13099,16.0,3.0,2056,noresm1_m_rcp85,34.519863,-0.39796028,2.1939719,7.3015303e-07,7.954789e-08,1.8559405e-07,4.650111e-07,1.5582525
13100,16.0,3.0,2057,noresm1_m_rcp85,34.52547,-0.3424662,2.2497873,4.968119e-07,1.2946967e-07,2.510682e-07,1.16274016e-07,1.580664
13101,16.0,3.0,2058,noresm1_m_rcp85,34.527897,-0.38860548,2.2037868,5.002662e-07,7.542461e-08,-8.372091e-08,5.0856255e-07,0.6707299
13102,16.0,3.0,2059,noresm1_m_rcp85,34.542324,-0.39409396,2.1991234,-2.267428e-06,3.333763e-08,-7.2926326e-08,-2.2278393e-06,0.660618
13103,16.0,3.0,2060,noresm1_m_rcp85,34.53649,-0.4103658,2.1825187,-6.604337e-07,1.49577e-07,-6.8758936e-08,-7.4125177e-07,1.82865
13104,16.0,3.0,2061,noresm1_m_rcp85,34.521706,-0.47789532,2.1143277,-9.913382e-07,1.4146856e-07,-1.0609521e-07,-1.0267115e-06,1.2331908
13105,16.0,3.0,2062,noresm1_m_rcp85,34.51958,-0.43343475,2.1584806,-2.9842267e-06,1.3541106e-07,1.3619771e-07,-3.2558357e-06,1.1265368
13106,16.0,3.0,2063,noresm1_m_rcp85,34.515423,-0.46333265,2.1283846,-1.1381711e-06,1.3193782e-07,-5.7130524e-08,-1.2129784e-06,1.7229462
13107,16.0,3.0,2064,noresm1_m_rcp85,34.512543,-0.3670746,2.224439,-1.2667437e-06,1.960267e-07,2.254095e-07,-1.6881799e-06,0.79515713
13108,16.0,3.0,2065,noresm1_m_rcp85,34.510014,-0.3274956,2.263874,8.666934e-07,1.5261206e-07,1.1855521e-07,5.9552616e-07,1.8139434
13109,16.0,3.0,2066,noresm1_m_rcp85,34.51356,-0.29916248,2.2924104,1.4820482e-06,2.1481206e-07,2.893097e-07,9.779264e-07,2.0507107
13110,16.0,3.0,2067,noresm1_m_rcp85,34.515156,-0.3269988,2.2646654,-5.821524e-07,1.026917e-07,6.285526e-08,-7.476993e-07,1.5003755
13111,16.0,3.0,2068,noresm1_m_rcp85,34.54664,-0.37340373,2.2200618,-3.6760403e-06,2.2103622e-07,-1.4850922e-07,-3.7485672e-06,1.3093551
13112,16.0,3.0,2069,noresm1_m_rcp85,34.5262,-0.3624425,2.2298539,2.970083e-06,1.04093765e-07,-5.5023825e-09,2.8714917e-06,1.8984327
13113,16.0,3.0,2070,noresm1_m_rcp85,34.52415,-0.30647996,2.2856998,3.044431e-06,2.4338817e-07,-1.7220206e-09,2.8027648e-06,2.6796215
13114,16.0,3.0,2071,noresm1_m_rcp85,34.520645,-0.33561924,2.2563612,3.2576552e-06,9.5172105e-08,-1.2655497e-08,3.1751385e-06,1.9478705
13115,16.0,3.0,2072,noresm1_m_rcp85,34.527523,-0.36883226,2.2235584,-4.50514e-08,-1.3367753e-08,-7.582741e-08,4.414376e-08,0.39213964
13116,16.0,3.0,2073,noresm1_m_rcp85,34.525913,-0.3427566,2.2495224,-8.597267e-07,1.1148323e-08,-5.117776e-08,-8.196973e-07,1.5315732
13117,16.0,3.0,2074,noresm1_m_rcp85,34.522038,-0.35780352,2.2342532,-9.2157427e-07,5.5544696e-08,-7.212591e-08,-9.049931e-07,1.0761919
13118,16.0,3.0,2075,noresm1_m_rcp85,34.507572,-0.306277,2.2849526,1.8323203e-06,6.858747e-08,-4.2306896e-09,1.7679636e-06,2.5042574
13119,16.0,3.0,2076,noresm1_m_rcp85,34.51061,-0.26965228,2.3217516,-6.363307e-07,1.4951314e-07,-7.2344854e-08,-7.13499e-07,1.5940872
13120,16.0,3.0,2077,noresm1_m_rcp85,34.493855,-0.2861949,2.3044248,1.157349e-06,2.906277e-07,-4.5926637e-08,9.126479e-07,2.5159802
13121,16.0,3.0,2078,noresm1_m_rcp85,34.506107,-0.21097745,2.3801696,-6.9864694e-07,8.2630955e-08,-7.068857e-08,-7.1058935e-07,1.3381659
13122,16.0,3.0,2079,noresm1_m_rcp85,34.516476,-0.19626461,2.3954759,-1.6028672e-06,1.6538452e-07,-9.877652e-08,-1.6694752e-06,1.654189
13123,16.0,3.0,2080,noresm1_m_rcp85,34.49608,-0.20639873,2.3841772,3.129065e-06,1.566434e-07,-2.0189855e-08,2.9926114e-06,2.4400728
13124,16.0,3.0,2081,noresm1_m_rcp85,34.513474,-0.12621857,2.4653516,6.84793e-07,9.558761e-08,-3.0877967e-08,6.200834e-07,1.7901418
13125,16.0,3.0,2082,noresm1_m_rcp85,34.5192,-0.15948892,2.4324074,1.6181747e-06,1.6985359e-07,2.663673e-07,1.1819537e-06,1.4349713
13126,16.0,3.0,2083,noresm1_m_rcp85,34.50939,-0.1506239,2.4407198,3.0142771e-06,2.4063354e-07,6.302095e-08,2.7106228e-06,3.8696456
13127,16.0,3.0,2084,noresm1_m_rcp85,34.51462,-0.17606416,2.4155712,-3.9678744e-06,1.6867041e-07,2.8135764e-07,-4.4179023e-06,1.4699754
13128,16.0,3.0,2085,noresm1_m_rcp85,34.50371,-0.1280824,2.4629285,1.2296977e-06,1.3900338e-07,-2.5940667e-08,1.116635e-06,2.6905203
13129,16.0,3.0,2086,noresm1_m_rcp85,34.51209,-0.057586674,2.5339043,1.0593068e-06,3.963697e-08,-2.835324e-08,1.0480231e-06,1.6517867
13130,16.0,3.0,2087,noresm1_m_rcp85,34.515335,-0.14401536,2.4476612,-1.4027933e-06,2.747397e-07,-2.2264773e-08,-1.6552682e-06,2.1263456
13131,16.0,3.0,2088,noresm1_m_rcp85,34.48515,-0.23231657,2.3578653,1.6696189e-06,2.9809414e-07,-2.6518652e-08,1.3980434e-06,2.9418716
13132,16.0,3.0,2089,noresm1_m_rcp85,34.46995,-0.13586323,2.45322,-7.242135e-07,1.880147e-07,-7.330163e-08,-8.389266e-07,2.4557154
13133,16.0,3.0,2090,noresm1_m_rcp85,34.468792,-0.082393795,2.506619,-3.2108852e-07,1.4904182e-07,-6.557973e-08,-4.045506e-07,2.0983684
13134,16.0,3.0,2091,noresm1_m_rcp85,34.476242,-0.016936025,2.5725043,9.21637e-07,1.3493954e-07,-5.029779e-08,8.3699524e-07,2.2444067
13135,16.0,3.0,2092,noresm1_m_rcp85,34.496296,-0.01573465,2.5748534,-1.5868029e-06,2.3858698e-07,-8.6196e-08,-1.7391939e-06,1.9321654
13136,16.0,3.0,2093,noresm1_m_rcp85,34.51221,0.01818532,2.6096847,4.425489e-06,1.4186206e-07,1.7374457e-07,4.1098824e-06,2.4995186
13137,16.0,3.0,2094,noresm1_m_rcp85,34.51211,-0.022991015,2.5685034,2.1466226e-06,1.9336161e-07,5.575693e-08,1.8975041e-06,3.490801
13138,16.0,3.0,2095,noresm1_m_rcp85,34.49432,-0.05922748,2.5312471,-1.8437191e-06,1.7036993e-07,-7.460795e-08,-1.939481e-06,2.007753
13139,16.0,3.0,2096,noresm1_m_rcp85,34.47952,-0.104966275,2.4846609,-3.4267353e-07,3.2049795e-07,-7.1926884e-08,-5.912446e-07,2.7000585
13140,16.0,3.0,2097,noresm1_m_rcp85,34.45181,-0.036996953,2.5510492,-6.65793e-07,2.4572356e-07,7.452547e-08,-9.86042e-07,3.5582721
13141,16.0,3.0,2098,noresm1_m_rcp85,34.442696,-0.013423979,2.5740957,2.32376e-06,5.7078065e-08,1.0925213e-07,2.1574301e-06,3.0168154
13142,16.0,3.0,2099,noresm1_m_rcp85,34.47508,0.017845975,2.6072192,-3.583556e-06,2.975987e-07,-1.2503538e-07,-3.7561194e-06,2.2169342
13143,16.0,3.0,2100,noresm1_m_rcp85,34.493458,0.062103316,2.6525292,-1.3553669e-06,2.7845883e-07,-7.713331e-08,-1.5566924e-06,2.4268727
13144,17.0,3.0,1995,noresm1_m_rcp85,34.580364,0.51372814,3.1088455,9.4562273e-07,-1.4943933e-07,4.4786748e-09,1.0905834e-06,0.080681734
13145,17.0,3.0,1996,noresm1_m_rcp85,34.581505,0.51471037,3.1098928,-6.348292e-07,-9.992581e-08,-5.267829e-09,-5.2963554e-07,-0.13928467
13146,17.0,3.0,1997,noresm1_m_rcp85,34.58695,0.50872654,3.1042202,-3.4527224e-07,-1.7887938e-07,-1.8591043e-08,-1.4780184e-07,-0.08708001
13147,17.0,3.0,1998,noresm1_m_rcp85,34.58463,0.50779206,3.1031528,8.38529e-08,1.645697e-07,3.784923e-09,-8.4501714e-08,-0.07080215
13148,17.0,3.0,1999,noresm1_m_rcp85,34.585705,0.48704872,3.082471,3.0565693e-07,1.5877933e-07,8.666127e-09,1.3821146e-07,-0.70006216
13149,17.0,3.0,2000,noresm1_m_rcp85,34.585144,0.4628093,3.0581996,4.5985e-07,1.3131113e-07,1.9272429e-08,3.0926648e-07,-0.031581197
13150,17.0,3.0,2001,noresm1_m_rcp85,34.584015,0.48347694,3.0788038,7.6333535e-08,-1.0467867e-06,-2.0376403e-08,1.1434967e-06,0.08509846
13151,17.0,3.0,2002,noresm1_m_rcp85,34.57907,0.5284912,3.1235347,2.6637315e-07,-6.809833e-07,-3.1634364e-08,9.789908e-07,0.42621922
13152,17.0,3.0,2003,noresm1_m_rcp85,34.572906,0.55450225,3.1492975,-6.3392235e-07,5.2087097e-07,-1.4694643e-08,-1.1400987e-06,0.52829194
13153,17.0,3.0,2004,noresm1_m_rcp85,34.574135,0.5465824,3.1414287,1.2015325e-06,-2.331587e-07,5.2293014e-09,1.4294619e-06,0.16680174
13154,17.0,3.0,2005,noresm1_m_rcp85,34.57838,0.55332977,3.1483335,3.349982e-07,1.2064858e-06,-2.4206305e-08,-8.472813e-07,0.105174996
13155,17.0,3.0,2006,noresm1_m_rcp85,34.57567,0.5301241,3.1249728,-1.5129316e-06,3.8945576e-08,1.2286282e-08,-1.5641635e-06,0.3210386
13156,17.0,3.0,2007,noresm1_m_rcp85,34.57472,0.5191235,3.1140518,4.754949e-07,1.3491523e-07,7.2265656e-09,3.333531e-07,0.29484186
13157,17.0,3.0,2008,noresm1_m_rcp85,34.573936,0.52939606,3.1241677,1.0015626e-06,-1.2124227e-07,2.0756481e-08,1.1020484e-06,0.020631233
13158,17.0,3.0,2009,noresm1_m_rcp85,34.56725,0.55063623,3.1450038,-2.621513e-07,-1.8562892e-07,2.9697466e-08,-1.06219844e-07,0.34863907
13159,17.0,3.0,2010,noresm1_m_rcp85,34.570972,0.5546603,3.1492407,-1.0768935e-06,-3.2770635e-07,-1.3163466e-08,-7.360236e-07,-0.6352505
13160,17.0,3.0,2011,noresm1_m_rcp85,34.57315,0.54811865,3.1428235,-1.5285756e-06,1.8122897e-07,-9.552708e-09,-1.7002519e-06,-0.25102258
13161,17.0,3.0,2012,noresm1_m_rcp85,34.572594,0.55980873,3.154482,9.5087296e-07,4.4445986e-07,1.7950889e-08,4.884622e-07,0.18609133
13162,17.0,3.0,2013,noresm1_m_rcp85,34.574398,0.56063056,3.1554089,2.8129648e-07,-3.505766e-07,-1.8418834e-08,6.5029195e-07,-0.38968143
13163,17.0,3.0,2014,noresm1_m_rcp85,34.583786,0.54132545,3.1366403,-3.888712e-07,3.9276043e-07,2.6556453e-08,-8.081881e-07,-0.25874627
13164,17.0,3.0,2015,noresm1_m_rcp85,34.587944,0.54625344,3.141805,4.2714032e-07,4.306892e-07,6.1539773e-09,-9.702845e-09,0.7590239
13165,17.0,3.0,2016,noresm1_m_rcp85,34.58333,0.543451,3.1387389,-2.8603998e-07,2.9159827e-07,2.0208766e-08,-5.97847e-07,-0.29187703
13166,17.0,3.0,2017,noresm1_m_rcp85,34.586693,0.5796132,3.1750941,7.717034e-07,-3.7181988e-07,1.8379412e-08,1.1251439e-06,0.33610332
13167,17.0,3.0,2018,noresm1_m_rcp85,34.587044,0.576634,3.1721356,2.5924288e-08,-1.2081051e-07,-2.091642e-09,1.4882644e-07,0.7614097
13168,17.0,3.0,2019,noresm1_m_rcp85,34.581078,0.5784559,3.1736443,6.6708077e-07,4.978258e-07,-7.927468e-09,1.7718249e-07,1.420632
13169,17.0,3.0,2020,noresm1_m_rcp85,34.575935,0.5623517,3.1575866,5.1803426e-07,9.39058e-08,-6.1070753e-09,4.3023553e-07,0.43854332
13170,17.0,3.0,2021,noresm1_m_rcp85,34.576557,0.57230914,3.1672099,4.73132e-07,1.5282743e-07,1.9086874e-09,3.1839588e-07,0.45942628
13171,17.0,3.0,2022,noresm1_m_rcp85,34.57489,0.5861914,3.180997,8.6339236e-07,-3.8419967e-07,1.28013316e-08,1.2347907e-06,-0.2845786
13172,17.0,3.0,2023,noresm1_m_rcp85,34.5801,0.6085221,3.2036264,5.437195e-07,-8.791945e-07,-2.3220839e-10,1.4231462e-06,-0.6077829
13173,17.0,3.0,2024,noresm1_m_rcp85,34.581566,0.5816235,3.1768112,-9.1922414e-07,7.2057924e-07,3.6617653e-09,-1.6434651e-06,-0.7711273
13174,17.0,3.0,2025,noresm1_m_rcp85,34.57249,0.58368593,3.1783545,2.1239764e-07,-7.537099e-07,3.800393e-08,9.2810365e-07,0.61538994
13175,17.0,3.0,2026,noresm1_m_rcp85,34.57545,0.6110118,3.2058501,-1.4340068e-07,-1.2281291e-06,1.4980213e-08,1.0697482e-06,0.084898666
13176,17.0,3.0,2027,noresm1_m_rcp85,34.57922,0.6060699,3.201123,-7.1129875e-07,1.1987764e-06,-1.9296687e-08,-1.8907784e-06,-0.5811378
13177,17.0,3.0,2028,noresm1_m_rcp85,34.578625,0.5836443,3.1786637,4.4392285e-09,4.3358764e-07,-5.6374327e-09,-4.2351098e-07,0.08529957
13178,17.0,3.0,2029,noresm1_m_rcp85,34.578644,0.59480715,3.1898274,6.210848e-07,6.653932e-07,5.58498e-10,-4.4866912e-08,0.4966433
13179,17.0,3.0,2030,noresm1_m_rcp85,34.57625,0.61544454,3.2103283,-6.173891e-07,-6.141207e-07,8.818282e-09,-1.2086659e-08,-0.08439746
13180,17.0,3.0,2031,noresm1_m_rcp85,34.574017,0.62099355,3.2157497,-2.3828461e-07,-2.6990398e-07,1.2268646e-09,3.0392503e-08,-0.23382106
13181,17.0,3.0,2032,noresm1_m_rcp85,34.576374,0.62967193,3.2245626,-1.0084592e-06,8.555421e-07,-1.4435504e-08,-1.8495658e-06,-0.5616624
