sectors,year,salinity,regions,aogcm
8.0,2016,34.42772,2.0,csiro-mk3-6-0_rcp8.5
8.0,2017,34.427948,2.0,csiro-mk3-6-0_rcp8.5
8.0,2018,34.426212,2.0,csiro-mk3-6-0_rcp8.5
8.0,2019,34.42848,2.0,csiro-mk3-6-0_rcp8.5
8.0,2020,34.43889,2.0,csiro-mk3-6-0_rcp8.5
8.0,2021,34.429596,2.0,csiro-mk3-6-0_rcp8.5
8.0,2022,34.427334,2.0,csiro-mk3-6-0_rcp8.5
8.0,2023,34.42511,2.0,csiro-mk3-6-0_rcp8.5
8.0,2024,34.42392,2.0,csiro-mk3-6-0_rcp8.5
8.0,2025,34.427856,2.0,csiro-mk3-6-0_rcp8.5
8.0,2026,34.421776,2.0,csiro-mk3-6-0_rcp8.5
8.0,2027,34.423977,2.0,csiro-mk3-6-0_rcp8.5
8.0,2028,34.419254,2.0,csiro-mk3-6-0_rcp8.5
8.0,2029,34.416485,2.0,csiro-mk3-6-0_rcp8.5
8.0,2030,34.41387,2.0,csiro-mk3-6-0_rcp8.5
8.0,2031,34.417255,2.0,csiro-mk3-6-0_rcp8.5
8.0,2032,34.421146,2.0,csiro-mk3-6-0_rcp8.5
8.0,2033,34.438976,2.0,csiro-mk3-6-0_rcp8.5
8.0,2034,34.432766,2.0,csiro-mk3-6-0_rcp8.5
8.0,2035,34.42979,2.0,csiro-mk3-6-0_rcp8.5
8.0,2036,34.426735,2.0,csiro-mk3-6-0_rcp8.5
8.0,2037,34.419468,2.0,csiro-mk3-6-0_rcp8.5
8.0,2038,34.41971,2.0,csiro-mk3-6-0_rcp8.5
8.0,2039,34.415142,2.0,csiro-mk3-6-0_rcp8.5
8.0,2040,34.413635,2.0,csiro-mk3-6-0_rcp8.5
8.0,2041,34.412643,2.0,csiro-mk3-6-0_rcp8.5
8.0,2042,34.41431,2.0,csiro-mk3-6-0_rcp8.5
8.0,2043,34.409603,2.0,csiro-mk3-6-0_rcp8.5
8.0,2044,34.41558,2.0,csiro-mk3-6-0_rcp8.5
8.0,2045,34.415398,2.0,csiro-mk3-6-0_rcp8.5
8.0,2046,34.406696,2.0,csiro-mk3-6-0_rcp8.5
8.0,2047,34.407673,2.0,csiro-mk3-6-0_rcp8.5
8.0,2048,34.401722,2.0,csiro-mk3-6-0_rcp8.5
8.0,2049,34.40899,2.0,csiro-mk3-6-0_rcp8.5
8.0,2050,34.418587,2.0,csiro-mk3-6-0_rcp8.5
8.0,2051,34.4191,2.0,csiro-mk3-6-0_rcp8.5
8.0,2052,34.419456,2.0,csiro-mk3-6-0_rcp8.5
8.0,2053,34.41753,2.0,csiro-mk3-6-0_rcp8.5
8.0,2054,34.413567,2.0,csiro-mk3-6-0_rcp8.5
8.0,2055,34.41784,2.0,csiro-mk3-6-0_rcp8.5
8.0,2056,34.41436,2.0,csiro-mk3-6-0_rcp8.5
8.0,2057,34.41261,2.0,csiro-mk3-6-0_rcp8.5
8.0,2058,34.411034,2.0,csiro-mk3-6-0_rcp8.5
8.0,2059,34.40318,2.0,csiro-mk3-6-0_rcp8.5
8.0,2060,34.410496,2.0,csiro-mk3-6-0_rcp8.5
8.0,2061,34.411087,2.0,csiro-mk3-6-0_rcp8.5
8.0,2062,34.408703,2.0,csiro-mk3-6-0_rcp8.5
8.0,2063,34.406128,2.0,csiro-mk3-6-0_rcp8.5
8.0,2064,34.410343,2.0,csiro-mk3-6-0_rcp8.5
8.0,2065,34.411316,2.0,csiro-mk3-6-0_rcp8.5
8.0,2066,34.406727,2.0,csiro-mk3-6-0_rcp8.5
8.0,2067,34.410473,2.0,csiro-mk3-6-0_rcp8.5
8.0,2068,34.418972,2.0,csiro-mk3-6-0_rcp8.5
8.0,2069,34.42729,2.0,csiro-mk3-6-0_rcp8.5
8.0,2070,34.42327,2.0,csiro-mk3-6-0_rcp8.5
8.0,2071,34.417732,2.0,csiro-mk3-6-0_rcp8.5
8.0,2072,34.416267,2.0,csiro-mk3-6-0_rcp8.5
8.0,2073,34.4174,2.0,csiro-mk3-6-0_rcp8.5
8.0,2074,34.41308,2.0,csiro-mk3-6-0_rcp8.5
8.0,2075,34.41436,2.0,csiro-mk3-6-0_rcp8.5
8.0,2076,34.411392,2.0,csiro-mk3-6-0_rcp8.5
8.0,2077,34.413143,2.0,csiro-mk3-6-0_rcp8.5
8.0,2078,34.421623,2.0,csiro-mk3-6-0_rcp8.5
8.0,2079,34.43707,2.0,csiro-mk3-6-0_rcp8.5
8.0,2080,34.43385,2.0,csiro-mk3-6-0_rcp8.5
8.0,2081,34.429684,2.0,csiro-mk3-6-0_rcp8.5
8.0,2082,34.430084,2.0,csiro-mk3-6-0_rcp8.5
8.0,2083,34.43252,2.0,csiro-mk3-6-0_rcp8.5
8.0,2084,34.42892,2.0,csiro-mk3-6-0_rcp8.5
8.0,2085,34.428562,2.0,csiro-mk3-6-0_rcp8.5
8.0,2086,34.430546,2.0,csiro-mk3-6-0_rcp8.5
8.0,2087,34.428356,2.0,csiro-mk3-6-0_rcp8.5
8.0,2088,34.4191,2.0,csiro-mk3-6-0_rcp8.5
8.0,2089,34.41452,2.0,csiro-mk3-6-0_rcp8.5
8.0,2090,34.42593,2.0,csiro-mk3-6-0_rcp8.5
8.0,2091,34.42489,2.0,csiro-mk3-6-0_rcp8.5
8.0,2092,34.42076,2.0,csiro-mk3-6-0_rcp8.5
8.0,2093,34.430313,2.0,csiro-mk3-6-0_rcp8.5
8.0,2094,34.42026,2.0,csiro-mk3-6-0_rcp8.5
8.0,2095,34.40527,2.0,csiro-mk3-6-0_rcp8.5
8.0,2096,34.40775,2.0,csiro-mk3-6-0_rcp8.5
8.0,2097,34.416462,2.0,csiro-mk3-6-0_rcp8.5
8.0,2098,34.418564,2.0,csiro-mk3-6-0_rcp8.5
8.0,2099,34.42596,2.0,csiro-mk3-6-0_rcp8.5
8.0,2100,34.437313,2.0,csiro-mk3-6-0_rcp8.5
9.0,1995,34.35124,2.0,csiro-mk3-6-0_rcp8.5
9.0,1996,34.339005,2.0,csiro-mk3-6-0_rcp8.5
9.0,1997,34.330673,2.0,csiro-mk3-6-0_rcp8.5
9.0,1998,34.319088,2.0,csiro-mk3-6-0_rcp8.5
9.0,1999,34.326855,2.0,csiro-mk3-6-0_rcp8.5
9.0,2000,34.2937,2.0,csiro-mk3-6-0_rcp8.5
9.0,2001,34.309746,2.0,csiro-mk3-6-0_rcp8.5
9.0,2002,34.318153,2.0,csiro-mk3-6-0_rcp8.5
9.0,2003,34.29022,2.0,csiro-mk3-6-0_rcp8.5
9.0,2004,34.27301,2.0,csiro-mk3-6-0_rcp8.5
9.0,2005,34.28129,2.0,csiro-mk3-6-0_rcp8.5
9.0,2006,34.277924,2.0,csiro-mk3-6-0_rcp8.5
9.0,2007,34.29834,2.0,csiro-mk3-6-0_rcp8.5
9.0,2008,34.28392,2.0,csiro-mk3-6-0_rcp8.5
9.0,2009,34.27686,2.0,csiro-mk3-6-0_rcp8.5
9.0,2010,34.31063,2.0,csiro-mk3-6-0_rcp8.5
9.0,2011,34.321133,2.0,csiro-mk3-6-0_rcp8.5
9.0,2012,34.337353,2.0,csiro-mk3-6-0_rcp8.5
9.0,2013,34.324406,2.0,csiro-mk3-6-0_rcp8.5
9.0,2014,34.314587,2.0,csiro-mk3-6-0_rcp8.5
9.0,2015,34.332817,2.0,csiro-mk3-6-0_rcp8.5
9.0,2016,34.3379,2.0,csiro-mk3-6-0_rcp8.5
9.0,2017,34.321968,2.0,csiro-mk3-6-0_rcp8.5
9.0,2018,34.306522,2.0,csiro-mk3-6-0_rcp8.5
9.0,2019,34.315266,2.0,csiro-mk3-6-0_rcp8.5
9.0,2020,34.32553,2.0,csiro-mk3-6-0_rcp8.5
9.0,2021,34.333134,2.0,csiro-mk3-6-0_rcp8.5
9.0,2022,34.31594,2.0,csiro-mk3-6-0_rcp8.5
9.0,2023,34.326523,2.0,csiro-mk3-6-0_rcp8.5
9.0,2024,34.337387,2.0,csiro-mk3-6-0_rcp8.5
9.0,2025,34.31659,2.0,csiro-mk3-6-0_rcp8.5
9.0,2026,34.28244,2.0,csiro-mk3-6-0_rcp8.5
9.0,2027,34.305218,2.0,csiro-mk3-6-0_rcp8.5
9.0,2028,34.302086,2.0,csiro-mk3-6-0_rcp8.5
9.0,2029,34.311005,2.0,csiro-mk3-6-0_rcp8.5
9.0,2030,34.316296,2.0,csiro-mk3-6-0_rcp8.5
9.0,2031,34.300808,2.0,csiro-mk3-6-0_rcp8.5
9.0,2032,34.30439,2.0,csiro-mk3-6-0_rcp8.5
9.0,2033,34.326363,2.0,csiro-mk3-6-0_rcp8.5
9.0,2034,34.31237,2.0,csiro-mk3-6-0_rcp8.5
9.0,2035,34.30077,2.0,csiro-mk3-6-0_rcp8.5
9.0,2036,34.2867,2.0,csiro-mk3-6-0_rcp8.5
9.0,2037,34.282616,2.0,csiro-mk3-6-0_rcp8.5
9.0,2038,34.293026,2.0,csiro-mk3-6-0_rcp8.5
9.0,2039,34.280563,2.0,csiro-mk3-6-0_rcp8.5
9.0,2040,34.275887,2.0,csiro-mk3-6-0_rcp8.5
9.0,2041,34.27576,2.0,csiro-mk3-6-0_rcp8.5
9.0,2042,34.250492,2.0,csiro-mk3-6-0_rcp8.5
9.0,2043,34.25962,2.0,csiro-mk3-6-0_rcp8.5
9.0,2044,34.280216,2.0,csiro-mk3-6-0_rcp8.5
9.0,2045,34.256165,2.0,csiro-mk3-6-0_rcp8.5
9.0,2046,34.262974,2.0,csiro-mk3-6-0_rcp8.5
9.0,2047,34.27001,2.0,csiro-mk3-6-0_rcp8.5
9.0,2048,34.241154,2.0,csiro-mk3-6-0_rcp8.5
9.0,2049,34.235565,2.0,csiro-mk3-6-0_rcp8.5
9.0,2050,34.248432,2.0,csiro-mk3-6-0_rcp8.5
9.0,2051,34.252586,2.0,csiro-mk3-6-0_rcp8.5
9.0,2052,34.234627,2.0,csiro-mk3-6-0_rcp8.5
9.0,2053,34.227528,2.0,csiro-mk3-6-0_rcp8.5
9.0,2054,34.210934,2.0,csiro-mk3-6-0_rcp8.5
9.0,2055,34.178368,2.0,csiro-mk3-6-0_rcp8.5
9.0,2056,34.190884,2.0,csiro-mk3-6-0_rcp8.5
9.0,2057,34.19926,2.0,csiro-mk3-6-0_rcp8.5
9.0,2058,34.205067,2.0,csiro-mk3-6-0_rcp8.5
9.0,2059,34.208527,2.0,csiro-mk3-6-0_rcp8.5
9.0,2060,34.207245,2.0,csiro-mk3-6-0_rcp8.5
9.0,2061,34.216957,2.0,csiro-mk3-6-0_rcp8.5
9.0,2062,34.234257,2.0,csiro-mk3-6-0_rcp8.5
9.0,2063,34.18894,2.0,csiro-mk3-6-0_rcp8.5
9.0,2064,34.19474,2.0,csiro-mk3-6-0_rcp8.5
9.0,2065,34.183006,2.0,csiro-mk3-6-0_rcp8.5
9.0,2066,34.189686,2.0,csiro-mk3-6-0_rcp8.5
9.0,2067,34.20864,2.0,csiro-mk3-6-0_rcp8.5
9.0,2068,34.204086,2.0,csiro-mk3-6-0_rcp8.5
9.0,2069,34.165154,2.0,csiro-mk3-6-0_rcp8.5
9.0,2070,34.14487,2.0,csiro-mk3-6-0_rcp8.5
9.0,2071,34.16405,2.0,csiro-mk3-6-0_rcp8.5
9.0,2072,34.184475,2.0,csiro-mk3-6-0_rcp8.5
9.0,2073,34.219006,2.0,csiro-mk3-6-0_rcp8.5
9.0,2074,34.155556,2.0,csiro-mk3-6-0_rcp8.5
9.0,2075,34.14721,2.0,csiro-mk3-6-0_rcp8.5
9.0,2076,34.12683,2.0,csiro-mk3-6-0_rcp8.5
9.0,2077,34.16426,2.0,csiro-mk3-6-0_rcp8.5
9.0,2078,34.18876,2.0,csiro-mk3-6-0_rcp8.5
9.0,2079,34.18335,2.0,csiro-mk3-6-0_rcp8.5
9.0,2080,34.136707,2.0,csiro-mk3-6-0_rcp8.5
9.0,2081,34.157265,2.0,csiro-mk3-6-0_rcp8.5
9.0,2082,34.14953,2.0,csiro-mk3-6-0_rcp8.5
9.0,2083,34.146915,2.0,csiro-mk3-6-0_rcp8.5
9.0,2084,34.162876,2.0,csiro-mk3-6-0_rcp8.5
9.0,2085,34.142487,2.0,csiro-mk3-6-0_rcp8.5
9.0,2086,34.118515,2.0,csiro-mk3-6-0_rcp8.5
9.0,2087,34.104656,2.0,csiro-mk3-6-0_rcp8.5
9.0,2088,34.103615,2.0,csiro-mk3-6-0_rcp8.5
9.0,2089,34.07587,2.0,csiro-mk3-6-0_rcp8.5
9.0,2090,34.09691,2.0,csiro-mk3-6-0_rcp8.5
9.0,2091,34.08368,2.0,csiro-mk3-6-0_rcp8.5
9.0,2092,34.130146,2.0,csiro-mk3-6-0_rcp8.5
9.0,2093,34.11108,2.0,csiro-mk3-6-0_rcp8.5
9.0,2094,34.10222,2.0,csiro-mk3-6-0_rcp8.5
9.0,2095,34.09473,2.0,csiro-mk3-6-0_rcp8.5
9.0,2096,34.090843,2.0,csiro-mk3-6-0_rcp8.5
9.0,2097,34.10699,2.0,csiro-mk3-6-0_rcp8.5
9.0,2098,34.106663,2.0,csiro-mk3-6-0_rcp8.5
9.0,2099,34.11679,2.0,csiro-mk3-6-0_rcp8.5
9.0,2100,34.106903,2.0,csiro-mk3-6-0_rcp8.5
10.0,1995,34.38904,2.0,csiro-mk3-6-0_rcp8.5
10.0,1996,34.394848,2.0,csiro-mk3-6-0_rcp8.5
10.0,1997,34.39768,2.0,csiro-mk3-6-0_rcp8.5
10.0,1998,34.375603,2.0,csiro-mk3-6-0_rcp8.5
10.0,1999,34.358265,2.0,csiro-mk3-6-0_rcp8.5
10.0,2000,34.32867,2.0,csiro-mk3-6-0_rcp8.5
10.0,2001,34.34725,2.0,csiro-mk3-6-0_rcp8.5
10.0,2002,34.3532,2.0,csiro-mk3-6-0_rcp8.5
10.0,2003,34.357616,2.0,csiro-mk3-6-0_rcp8.5
10.0,2004,34.347576,2.0,csiro-mk3-6-0_rcp8.5
10.0,2005,34.343708,2.0,csiro-mk3-6-0_rcp8.5
10.0,2006,34.379303,2.0,csiro-mk3-6-0_rcp8.5
10.0,2007,34.390198,2.0,csiro-mk3-6-0_rcp8.5
10.0,2008,34.379177,2.0,csiro-mk3-6-0_rcp8.5
10.0,2009,34.364338,2.0,csiro-mk3-6-0_rcp8.5
10.0,2010,34.35579,2.0,csiro-mk3-6-0_rcp8.5
10.0,2011,34.356018,2.0,csiro-mk3-6-0_rcp8.5
10.0,2012,34.374584,2.0,csiro-mk3-6-0_rcp8.5
10.0,2013,34.372982,2.0,csiro-mk3-6-0_rcp8.5
10.0,2014,34.364468,2.0,csiro-mk3-6-0_rcp8.5
10.0,2015,34.375153,2.0,csiro-mk3-6-0_rcp8.5
10.0,2016,34.389385,2.0,csiro-mk3-6-0_rcp8.5
10.0,2017,34.372635,2.0,csiro-mk3-6-0_rcp8.5
10.0,2018,34.340492,2.0,csiro-mk3-6-0_rcp8.5
10.0,2019,34.34831,2.0,csiro-mk3-6-0_rcp8.5
10.0,2020,34.361633,2.0,csiro-mk3-6-0_rcp8.5
10.0,2021,34.364666,2.0,csiro-mk3-6-0_rcp8.5
10.0,2022,34.37055,2.0,csiro-mk3-6-0_rcp8.5
10.0,2023,34.365993,2.0,csiro-mk3-6-0_rcp8.5
10.0,2024,34.3841,2.0,csiro-mk3-6-0_rcp8.5
10.0,2025,34.37376,2.0,csiro-mk3-6-0_rcp8.5
10.0,2026,34.38174,2.0,csiro-mk3-6-0_rcp8.5
10.0,2027,34.365955,2.0,csiro-mk3-6-0_rcp8.5
10.0,2028,34.36595,2.0,csiro-mk3-6-0_rcp8.5
10.0,2029,34.368725,2.0,csiro-mk3-6-0_rcp8.5
10.0,2030,34.37317,2.0,csiro-mk3-6-0_rcp8.5
10.0,2031,34.346996,2.0,csiro-mk3-6-0_rcp8.5
10.0,2032,34.32327,2.0,csiro-mk3-6-0_rcp8.5
10.0,2033,34.336506,2.0,csiro-mk3-6-0_rcp8.5
10.0,2034,34.347897,2.0,csiro-mk3-6-0_rcp8.5
10.0,2035,34.3522,2.0,csiro-mk3-6-0_rcp8.5
10.0,2036,34.34665,2.0,csiro-mk3-6-0_rcp8.5
10.0,2037,34.33208,2.0,csiro-mk3-6-0_rcp8.5
10.0,2038,34.31941,2.0,csiro-mk3-6-0_rcp8.5
10.0,2039,34.342636,2.0,csiro-mk3-6-0_rcp8.5
10.0,2040,34.33337,2.0,csiro-mk3-6-0_rcp8.5
10.0,2041,34.288704,2.0,csiro-mk3-6-0_rcp8.5
10.0,2042,34.2964,2.0,csiro-mk3-6-0_rcp8.5
10.0,2043,34.32744,2.0,csiro-mk3-6-0_rcp8.5
10.0,2044,34.345528,2.0,csiro-mk3-6-0_rcp8.5
10.0,2045,34.354782,2.0,csiro-mk3-6-0_rcp8.5
10.0,2046,34.349552,2.0,csiro-mk3-6-0_rcp8.5
10.0,2047,34.34816,2.0,csiro-mk3-6-0_rcp8.5
10.0,2048,34.340538,2.0,csiro-mk3-6-0_rcp8.5
10.0,2049,34.332382,2.0,csiro-mk3-6-0_rcp8.5
10.0,2050,34.332317,2.0,csiro-mk3-6-0_rcp8.5
10.0,2051,34.33473,2.0,csiro-mk3-6-0_rcp8.5
10.0,2052,34.312183,2.0,csiro-mk3-6-0_rcp8.5
10.0,2053,34.310673,2.0,csiro-mk3-6-0_rcp8.5
10.0,2054,34.295414,2.0,csiro-mk3-6-0_rcp8.5
10.0,2055,34.282665,2.0,csiro-mk3-6-0_rcp8.5
10.0,2056,34.282593,2.0,csiro-mk3-6-0_rcp8.5
10.0,2057,34.285828,2.0,csiro-mk3-6-0_rcp8.5
10.0,2058,34.306263,2.0,csiro-mk3-6-0_rcp8.5
10.0,2059,34.314686,2.0,csiro-mk3-6-0_rcp8.5
10.0,2060,34.308647,2.0,csiro-mk3-6-0_rcp8.5
10.0,2061,34.296654,2.0,csiro-mk3-6-0_rcp8.5
10.0,2062,34.309105,2.0,csiro-mk3-6-0_rcp8.5
10.0,2063,34.313095,2.0,csiro-mk3-6-0_rcp8.5
10.0,2064,34.314335,2.0,csiro-mk3-6-0_rcp8.5
10.0,2065,34.295723,2.0,csiro-mk3-6-0_rcp8.5
10.0,2066,34.302868,2.0,csiro-mk3-6-0_rcp8.5
10.0,2067,34.294918,2.0,csiro-mk3-6-0_rcp8.5
10.0,2068,34.293316,2.0,csiro-mk3-6-0_rcp8.5
10.0,2069,34.284584,2.0,csiro-mk3-6-0_rcp8.5
10.0,2070,34.29772,2.0,csiro-mk3-6-0_rcp8.5
10.0,2071,34.301052,2.0,csiro-mk3-6-0_rcp8.5
10.0,2072,34.293373,2.0,csiro-mk3-6-0_rcp8.5
10.0,2073,34.300007,2.0,csiro-mk3-6-0_rcp8.5
10.0,2074,34.27482,2.0,csiro-mk3-6-0_rcp8.5
10.0,2075,34.29072,2.0,csiro-mk3-6-0_rcp8.5
10.0,2076,34.307438,2.0,csiro-mk3-6-0_rcp8.5
10.0,2077,34.30589,2.0,csiro-mk3-6-0_rcp8.5
10.0,2078,34.29184,2.0,csiro-mk3-6-0_rcp8.5
10.0,2079,34.286213,2.0,csiro-mk3-6-0_rcp8.5
10.0,2080,34.267887,2.0,csiro-mk3-6-0_rcp8.5
10.0,2081,34.265495,2.0,csiro-mk3-6-0_rcp8.5
10.0,2082,34.28992,2.0,csiro-mk3-6-0_rcp8.5
10.0,2083,34.288864,2.0,csiro-mk3-6-0_rcp8.5
10.0,2084,34.31536,2.0,csiro-mk3-6-0_rcp8.5
10.0,2085,34.276608,2.0,csiro-mk3-6-0_rcp8.5
10.0,2086,34.264374,2.0,csiro-mk3-6-0_rcp8.5
10.0,2087,34.230564,2.0,csiro-mk3-6-0_rcp8.5
10.0,2088,34.25387,2.0,csiro-mk3-6-0_rcp8.5
10.0,2089,34.26369,2.0,csiro-mk3-6-0_rcp8.5
10.0,2090,34.268303,2.0,csiro-mk3-6-0_rcp8.5
10.0,2091,34.268494,2.0,csiro-mk3-6-0_rcp8.5
10.0,2092,34.28864,2.0,csiro-mk3-6-0_rcp8.5
10.0,2093,34.27807,2.0,csiro-mk3-6-0_rcp8.5
10.0,2094,34.26992,2.0,csiro-mk3-6-0_rcp8.5
10.0,2095,34.285625,2.0,csiro-mk3-6-0_rcp8.5
10.0,2096,34.279922,2.0,csiro-mk3-6-0_rcp8.5
10.0,2097,34.266727,2.0,csiro-mk3-6-0_rcp8.5
10.0,2098,34.267212,2.0,csiro-mk3-6-0_rcp8.5
10.0,2099,34.277863,2.0,csiro-mk3-6-0_rcp8.5
10.0,2100,34.248985,2.0,csiro-mk3-6-0_rcp8.5
11.0,1995,34.50226,2.0,csiro-mk3-6-0_rcp8.5
11.0,1996,34.486965,2.0,csiro-mk3-6-0_rcp8.5
11.0,1997,34.48213,2.0,csiro-mk3-6-0_rcp8.5
11.0,1998,34.469975,2.0,csiro-mk3-6-0_rcp8.5
11.0,1999,34.455208,2.0,csiro-mk3-6-0_rcp8.5
11.0,2000,34.379467,2.0,csiro-mk3-6-0_rcp8.5
11.0,2001,34.420376,2.0,csiro-mk3-6-0_rcp8.5
11.0,2002,34.437325,2.0,csiro-mk3-6-0_rcp8.5
11.0,2003,34.416412,2.0,csiro-mk3-6-0_rcp8.5
11.0,2004,34.420956,2.0,csiro-mk3-6-0_rcp8.5
11.0,2005,34.420097,2.0,csiro-mk3-6-0_rcp8.5
11.0,2006,34.460575,2.0,csiro-mk3-6-0_rcp8.5
11.0,2007,34.514637,2.0,csiro-mk3-6-0_rcp8.5
11.0,2008,34.468906,2.0,csiro-mk3-6-0_rcp8.5
11.0,2009,34.449646,2.0,csiro-mk3-6-0_rcp8.5
11.0,2010,34.48401,2.0,csiro-mk3-6-0_rcp8.5
11.0,2011,34.45547,2.0,csiro-mk3-6-0_rcp8.5
11.0,2012,34.43339,2.0,csiro-mk3-6-0_rcp8.5
11.0,2013,34.45856,2.0,csiro-mk3-6-0_rcp8.5
11.0,2014,34.47135,2.0,csiro-mk3-6-0_rcp8.5
11.0,2015,34.505054,2.0,csiro-mk3-6-0_rcp8.5
11.0,2016,34.49273,2.0,csiro-mk3-6-0_rcp8.5
11.0,2017,34.468044,2.0,csiro-mk3-6-0_rcp8.5
11.0,2018,34.392765,2.0,csiro-mk3-6-0_rcp8.5
11.0,2019,34.3985,2.0,csiro-mk3-6-0_rcp8.5
11.0,2020,34.413055,2.0,csiro-mk3-6-0_rcp8.5
11.0,2021,34.414078,2.0,csiro-mk3-6-0_rcp8.5
11.0,2022,34.42837,2.0,csiro-mk3-6-0_rcp8.5
11.0,2023,34.44148,2.0,csiro-mk3-6-0_rcp8.5
11.0,2024,34.44448,2.0,csiro-mk3-6-0_rcp8.5
11.0,2025,34.41777,2.0,csiro-mk3-6-0_rcp8.5
11.0,2026,34.40453,2.0,csiro-mk3-6-0_rcp8.5
11.0,2027,34.36116,2.0,csiro-mk3-6-0_rcp8.5
11.0,2028,34.37653,2.0,csiro-mk3-6-0_rcp8.5
11.0,2029,34.362823,2.0,csiro-mk3-6-0_rcp8.5
11.0,2030,34.43823,2.0,csiro-mk3-6-0_rcp8.5
11.0,2031,34.4415,2.0,csiro-mk3-6-0_rcp8.5
11.0,2032,34.417213,2.0,csiro-mk3-6-0_rcp8.5
11.0,2033,34.44158,2.0,csiro-mk3-6-0_rcp8.5
11.0,2034,34.432358,2.0,csiro-mk3-6-0_rcp8.5
11.0,2035,34.42728,2.0,csiro-mk3-6-0_rcp8.5
11.0,2036,34.448048,2.0,csiro-mk3-6-0_rcp8.5
11.0,2037,34.4226,2.0,csiro-mk3-6-0_rcp8.5
11.0,2038,34.43738,2.0,csiro-mk3-6-0_rcp8.5
11.0,2039,34.404987,2.0,csiro-mk3-6-0_rcp8.5
11.0,2040,34.391277,2.0,csiro-mk3-6-0_rcp8.5
11.0,2041,34.35512,2.0,csiro-mk3-6-0_rcp8.5
11.0,2042,34.35795,2.0,csiro-mk3-6-0_rcp8.5
11.0,2043,34.368664,2.0,csiro-mk3-6-0_rcp8.5
11.0,2044,34.414055,2.0,csiro-mk3-6-0_rcp8.5
11.0,2045,34.37812,2.0,csiro-mk3-6-0_rcp8.5
11.0,2046,34.399597,2.0,csiro-mk3-6-0_rcp8.5
11.0,2047,34.40599,2.0,csiro-mk3-6-0_rcp8.5
11.0,2048,34.368813,2.0,csiro-mk3-6-0_rcp8.5
11.0,2049,34.33835,2.0,csiro-mk3-6-0_rcp8.5
11.0,2050,34.353817,2.0,csiro-mk3-6-0_rcp8.5
11.0,2051,34.344494,2.0,csiro-mk3-6-0_rcp8.5
11.0,2052,34.306927,2.0,csiro-mk3-6-0_rcp8.5
11.0,2053,34.325733,2.0,csiro-mk3-6-0_rcp8.5
11.0,2054,34.28627,2.0,csiro-mk3-6-0_rcp8.5
11.0,2055,34.215527,2.0,csiro-mk3-6-0_rcp8.5
11.0,2056,34.23321,2.0,csiro-mk3-6-0_rcp8.5
11.0,2057,34.27723,2.0,csiro-mk3-6-0_rcp8.5
11.0,2058,34.31055,2.0,csiro-mk3-6-0_rcp8.5
11.0,2059,34.319866,2.0,csiro-mk3-6-0_rcp8.5
11.0,2060,34.291134,2.0,csiro-mk3-6-0_rcp8.5
11.0,2061,34.30538,2.0,csiro-mk3-6-0_rcp8.5
11.0,2062,34.35238,2.0,csiro-mk3-6-0_rcp8.5
11.0,2063,34.286728,2.0,csiro-mk3-6-0_rcp8.5
11.0,2064,34.293755,2.0,csiro-mk3-6-0_rcp8.5
11.0,2065,34.23727,2.0,csiro-mk3-6-0_rcp8.5
11.0,2066,34.314545,2.0,csiro-mk3-6-0_rcp8.5
11.0,2067,34.287735,2.0,csiro-mk3-6-0_rcp8.5
11.0,2068,34.300007,2.0,csiro-mk3-6-0_rcp8.5
11.0,2069,34.239357,2.0,csiro-mk3-6-0_rcp8.5
11.0,2070,34.222164,2.0,csiro-mk3-6-0_rcp8.5
11.0,2071,34.283226,2.0,csiro-mk3-6-0_rcp8.5
11.0,2072,34.249928,2.0,csiro-mk3-6-0_rcp8.5
11.0,2073,34.28259,2.0,csiro-mk3-6-0_rcp8.5
11.0,2074,34.23066,2.0,csiro-mk3-6-0_rcp8.5
11.0,2075,34.229774,2.0,csiro-mk3-6-0_rcp8.5
11.0,2076,34.26735,2.0,csiro-mk3-6-0_rcp8.5
11.0,2077,34.277103,2.0,csiro-mk3-6-0_rcp8.5
11.0,2078,34.296913,2.0,csiro-mk3-6-0_rcp8.5
11.0,2079,34.270004,2.0,csiro-mk3-6-0_rcp8.5
11.0,2080,34.2524,2.0,csiro-mk3-6-0_rcp8.5
11.0,2081,34.212826,2.0,csiro-mk3-6-0_rcp8.5
11.0,2082,34.280746,2.0,csiro-mk3-6-0_rcp8.5
11.0,2083,34.25439,2.0,csiro-mk3-6-0_rcp8.5
11.0,2084,34.287083,2.0,csiro-mk3-6-0_rcp8.5
11.0,2085,34.263508,2.0,csiro-mk3-6-0_rcp8.5
11.0,2086,34.257645,2.0,csiro-mk3-6-0_rcp8.5
11.0,2087,34.170925,2.0,csiro-mk3-6-0_rcp8.5
11.0,2088,34.237312,2.0,csiro-mk3-6-0_rcp8.5
11.0,2089,34.283222,2.0,csiro-mk3-6-0_rcp8.5
11.0,2090,34.29209,2.0,csiro-mk3-6-0_rcp8.5
11.0,2091,34.30286,2.0,csiro-mk3-6-0_rcp8.5
11.0,2092,34.32229,2.0,csiro-mk3-6-0_rcp8.5
11.0,2093,34.303104,2.0,csiro-mk3-6-0_rcp8.5
11.0,2094,34.257946,2.0,csiro-mk3-6-0_rcp8.5
11.0,2095,34.228268,2.0,csiro-mk3-6-0_rcp8.5
11.0,2096,34.17269,2.0,csiro-mk3-6-0_rcp8.5
