sectors,year,pr_anomaly,evspsbl_anomaly,mrro_anomaly,smb_anomaly,ts_anomaly,regions,aogcm
11.0,2012.0,-3.2358525e-07,-3.8359476e-09,-3.0109582e-15,-3.197493e-07,0.18654253,2.0,CESM2_ssp585
11.0,2013.0,3.1092952e-08,3.0723288e-09,-7.87612e-15,2.8020633e-08,1.2734627,2.0,CESM2_ssp585
11.0,2014.0,9.141014e-08,3.2215535e-08,-3.5472795e-15,5.9194612e-08,1.2593473,2.0,CESM2_ssp585
11.0,2015.0,8.186047e-08,1.0410701e-08,2.482801e-14,7.144975e-08,1.2180678,2.0,CESM2_ssp585
11.0,2016.0,-5.026503e-08,-7.624015e-09,-7.030263e-15,-4.264101e-08,-0.6069995,2.0,CESM2_ssp585
11.0,2017.0,3.5077665e-08,7.0981434e-09,-2.3894795e-15,2.7979526e-08,0.6602571,2.0,CESM2_ssp585
11.0,2018.0,1.2528606e-07,8.9610745e-09,-6.3804353e-15,1.16325e-07,0.087994054,2.0,CESM2_ssp585
11.0,2019.0,3.9598828e-07,-3.298752e-09,1.4272217e-14,3.9928702e-07,0.3379944,2.0,CESM2_ssp585
11.0,2020.0,3.4352712e-07,-6.926626e-09,-7.876153e-15,3.5045375e-07,1.4370475,2.0,CESM2_ssp585
11.0,2021.0,-2.8291507e-07,-1.3029706e-08,8.855274e-15,-2.6988536e-07,0.65202653,2.0,CESM2_ssp585
11.0,2022.0,1.9931589e-07,4.3939337e-09,-6.946977e-15,1.9492197e-07,1.1278361,2.0,CESM2_ssp585
11.0,2023.0,1.3962263e-07,-1.3770194e-08,6.507489e-15,1.5339282e-07,1.4314133,2.0,CESM2_ssp585
11.0,2024.0,4.881981e-07,-1.37199425e-08,7.346211e-15,5.0191807e-07,1.7119906,2.0,CESM2_ssp585
11.0,2025.0,-2.2604807e-07,-1.2568088e-09,-7.178341e-15,-2.2479126e-07,-0.4546764,2.0,CESM2_ssp585
11.0,2026.0,-7.7880415e-08,-8.301331e-09,6.24598e-15,-6.957909e-08,0.5515966,2.0,CESM2_ssp585
11.0,2027.0,-1.8204179e-07,8.079799e-09,7.710546e-15,-1.901216e-07,1.5323652,2.0,CESM2_ssp585
11.0,2028.0,6.168844e-07,1.4007893e-08,-1.1123012e-15,6.0287647e-07,0.9447825,2.0,CESM2_ssp585
11.0,2029.0,7.424957e-08,-3.818366e-09,1.2481946e-14,7.806792e-08,0.8827133,2.0,CESM2_ssp585
11.0,2030.0,2.1776299e-07,1.1427234e-08,3.9385924e-14,2.0633571e-07,0.39581272,2.0,CESM2_ssp585
11.0,2031.0,1.4486841e-07,4.4058737e-08,1.01478443e-13,1.0080958e-07,2.0249388,2.0,CESM2_ssp585
11.0,2032.0,-1.1399145e-07,-4.4617994e-09,-7.6660835e-15,-1.0952964e-07,0.810113,2.0,CESM2_ssp585
11.0,2033.0,1.2836762e-07,1.31251925e-08,-3.054303e-15,1.1524242e-07,0.28969988,2.0,CESM2_ssp585
11.0,2034.0,-8.730662e-08,-6.0798953e-09,6.6078078e-15,-8.122672e-08,0.6255961,2.0,CESM2_ssp585
11.0,2035.0,8.047474e-07,1.5918564e-08,1.7346564e-14,7.888288e-07,1.2915736,2.0,CESM2_ssp585
11.0,2036.0,4.2039116e-07,8.951594e-09,2.3476923e-14,4.1143954e-07,0.099729456,2.0,CESM2_ssp585
11.0,2037.0,2.517627e-07,1.0423929e-08,2.5564681e-14,2.4133877e-07,1.5648358,2.0,CESM2_ssp585
11.0,2038.0,5.4827683e-07,8.411711e-09,-2.1035432e-15,5.398651e-07,0.8803292,2.0,CESM2_ssp585
11.0,2039.0,3.64656e-07,1.9899616e-08,4.2091084e-11,3.447143e-07,1.7730981,2.0,CESM2_ssp585
11.0,2040.0,2.4669484e-07,1.2607684e-08,1.1282881e-11,2.3407588e-07,1.3235652,2.0,CESM2_ssp585
11.0,2041.0,3.689532e-07,5.183835e-09,-3.0442283e-13,3.637697e-07,1.6462709,2.0,CESM2_ssp585
11.0,2042.0,2.224137e-07,8.00893e-09,4.7987415e-14,2.1440472e-07,0.8292735,2.0,CESM2_ssp585
11.0,2043.0,1.7723754e-07,9.430429e-09,5.0328783e-15,1.678071e-07,1.7857759,2.0,CESM2_ssp585
11.0,2044.0,6.7801416e-08,1.0804407e-08,2.644439e-15,5.6997006e-08,1.2934849,2.0,CESM2_ssp585
11.0,2045.0,3.255471e-07,2.9840038e-08,2.1436844e-14,2.9570703e-07,2.164205,2.0,CESM2_ssp585
11.0,2046.0,2.9315243e-07,2.755551e-09,-2.1993007e-15,2.9039686e-07,2.3345299,2.0,CESM2_ssp585
11.0,2047.0,9.678427e-07,5.6881952e-09,8.455574e-10,9.613088e-07,3.9824677,2.0,CESM2_ssp585
11.0,2048.0,4.15527e-07,3.359134e-08,8.727715e-10,3.810629e-07,2.3390653,2.0,CESM2_ssp585
11.0,2049.0,3.4470344e-07,3.341598e-08,1.0010268e-08,3.0127717e-07,2.332096,2.0,CESM2_ssp585
11.0,2050.0,6.4490095e-08,3.712367e-09,1.74714e-08,4.3306333e-08,2.4456782,2.0,CESM2_ssp585
11.0,2051.0,1.5247609e-07,3.4371407e-08,1.808654e-08,1.0001814e-07,2.239449,2.0,CESM2_ssp585
11.0,2052.0,2.0522801e-08,1.7427901e-08,9.8568504e-09,-6.7619483e-09,1.9003632,2.0,CESM2_ssp585
11.0,2053.0,7.922716e-07,1.1931385e-08,1.714814e-10,7.801687e-07,2.3298001,2.0,CESM2_ssp585
11.0,2054.0,4.007693e-07,1.6956596e-08,2.1413092e-11,3.837913e-07,2.4293327,2.0,CESM2_ssp585
11.0,2055.0,8.2369934e-07,4.53999e-08,2.990417e-08,7.483953e-07,2.9054928,2.0,CESM2_ssp585
11.0,2056.0,1.6197278e-07,3.1119253e-08,7.820577e-10,1.3007147e-07,2.3006818,2.0,CESM2_ssp585
11.0,2057.0,3.181463e-07,1.4463291e-08,1.5782431e-08,2.8790058e-07,3.5423605,2.0,CESM2_ssp585
11.0,2058.0,1.8662307e-07,-3.052519e-09,1.1008414e-10,1.895655e-07,3.8261,2.0,CESM2_ssp585
11.0,2059.0,8.690208e-07,2.9157647e-08,4.6733684e-09,8.3518984e-07,2.9926698,2.0,CESM2_ssp585
11.0,2060.0,3.4402524e-07,3.2443474e-08,3.0507284e-08,2.8107448e-07,3.4398887,2.0,CESM2_ssp585
11.0,2061.0,8.110418e-07,2.2362778e-08,6.4611766e-10,7.8803293e-07,3.0092363,2.0,CESM2_ssp585
11.0,2062.0,6.1751985e-07,4.023007e-08,3.963458e-08,5.3765524e-07,3.7809885,2.0,CESM2_ssp585
11.0,2063.0,5.8844324e-07,3.0432513e-08,8.740807e-09,5.4926994e-07,4.060944,2.0,CESM2_ssp585
11.0,2064.0,5.112445e-07,2.0599888e-08,3.0801008e-09,4.875645e-07,4.1838207,2.0,CESM2_ssp585
11.0,2065.0,7.4763767e-07,3.2457898e-08,2.45358e-08,6.90644e-07,5.459281,2.0,CESM2_ssp585
11.0,2066.0,5.2648744e-07,2.7453282e-08,4.8393495e-08,4.5064064e-07,4.247353,2.0,CESM2_ssp585
11.0,2067.0,1.0204359e-06,3.5462946e-08,1.2059945e-08,9.72913e-07,3.7634335,2.0,CESM2_ssp585
11.0,2068.0,7.0994304e-07,4.344233e-08,7.4360244e-08,5.9214045e-07,4.7048726,2.0,CESM2_ssp585
11.0,2069.0,8.9343774e-07,1.7770784e-08,1.8644212e-08,8.570227e-07,4.8181562,2.0,CESM2_ssp585
11.0,2070.0,8.785221e-07,7.142886e-08,1.1923139e-07,6.8786187e-07,4.0216947,2.0,CESM2_ssp585
11.0,2071.0,7.4937253e-07,2.6808138e-08,6.031457e-08,6.622498e-07,3.8755562,2.0,CESM2_ssp585
11.0,2072.0,8.938903e-07,3.0695876e-08,4.7776403e-08,8.15418e-07,4.0359077,2.0,CESM2_ssp585
11.0,2073.0,2.2056602e-07,1.9013846e-08,2.3925168e-08,1.77627e-07,3.7235963,2.0,CESM2_ssp585
11.0,2074.0,5.2655054e-07,2.4621803e-08,4.6955282e-08,4.5497345e-07,3.5792153,2.0,CESM2_ssp585
11.0,2075.0,1.0203136e-06,2.9162392e-08,3.8702975e-08,9.5244815e-07,5.8292775,2.0,CESM2_ssp585
11.0,2076.0,8.541446e-07,1.4920406e-08,9.142698e-08,7.4779723e-07,5.2959957,2.0,CESM2_ssp585
11.0,2077.0,1.1331573e-06,1.8552806e-08,6.5965075e-08,1.0486394e-06,6.237979,2.0,CESM2_ssp585
11.0,2078.0,7.11716e-07,5.7739232e-08,1.3716512e-07,5.168116e-07,5.487337,2.0,CESM2_ssp585
11.0,2079.0,8.940393e-07,4.151784e-08,9.2101125e-08,7.6042033e-07,5.880783,2.0,CESM2_ssp585
11.0,2080.0,1.006055e-06,3.669015e-08,9.518215e-08,8.741827e-07,5.3733416,2.0,CESM2_ssp585
11.0,2081.0,9.232629e-07,6.379732e-08,5.185195e-08,8.076137e-07,5.618899,2.0,CESM2_ssp585
11.0,2082.0,7.884942e-07,4.4668575e-08,1.7916499e-07,5.6466064e-07,5.5926642,2.0,CESM2_ssp585
11.0,2083.0,6.2630454e-07,1.0024595e-07,6.224941e-08,4.638092e-07,6.4147882,2.0,CESM2_ssp585
11.0,2084.0,1.5872291e-06,1.16293684e-07,2.6374417e-07,1.2071913e-06,6.4888926,2.0,CESM2_ssp585
11.0,2085.0,1.4839326e-06,7.467684e-08,1.298544e-07,1.2794013e-06,7.1331353,2.0,CESM2_ssp585
11.0,2086.0,1.068637e-06,5.5914548e-08,6.3231234e-08,9.4949115e-07,6.795257,2.0,CESM2_ssp585
11.0,2087.0,1.1731563e-06,9.218889e-08,1.282302e-07,9.527372e-07,7.969063,2.0,CESM2_ssp585
11.0,2088.0,1.0047299e-06,3.5450647e-08,1.7268721e-07,7.965921e-07,7.3161316,2.0,CESM2_ssp585
11.0,2089.0,1.4406374e-06,1.4687929e-08,5.1284516e-08,1.374665e-06,7.945763,2.0,CESM2_ssp585
11.0,2090.0,1.5732586e-06,9.048786e-08,1.8972038e-07,1.2930503e-06,7.0580077,2.0,CESM2_ssp585
11.0,2091.0,8.581819e-07,5.519721e-08,1.3596211e-07,6.6702256e-07,7.367257,2.0,CESM2_ssp585
11.0,2092.0,1.3971669e-06,2.3897982e-08,8.2673424e-08,1.2905955e-06,6.7213435,2.0,CESM2_ssp585
11.0,2093.0,1.0019933e-06,5.8798687e-08,2.2921066e-07,7.139839e-07,7.7779675,2.0,CESM2_ssp585
11.0,2094.0,1.2369084e-06,4.3515904e-08,1.5046274e-07,1.0429297e-06,7.8995247,2.0,CESM2_ssp585
11.0,2095.0,1.674259e-06,6.787975e-08,3.2317902e-07,1.2832003e-06,7.0963264,2.0,CESM2_ssp585
11.0,2096.0,1.4911493e-06,5.465288e-08,1.3602639e-07,1.3004701e-06,7.2872357,2.0,CESM2_ssp585
11.0,2097.0,1.0369516e-06,6.789796e-08,1.5284633e-07,8.162074e-07,7.829446,2.0,CESM2_ssp585
11.0,2098.0,1.1361038e-06,7.740153e-08,1.409613e-07,9.1774103e-07,7.3840604,2.0,CESM2_ssp585
11.0,2099.0,1.2428246e-06,8.772685e-08,2.0437034e-07,9.507274e-07,8.569245,2.0,CESM2_ssp585
11.0,2100.0,1.5204402e-06,8.203939e-08,3.2692046e-07,1.1114803e-06,7.838775,2.0,CESM2_ssp585
12.0,1995.0,-2.137576e-06,-2.7252781e-08,-2.649708e-07,-1.8453525e-06,-2.0857098,2.0,CESM2_ssp585
12.0,1996.0,1.5743389e-06,8.413103e-09,-3.3978335e-08,1.5999041e-06,-0.79182875,2.0,CESM2_ssp585
12.0,1997.0,4.641857e-07,-1.4912386e-08,-1.6562433e-07,6.4472243e-07,-1.1377149,2.0,CESM2_ssp585
12.0,1998.0,2.1655515e-06,4.788379e-08,-1.6951648e-07,2.287184e-06,1.1994611,2.0,CESM2_ssp585
12.0,1999.0,1.7214235e-06,1.5137841e-08,2.3806781e-07,1.4682178e-06,0.72337943,2.0,CESM2_ssp585
12.0,2000.0,1.8559484e-06,2.737196e-08,9.876106e-09,1.8187003e-06,-0.35577348,2.0,CESM2_ssp585
12.0,2001.0,-6.7879216e-07,-1.376362e-08,-1.2653807e-07,-5.384905e-07,-0.26758102,2.0,CESM2_ssp585
12.0,2002.0,-1.3420415e-06,-2.9320422e-08,-9.218823e-08,-1.2205328e-06,0.45703048,2.0,CESM2_ssp585
12.0,2003.0,1.42754e-06,9.13182e-09,3.485647e-07,1.0698435e-06,1.0936793,2.0,CESM2_ssp585
12.0,2004.0,1.0392207e-06,-7.958066e-09,3.1368933e-07,7.3348946e-07,0.73941875,2.0,CESM2_ssp585
12.0,2005.0,-1.3324325e-06,-1.2216703e-08,-8.429472e-08,-1.2359211e-06,0.9542611,2.0,CESM2_ssp585
12.0,2006.0,1.442259e-06,5.0814393e-08,1.4178873e-07,1.2496558e-06,0.012997135,2.0,CESM2_ssp585
12.0,2007.0,-2.1853375e-06,-3.2854093e-09,-5.043058e-08,-2.1316214e-06,-1.2460603,2.0,CESM2_ssp585
12.0,2008.0,-2.624196e-06,-3.5724607e-08,-2.98637e-07,-2.2898344e-06,-0.33828035,2.0,CESM2_ssp585
12.0,2009.0,-7.590107e-07,-3.879121e-08,-1.17843925e-07,-6.023755e-07,0.7678694,2.0,CESM2_ssp585
12.0,2010.0,7.3323014e-07,5.4569547e-08,3.2587545e-07,3.5278512e-07,-0.018129405,2.0,CESM2_ssp585
12.0,2011.0,5.4551674e-07,4.304919e-09,-3.613301e-09,5.448251e-07,-0.45940995,2.0,CESM2_ssp585
12.0,2012.0,-3.6654876e-07,-9.50221e-09,3.4332686e-08,-3.9137925e-07,0.2701679,2.0,CESM2_ssp585
12.0,2013.0,-2.0440364e-06,-2.8758182e-08,-1.4878823e-07,-1.8664899e-06,-0.3580983,2.0,CESM2_ssp585
12.0,2014.0,5.007563e-07,3.858222e-09,1.442292e-07,3.526689e-07,0.8403269,2.0,CESM2_ssp585
12.0,2015.0,-6.2656557e-07,-9.280586e-09,6.8026345e-08,-6.853113e-07,1.2879777,2.0,CESM2_ssp585
12.0,2016.0,2.6679093e-06,3.5264886e-08,3.772455e-07,2.2553988e-06,1.6254601,2.0,CESM2_ssp585
12.0,2017.0,8.9474935e-07,1.6311414e-08,-4.404419e-08,9.224821e-07,2.188537,2.0,CESM2_ssp585
12.0,2018.0,2.342189e-06,2.2642373e-08,4.6441858e-07,1.855128e-06,1.9170356,2.0,CESM2_ssp585
12.0,2019.0,1.4433725e-06,1.23503225e-08,6.142081e-07,8.1681407e-07,1.6702687,2.0,CESM2_ssp585
12.0,2020.0,-7.665524e-07,3.5985621e-09,-1.1618578e-07,-6.539652e-07,0.1572694,2.0,CESM2_ssp585
12.0,2021.0,-2.4597744e-06,-1.6343442e-08,-5.6121593e-08,-2.3873092e-06,-0.12409113,2.0,CESM2_ssp585
12.0,2022.0,-2.941003e-07,-1.1315195e-08,6.6589627e-09,-2.8944407e-07,0.88161194,2.0,CESM2_ssp585
12.0,2023.0,2.0532684e-06,2.7876869e-08,5.4758433e-09,2.0199157e-06,1.3095815,2.0,CESM2_ssp585
12.0,2024.0,-2.3084979e-06,-5.6968017e-09,-2.5201508e-08,-2.2775996e-06,0.4047577,2.0,CESM2_ssp585
12.0,2025.0,1.7212075e-06,1.9183735e-08,2.8918623e-07,1.4128375e-06,0.593494,2.0,CESM2_ssp585
12.0,2026.0,-1.4835704e-06,-3.1845964e-08,4.373791e-07,-1.8891036e-06,0.5103085,2.0,CESM2_ssp585
12.0,2027.0,1.1885679e-06,-9.397432e-09,3.4245804e-07,8.5550727e-07,2.3066862,2.0,CESM2_ssp585
12.0,2028.0,8.7118707e-07,-7.1741315e-09,5.1488547e-07,3.6347572e-07,0.9942567,2.0,CESM2_ssp585
12.0,2029.0,3.7206114e-06,5.1732183e-08,1.1048227e-07,3.5583969e-06,2.3816934,2.0,CESM2_ssp585
12.0,2030.0,2.9848575e-06,4.208485e-08,7.1544974e-07,2.227323e-06,0.8753467,2.0,CESM2_ssp585
12.0,2031.0,-6.7149784e-07,3.384373e-08,-2.4659458e-08,-6.806821e-07,-0.10162318,2.0,CESM2_ssp585
12.0,2032.0,2.215636e-06,-4.2661608e-09,4.3277544e-07,1.7871267e-06,1.5306517,2.0,CESM2_ssp585
12.0,2033.0,3.2356177e-06,1.733375e-08,4.5728103e-07,2.7610029e-06,2.3458846,2.0,CESM2_ssp585
12.0,2034.0,5.086404e-06,9.298241e-08,3.3271544e-07,4.660706e-06,2.0311775,2.0,CESM2_ssp585
12.0,2035.0,-7.161212e-07,3.519739e-08,5.4858043e-07,-1.2998989e-06,-0.24007025,2.0,CESM2_ssp585
12.0,2036.0,-8.4332584e-07,2.5903367e-08,1.5485502e-07,-1.0240842e-06,2.1244085,2.0,CESM2_ssp585
12.0,2037.0,3.101774e-06,-2.0488468e-08,1.2871734e-06,1.8350888e-06,3.5619454,2.0,CESM2_ssp585
12.0,2038.0,1.8454616e-06,-4.8106705e-09,1.1539373e-06,6.9633506e-07,2.1653385,2.0,CESM2_ssp585
12.0,2039.0,4.6896412e-07,1.3731988e-08,1.5184338e-07,3.0338876e-07,1.3656328,2.0,CESM2_ssp585
12.0,2040.0,3.6196097e-06,3.474105e-08,6.8865245e-07,2.8962163e-06,2.5524673,2.0,CESM2_ssp585
12.0,2041.0,1.982086e-06,1.6170782e-08,4.6850275e-07,1.4974124e-06,2.1589365,2.0,CESM2_ssp585
12.0,2042.0,8.816125e-07,3.629187e-08,9.536346e-07,-1.08313955e-07,1.4414854,2.0,CESM2_ssp585
12.0,2043.0,5.125962e-06,5.6355216e-08,3.9434266e-07,4.6752643e-06,3.370913,2.0,CESM2_ssp585
12.0,2044.0,3.1948173e-06,4.3420012e-08,1.8190505e-06,1.3323468e-06,2.8681102,2.0,CESM2_ssp585
12.0,2045.0,-1.126043e-06,3.1594915e-08,8.356637e-07,-1.9933016e-06,2.8652353,2.0,CESM2_ssp585
12.0,2046.0,4.355425e-06,3.213016e-08,1.7982918e-06,2.525003e-06,4.0769258,2.0,CESM2_ssp585
12.0,2047.0,5.205261e-06,5.5833315e-08,2.3214652e-06,2.8279624e-06,4.4120955,2.0,CESM2_ssp585
12.0,2048.0,1.1957641e-07,3.0314528e-08,1.6241553e-06,-1.5348934e-06,2.038037,2.0,CESM2_ssp585
12.0,2049.0,5.588275e-06,9.6493835e-09,1.7396253e-06,3.8390003e-06,3.1012146,2.0,CESM2_ssp585
12.0,2050.0,2.659878e-06,6.639329e-08,7.654818e-07,1.828003e-06,2.4090674,2.0,CESM2_ssp585
12.0,2051.0,2.4073095e-06,2.3434678e-08,8.917671e-07,1.4921077e-06,2.5897748,2.0,CESM2_ssp585
12.0,2052.0,7.757577e-06,5.0799414e-08,9.982198e-07,6.708557e-06,3.3715289,2.0,CESM2_ssp585
12.0,2053.0,-4.945856e-08,6.118528e-08,7.377058e-07,-8.4834966e-07,2.9191704,2.0,CESM2_ssp585
12.0,2054.0,3.946613e-06,5.595851e-08,1.3519108e-06,2.5387437e-06,3.0339158,2.0,CESM2_ssp585
12.0,2055.0,5.472811e-06,6.841197e-08,1.5439435e-06,3.8604558e-06,3.3641186,2.0,CESM2_ssp585
12.0,2056.0,6.590706e-06,7.009287e-08,1.2932946e-06,5.2273185e-06,3.260572,2.0,CESM2_ssp585
12.0,2057.0,5.851357e-06,5.3069492e-08,1.9842046e-06,3.8140831e-06,2.5492692,2.0,CESM2_ssp585
12.0,2058.0,7.117053e-06,4.982254e-08,1.426761e-06,5.640469e-06,4.131571,2.0,CESM2_ssp585
12.0,2059.0,4.0351906e-06,8.6479005e-08,1.8482674e-06,2.1004441e-06,3.7855084,2.0,CESM2_ssp585
12.0,2060.0,5.042674e-06,5.1966442e-08,1.9813472e-06,3.0093602e-06,3.6968944,2.0,CESM2_ssp585
12.0,2061.0,8.668722e-06,6.188241e-08,1.4670825e-06,7.1397576e-06,3.9499583,2.0,CESM2_ssp585
12.0,2062.0,2.7287936e-06,6.682237e-08,1.7723994e-06,8.895718e-07,3.9723141,2.0,CESM2_ssp585
12.0,2063.0,4.6710925e-06,3.607368e-08,2.775218e-06,1.8598009e-06,4.7667923,2.0,CESM2_ssp585
12.0,2064.0,7.5531334e-06,4.1846313e-08,3.568244e-06,3.943043e-06,5.015614,2.0,CESM2_ssp585
12.0,2065.0,3.5651703e-06,6.2680996e-08,2.9753207e-06,5.2716854e-07,4.5586376,2.0,CESM2_ssp585
12.0,2066.0,4.9714954e-06,5.9348096e-08,2.461035e-06,2.4511123e-06,4.906079,2.0,CESM2_ssp585
12.0,2067.0,6.680994e-06,7.992117e-08,3.52176e-06,3.0793128e-06,5.155121,2.0,CESM2_ssp585
12.0,2068.0,2.9479324e-06,3.552371e-08,3.2630746e-06,-3.5066577e-07,4.775188,2.0,CESM2_ssp585
12.0,2069.0,5.567643e-06,7.6141184e-08,2.5499085e-06,2.9415935e-06,4.287183,2.0,CESM2_ssp585
12.0,2070.0,4.8600746e-06,7.7738854e-08,1.8839518e-06,2.898384e-06,4.267261,2.0,CESM2_ssp585
12.0,2071.0,4.5893157e-06,6.5590505e-08,2.5417362e-06,1.9819888e-06,5.4570594,2.0,CESM2_ssp585
12.0,2072.0,6.9654957e-06,7.816584e-08,3.4546856e-06,3.4326442e-06,5.367109,2.0,CESM2_ssp585
12.0,2073.0,5.633317e-06,2.1038598e-08,4.187702e-06,1.4245766e-06,4.5784626,2.0,CESM2_ssp585
12.0,2074.0,7.654649e-06,7.2417045e-08,3.3962153e-06,4.1860167e-06,4.8352957,2.0,CESM2_ssp585
12.0,2075.0,6.7835745e-06,4.9136883e-08,3.7414218e-06,2.9930156e-06,5.318993,2.0,CESM2_ssp585
12.0,2076.0,7.817174e-06,4.6915304e-08,4.5839024e-06,3.186357e-06,5.721494,2.0,CESM2_ssp585
12.0,2077.0,1.2741792e-05,-3.3542205e-09,6.528509e-06,6.216637e-06,6.4534054,2.0,CESM2_ssp585
12.0,2078.0,4.462437e-06,4.914067e-08,4.698352e-06,-2.8505553e-07,5.6389003,2.0,CESM2_ssp585
12.0,2079.0,8.876022e-06,7.910846e-08,4.1846993e-06,4.6122136e-06,5.8173027,2.0,CESM2_ssp585
12.0,2080.0,8.245094e-06,9.928863e-08,4.0715713e-06,4.0742348e-06,5.509081,2.0,CESM2_ssp585
12.0,2081.0,8.776514e-06,6.774717e-08,4.3047253e-06,4.4040407e-06,5.1841393,2.0,CESM2_ssp585
12.0,2082.0,6.880298e-06,2.5394582e-08,5.4631364e-06,1.3917669e-06,5.955088,2.0,CESM2_ssp585
12.0,2083.0,1.2530982e-05,7.563987e-08,6.241015e-06,6.214327e-06,7.084574,2.0,CESM2_ssp585
12.0,2084.0,6.333945e-06,2.7376304e-08,6.4138158e-06,-1.0724714e-07,6.743186,2.0,CESM2_ssp585
12.0,2085.0,7.4135864e-06,3.124444e-08,5.8143037e-06,1.5680384e-06,6.550279,2.0,CESM2_ssp585
12.0,2086.0,7.65531e-06,1.674364e-08,5.586438e-06,2.0521284e-06,6.6629868,2.0,CESM2_ssp585
12.0,2087.0,1.0312901e-05,-1.3919809e-08,6.329547e-06,3.9972747e-06,6.650536,2.0,CESM2_ssp585
12.0,2088.0,4.782699e-06,1.8117455e-09,6.1746236e-06,-1.3937367e-06,6.53195,2.0,CESM2_ssp585
12.0,2089.0,9.862994e-06,4.1071672e-08,7.0895744e-06,2.7323476e-06,7.178088,2.0,CESM2_ssp585
12.0,2090.0,8.7876115e-06,1.59103e-08,8.272184e-06,4.9951694e-07,7.57747,2.0,CESM2_ssp585
12.0,2091.0,8.530408e-06,-5.1130202e-09,8.461205e-06,7.4317185e-08,7.30138,2.0,CESM2_ssp585
12.0,2092.0,5.5685978e-06,-2.0575312e-08,5.9979698e-06,-4.0879672e-07,6.5263395,2.0,CESM2_ssp585
12.0,2093.0,9.735543e-06,5.3318246e-08,6.2989375e-06,3.3832875e-06,7.0368085,2.0,CESM2_ssp585
12.0,2094.0,1.0080139e-05,-1.03482245e-08,8.222084e-06,1.868403e-06,7.4353175,2.0,CESM2_ssp585
12.0,2095.0,1.0145014e-05,4.2312926e-08,9.0439735e-06,1.0587278e-06,7.789305,2.0,CESM2_ssp585
12.0,2096.0,1.0130387e-05,-7.4765595e-08,1.0414051e-05,-2.0889927e-07,7.5298567,2.0,CESM2_ssp585
12.0,2097.0,1.0659398e-05,2.2722274e-10,8.596626e-06,2.0625453e-06,7.328408,2.0,CESM2_ssp585
12.0,2098.0,1.134568e-05,3.4253222e-08,1.0094096e-05,1.2173302e-06,7.683717,2.0,CESM2_ssp585
12.0,2099.0,1.1895643e-05,1.25728015e-08,1.1076328e-05,8.067424e-07,7.885736,2.0,CESM2_ssp585
12.0,2100.0,8.957604e-06,5.56484e-08,9.3544995e-06,-4.5254444e-07,6.931072,2.0,CESM2_ssp585
13.0,1995.0,-1.0489125e-06,8.845871e-09,-1.2241159e-09,-1.0565343e-06,-0.17660071,2.0,CESM2_ssp585
13.0,1996.0,-1.0137106e-06,-1.3418881e-08,-1.2241159e-09,-9.990677e-07,-0.11803521,2.0,CESM2_ssp585
13.0,1997.0,-2.4519787e-07,-1.7537638e-09,-1.2241159e-09,-2.4221998e-07,-0.5083665,2.0,CESM2_ssp585
13.0,1998.0,-1.2552481e-06,1.886681e-08,-1.2241159e-09,-1.2728908e-06,-0.009019114,2.0,CESM2_ssp585
13.0,1999.0,4.532319e-07,-2.8115501e-08,-1.2241159e-09,4.825715e-07,-0.21792169,2.0,CESM2_ssp585
13.0,2000.0,-2.2495512e-06,4.4213913e-10,-1.2241159e-09,-2.2487693e-06,-0.327775,2.0,CESM2_ssp585
13.0,2001.0,2.0827945e-06,3.8344e-08,-1.1619438e-09,2.0456123e-06,0.24102715,2.0,CESM2_ssp585
13.0,2002.0,-1.3241033e-06,-1.6015589e-08,-1.0170335e-09,-1.3070708e-06,0.38109082,2.0,CESM2_ssp585
13.0,2003.0,1.8244688e-07,-3.5789828e-08,4.104873e-10,2.1782623e-07,0.035261434,2.0,CESM2_ssp585
13.0,2004.0,-1.4967409e-06,-3.458155e-08,-1.0336988e-09,-1.4611256e-06,-0.00958827,2.0,CESM2_ssp585
13.0,2005.0,1.598546e-06,2.6892724e-08,-1.0193587e-09,1.5726725e-06,0.5016086,2.0,CESM2_ssp585
13.0,2006.0,7.415466e-07,-6.0800914e-10,-1.0474711e-09,7.4320207e-07,0.10476056,2.0,CESM2_ssp585
13.0,2007.0,5.3067737e-07,1.0361733e-09,8.8243474e-10,5.2875873e-07,0.6343604,2.0,CESM2_ssp585
13.0,2008.0,1.1555377e-06,-2.073625e-10,-1.7461635e-10,1.1559196e-06,-0.032758724,2.0,CESM2_ssp585
13.0,2009.0,-1.5763559e-06,-3.959344e-08,-1.2157214e-09,-1.5355467e-06,-0.7752116,2.0,CESM2_ssp585
13.0,2010.0,2.2873036e-07,-7.2391453e-09,-1.2241159e-09,2.3719362e-07,-0.20426878,2.0,CESM2_ssp585
13.0,2011.0,1.7026213e-06,-1.9097001e-08,-1.2062894e-09,1.7229246e-06,-0.5385614,2.0,CESM2_ssp585
13.0,2012.0,-3.0014888e-07,1.575687e-08,-1.0876806e-09,-3.1481807e-07,0.11072835,2.0,CESM2_ssp585
13.0,2013.0,1.1685482e-06,5.0240693e-08,1.0230821e-08,1.1080767e-06,0.36375275,2.0,CESM2_ssp585
13.0,2014.0,6.6528844e-07,3.599478e-08,6.008883e-09,6.2328473e-07,0.54552364,2.0,CESM2_ssp585
13.0,2015.0,3.3625307e-07,-1.185014e-08,3.157434e-09,3.449458e-07,0.37068114,2.0,CESM2_ssp585
