year,sectors,ctrl_sle,modelname,ocean_forcing
2064,5,1968.6329,AWI_PISM1,Open
2065,5,1968.6342,AWI_PISM1,Open
2066,5,1968.6351,AWI_PISM1,Open
2067,5,1968.6357,AWI_PISM1,Open
2068,5,1968.636,AWI_PISM1,Open
2069,5,1968.6357,AWI_PISM1,Open
2070,5,1968.6364,AWI_PISM1,Open
2071,5,1968.6372,AWI_PISM1,Open
2072,5,1968.6383,AWI_PISM1,Open
2073,5,1968.6389,AWI_PISM1,Open
2074,5,1968.6392,AWI_PISM1,Open
2075,5,1968.641,AWI_PISM1,Open
2076,5,1968.6416,AWI_PISM1,Open
2077,5,1968.6418,AWI_PISM1,Open
2078,5,1968.6426,AWI_PISM1,Open
2079,5,1968.6431,AWI_PISM1,Open
2080,5,1968.643,AWI_PISM1,Open
2081,5,1968.6443,AWI_PISM1,Open
2082,5,1968.6469,AWI_PISM1,Open
2083,5,1968.6481,AWI_PISM1,Open
2084,5,1968.6481,AWI_PISM1,Open
2085,5,1968.6497,AWI_PISM1,Open
2086,5,1968.6509,AWI_PISM1,Open
2087,5,1968.6521,AWI_PISM1,Open
2088,5,1968.6543,AWI_PISM1,Open
2089,5,1968.6548,AWI_PISM1,Open
2090,5,1968.6571,AWI_PISM1,Open
2091,5,1968.6576,AWI_PISM1,Open
2092,5,1968.6594,AWI_PISM1,Open
2093,5,1968.6604,AWI_PISM1,Open
2094,5,1968.6621,AWI_PISM1,Open
2095,5,1968.6635,AWI_PISM1,Open
2096,5,1968.6664,AWI_PISM1,Open
2097,5,1968.6688,AWI_PISM1,Open
2098,5,1968.6718,AWI_PISM1,Open
2099,5,1968.674,AWI_PISM1,Open
2100,5,1968.6698,AWI_PISM1,Open
2101,5,1968.6672,AWI_PISM1,Open
2016,6,11430.511,AWI_PISM1,Open
2017,6,11430.502,AWI_PISM1,Open
2018,6,11430.495,AWI_PISM1,Open
2019,6,11430.487,AWI_PISM1,Open
2020,6,11430.476,AWI_PISM1,Open
2021,6,11430.466,AWI_PISM1,Open
2022,6,11430.452,AWI_PISM1,Open
2023,6,11430.441,AWI_PISM1,Open
2024,6,11430.436,AWI_PISM1,Open
2025,6,11430.429,AWI_PISM1,Open
2026,6,11430.423,AWI_PISM1,Open
2027,6,11430.418,AWI_PISM1,Open
2028,6,11430.412,AWI_PISM1,Open
2029,6,11430.394,AWI_PISM1,Open
2030,6,11430.383,AWI_PISM1,Open
2031,6,11430.375,AWI_PISM1,Open
2032,6,11430.365,AWI_PISM1,Open
2033,6,11430.362,AWI_PISM1,Open
2034,6,11430.362,AWI_PISM1,Open
2035,6,11430.365,AWI_PISM1,Open
2036,6,11430.357,AWI_PISM1,Open
2037,6,11430.347,AWI_PISM1,Open
2038,6,11430.33,AWI_PISM1,Open
2039,6,11430.3125,AWI_PISM1,Open
2040,6,11430.299,AWI_PISM1,Open
2041,6,11430.286,AWI_PISM1,Open
2042,6,11430.278,AWI_PISM1,Open
2043,6,11430.278,AWI_PISM1,Open
2044,6,11430.277,AWI_PISM1,Open
2045,6,11430.277,AWI_PISM1,Open
2046,6,11430.276,AWI_PISM1,Open
2047,6,11430.275,AWI_PISM1,Open
2048,6,11430.275,AWI_PISM1,Open
2049,6,11430.273,AWI_PISM1,Open
2050,6,11430.27,AWI_PISM1,Open
2051,6,11430.274,AWI_PISM1,Open
2052,6,11430.2705,AWI_PISM1,Open
2053,6,11430.267,AWI_PISM1,Open
2054,6,11430.262,AWI_PISM1,Open
2055,6,11430.257,AWI_PISM1,Open
2056,6,11430.254,AWI_PISM1,Open
2057,6,11430.249,AWI_PISM1,Open
2058,6,11430.236,AWI_PISM1,Open
2059,6,11430.231,AWI_PISM1,Open
2060,6,11430.228,AWI_PISM1,Open
2061,6,11430.225,AWI_PISM1,Open
2062,6,11430.229,AWI_PISM1,Open
2063,6,11430.225,AWI_PISM1,Open
2064,6,11430.221,AWI_PISM1,Open
2065,6,11430.217,AWI_PISM1,Open
2066,6,11430.204,AWI_PISM1,Open
2067,6,11430.21,AWI_PISM1,Open
2068,6,11430.198,AWI_PISM1,Open
2069,6,11430.195,AWI_PISM1,Open
2070,6,11430.2,AWI_PISM1,Open
2071,6,11430.196,AWI_PISM1,Open
2072,6,11430.185,AWI_PISM1,Open
2073,6,11430.185,AWI_PISM1,Open
2074,6,11430.177,AWI_PISM1,Open
2075,6,11430.174,AWI_PISM1,Open
2076,6,11430.174,AWI_PISM1,Open
2077,6,11430.173,AWI_PISM1,Open
2078,6,11430.178,AWI_PISM1,Open
2079,6,11430.175,AWI_PISM1,Open
2080,6,11430.182,AWI_PISM1,Open
2081,6,11430.182,AWI_PISM1,Open
2082,6,11430.18,AWI_PISM1,Open
2083,6,11430.17,AWI_PISM1,Open
2084,6,11430.169,AWI_PISM1,Open
2085,6,11430.177,AWI_PISM1,Open
2086,6,11430.175,AWI_PISM1,Open
2087,6,11430.165,AWI_PISM1,Open
2088,6,11430.174,AWI_PISM1,Open
2089,6,11430.165,AWI_PISM1,Open
2090,6,11430.175,AWI_PISM1,Open
2091,6,11430.166,AWI_PISM1,Open
2092,6,11430.175,AWI_PISM1,Open
2093,6,11430.161,AWI_PISM1,Open
2094,6,11430.16,AWI_PISM1,Open
2095,6,11430.15,AWI_PISM1,Open
2096,6,11430.145,AWI_PISM1,Open
2097,6,11430.124,AWI_PISM1,Open
2098,6,11430.115,AWI_PISM1,Open
2099,6,11430.1,AWI_PISM1,Open
2100,6,11430.094,AWI_PISM1,Open
2101,6,11430.096,AWI_PISM1,Open
2016,7,3133.612,AWI_PISM1,Open
2017,7,3133.539,AWI_PISM1,Open
2018,7,3133.5127,AWI_PISM1,Open
2019,7,3133.47,AWI_PISM1,Open
2020,7,3133.4182,AWI_PISM1,Open
2021,7,3133.3362,AWI_PISM1,Open
2022,7,3133.1948,AWI_PISM1,Open
2023,7,3133.1655,AWI_PISM1,Open
2024,7,3133.113,AWI_PISM1,Open
2025,7,3133.0906,AWI_PISM1,Open
2026,7,3133.0593,AWI_PISM1,Open
2027,7,3133.005,AWI_PISM1,Open
2028,7,3133.0144,AWI_PISM1,Open
2029,7,3132.9685,AWI_PISM1,Open
2030,7,3132.9387,AWI_PISM1,Open
2031,7,3132.9263,AWI_PISM1,Open
2032,7,3132.879,AWI_PISM1,Open
2033,7,3132.8262,AWI_PISM1,Open
2034,7,3132.8135,AWI_PISM1,Open
2035,7,3132.7852,AWI_PISM1,Open
2036,7,3132.761,AWI_PISM1,Open
2037,7,3132.7065,AWI_PISM1,Open
2038,7,3132.6614,AWI_PISM1,Open
2039,7,3132.5671,AWI_PISM1,Open
2040,7,3132.4856,AWI_PISM1,Open
2041,7,3132.4255,AWI_PISM1,Open
2042,7,3132.3672,AWI_PISM1,Open
2043,7,3132.3296,AWI_PISM1,Open
2044,7,3132.3076,AWI_PISM1,Open
2045,7,3132.2637,AWI_PISM1,Open
2046,7,3132.1628,AWI_PISM1,Open
2047,7,3132.0803,AWI_PISM1,Open
2048,7,3132.0266,AWI_PISM1,Open
2049,7,3131.9053,AWI_PISM1,Open
2050,7,3131.9087,AWI_PISM1,Open
2051,7,3131.7717,AWI_PISM1,Open
2052,7,3131.623,AWI_PISM1,Open
2053,7,3131.598,AWI_PISM1,Open
2054,7,3131.5476,AWI_PISM1,Open
2055,7,3131.5295,AWI_PISM1,Open
2056,7,3131.5098,AWI_PISM1,Open
2057,7,3131.4626,AWI_PISM1,Open
2058,7,3131.4175,AWI_PISM1,Open
2059,7,3131.3462,AWI_PISM1,Open
2060,7,3131.3208,AWI_PISM1,Open
2061,7,3131.3186,AWI_PISM1,Open
2062,7,3131.2808,AWI_PISM1,Open
2063,7,3131.265,AWI_PISM1,Open
2064,7,3131.2249,AWI_PISM1,Open
2065,7,3131.1965,AWI_PISM1,Open
2066,7,3131.1714,AWI_PISM1,Open
2067,7,3131.1196,AWI_PISM1,Open
2068,7,3131.0952,AWI_PISM1,Open
2069,7,3131.087,AWI_PISM1,Open
2070,7,3131.06,AWI_PISM1,Open
2071,7,3131.0452,AWI_PISM1,Open
2072,7,3131.0251,AWI_PISM1,Open
2073,7,3130.9573,AWI_PISM1,Open
2074,7,3130.9424,AWI_PISM1,Open
2075,7,3130.91,AWI_PISM1,Open
2076,7,3130.8828,AWI_PISM1,Open
2077,7,3130.8396,AWI_PISM1,Open
2078,7,3130.7917,AWI_PISM1,Open
2079,7,3130.694,AWI_PISM1,Open
2080,7,3130.6245,AWI_PISM1,Open
2081,7,3130.5537,AWI_PISM1,Open
2082,7,3130.519,AWI_PISM1,Open
2083,7,3130.4634,AWI_PISM1,Open
2084,7,3130.4153,AWI_PISM1,Open
2085,7,3130.358,AWI_PISM1,Open
2086,7,3130.2917,AWI_PISM1,Open
2087,7,3130.2427,AWI_PISM1,Open
2088,7,3130.147,AWI_PISM1,Open
2089,7,3130.0962,AWI_PISM1,Open
2090,7,3130.0386,AWI_PISM1,Open
2091,7,3129.8237,AWI_PISM1,Open
2092,7,3129.8066,AWI_PISM1,Open
2093,7,3129.7637,AWI_PISM1,Open
2094,7,3129.7422,AWI_PISM1,Open
2095,7,3129.6765,AWI_PISM1,Open
2096,7,3129.6875,AWI_PISM1,Open
2097,7,3129.667,AWI_PISM1,Open
2098,7,3129.627,AWI_PISM1,Open
2099,7,3129.6152,AWI_PISM1,Open
2100,7,3129.501,AWI_PISM1,Open
2101,7,3129.4656,AWI_PISM1,Open
2016,8,7085.5464,AWI_PISM1,Open
2017,8,7085.5317,AWI_PISM1,Open
2018,8,7085.538,AWI_PISM1,Open
2019,8,7085.549,AWI_PISM1,Open
2020,8,7085.5586,AWI_PISM1,Open
2021,8,7085.5884,AWI_PISM1,Open
2022,8,7085.5835,AWI_PISM1,Open
2023,8,7085.5884,AWI_PISM1,Open
2024,8,7085.5923,AWI_PISM1,Open
2025,8,7085.597,AWI_PISM1,Open
2026,8,7085.6016,AWI_PISM1,Open
2027,8,7085.6084,AWI_PISM1,Open
2028,8,7085.618,AWI_PISM1,Open
2029,8,7085.6084,AWI_PISM1,Open
2030,8,7085.5903,AWI_PISM1,Open
2031,8,7085.5806,AWI_PISM1,Open
2032,8,7085.5703,AWI_PISM1,Open
2033,8,7085.56,AWI_PISM1,Open
2034,8,7085.5513,AWI_PISM1,Open
2035,8,7085.545,AWI_PISM1,Open
2036,8,7085.5474,AWI_PISM1,Open
2037,8,7085.5747,AWI_PISM1,Open
2038,8,7085.5786,AWI_PISM1,Open
2039,8,7085.579,AWI_PISM1,Open
2040,8,7085.585,AWI_PISM1,Open
2041,8,7085.535,AWI_PISM1,Open
2042,8,7085.4946,AWI_PISM1,Open
2043,8,7085.4717,AWI_PISM1,Open
2044,8,7085.4565,AWI_PISM1,Open
2045,8,7085.4487,AWI_PISM1,Open
2046,8,7085.451,AWI_PISM1,Open
2047,8,7085.4414,AWI_PISM1,Open
2048,8,7085.4487,AWI_PISM1,Open
2049,8,7085.45,AWI_PISM1,Open
2050,8,7085.4487,AWI_PISM1,Open
2051,8,7085.463,AWI_PISM1,Open
2052,8,7085.467,AWI_PISM1,Open
2053,8,7085.4653,AWI_PISM1,Open
2054,8,7085.467,AWI_PISM1,Open
2055,8,7085.4604,AWI_PISM1,Open
2056,8,7085.4644,AWI_PISM1,Open
2057,8,7085.4663,AWI_PISM1,Open
2058,8,7085.448,AWI_PISM1,Open
2059,8,7085.4297,AWI_PISM1,Open
2060,8,7085.415,AWI_PISM1,Open
2061,8,7085.402,AWI_PISM1,Open
2062,8,7085.4062,AWI_PISM1,Open
2063,8,7085.4326,AWI_PISM1,Open
2064,8,7085.3965,AWI_PISM1,Open
2065,8,7085.3975,AWI_PISM1,Open
2066,8,7085.3896,AWI_PISM1,Open
2067,8,7085.3945,AWI_PISM1,Open
2068,8,7085.408,AWI_PISM1,Open
2069,8,7085.4116,AWI_PISM1,Open
2070,8,7085.4077,AWI_PISM1,Open
2071,8,7085.3647,AWI_PISM1,Open
2072,8,7085.253,AWI_PISM1,Open
2073,8,7085.2007,AWI_PISM1,Open
2074,8,7085.201,AWI_PISM1,Open
2075,8,7085.1904,AWI_PISM1,Open
2076,8,7085.2036,AWI_PISM1,Open
2077,8,7085.2153,AWI_PISM1,Open
2078,8,7085.2227,AWI_PISM1,Open
2079,8,7085.2144,AWI_PISM1,Open
2080,8,7085.2305,AWI_PISM1,Open
2081,8,7085.229,AWI_PISM1,Open
2082,8,7085.2236,AWI_PISM1,Open
2083,8,7085.2344,AWI_PISM1,Open
2084,8,7085.238,AWI_PISM1,Open
2085,8,7085.2373,AWI_PISM1,Open
2086,8,7085.2373,AWI_PISM1,Open
2087,8,7085.2373,AWI_PISM1,Open
2088,8,7085.2354,AWI_PISM1,Open
2089,8,7085.2173,AWI_PISM1,Open
2090,8,7085.2207,AWI_PISM1,Open
2091,8,7085.2207,AWI_PISM1,Open
2092,8,7085.2188,AWI_PISM1,Open
2093,8,7085.211,AWI_PISM1,Open
2094,8,7085.2095,AWI_PISM1,Open
2095,8,7085.2007,AWI_PISM1,Open
2096,8,7085.1675,AWI_PISM1,Open
2097,8,7085.124,AWI_PISM1,Open
2098,8,7085.1206,AWI_PISM1,Open
2099,8,7085.1377,AWI_PISM1,Open
2100,8,7085.1367,AWI_PISM1,Open
2101,8,7085.1367,AWI_PISM1,Open
2016,9,8705.358,AWI_PISM1,Open
2017,9,8705.355,AWI_PISM1,Open
2018,9,8705.354,AWI_PISM1,Open
2019,9,8705.351,AWI_PISM1,Open
2020,9,8705.347,AWI_PISM1,Open
2021,9,8705.339,AWI_PISM1,Open
2022,9,8705.334,AWI_PISM1,Open
2023,9,8705.326,AWI_PISM1,Open
2024,9,8705.318,AWI_PISM1,Open
2025,9,8705.311,AWI_PISM1,Open
2026,9,8705.302,AWI_PISM1,Open
2027,9,8705.295,AWI_PISM1,Open
2028,9,8705.287,AWI_PISM1,Open
2029,9,8705.279,AWI_PISM1,Open
2030,9,8705.272,AWI_PISM1,Open
2031,9,8705.266,AWI_PISM1,Open
2032,9,8705.258,AWI_PISM1,Open
2033,9,8705.252,AWI_PISM1,Open
2034,9,8705.246,AWI_PISM1,Open
2035,9,8705.241,AWI_PISM1,Open
2036,9,8705.236,AWI_PISM1,Open
2037,9,8705.231,AWI_PISM1,Open
2038,9,8705.226,AWI_PISM1,Open
2039,9,8705.221,AWI_PISM1,Open
2040,9,8705.215,AWI_PISM1,Open
2041,9,8705.209,AWI_PISM1,Open
2042,9,8705.205,AWI_PISM1,Open
2043,9,8705.198,AWI_PISM1,Open
2044,9,8705.193,AWI_PISM1,Open
2045,9,8705.188,AWI_PISM1,Open
2046,9,8705.183,AWI_PISM1,Open
2047,9,8705.177,AWI_PISM1,Open
2048,9,8705.173,AWI_PISM1,Open
2049,9,8705.168,AWI_PISM1,Open
2050,9,8705.164,AWI_PISM1,Open
2051,9,8705.161,AWI_PISM1,Open
2052,9,8705.156,AWI_PISM1,Open
2053,9,8705.153,AWI_PISM1,Open
2054,9,8705.151,AWI_PISM1,Open
2055,9,8705.147,AWI_PISM1,Open
2056,9,8705.145,AWI_PISM1,Open
2057,9,8705.142,AWI_PISM1,Open
2058,9,8705.138,AWI_PISM1,Open
2059,9,8705.135,AWI_PISM1,Open
2060,9,8705.132,AWI_PISM1,Open
2061,9,8705.127,AWI_PISM1,Open
2062,9,8705.123,AWI_PISM1,Open
2063,9,8705.121,AWI_PISM1,Open
2064,9,8705.116,AWI_PISM1,Open
2065,9,8705.114,AWI_PISM1,Open
2066,9,8705.111,AWI_PISM1,Open
2067,9,8705.106,AWI_PISM1,Open
2068,9,8705.104,AWI_PISM1,Open
2069,9,8705.1,AWI_PISM1,Open
2070,9,8705.096,AWI_PISM1,Open
2071,9,8705.092,AWI_PISM1,Open
2072,9,8705.086,AWI_PISM1,Open
2073,9,8705.078,AWI_PISM1,Open
2074,9,8705.071,AWI_PISM1,Open
2075,9,8705.063,AWI_PISM1,Open
2076,9,8705.056,AWI_PISM1,Open
2077,9,8705.05,AWI_PISM1,Open
2078,9,8705.042,AWI_PISM1,Open
2079,9,8705.034,AWI_PISM1,Open
2080,9,8705.027,AWI_PISM1,Open
2081,9,8705.02,AWI_PISM1,Open
2082,9,8705.015,AWI_PISM1,Open
2083,9,8705.008,AWI_PISM1,Open
2084,9,8705.006,AWI_PISM1,Open
2085,9,8705.0,AWI_PISM1,Open
2086,9,8704.994,AWI_PISM1,Open
2087,9,8704.991,AWI_PISM1,Open
2088,9,8704.986,AWI_PISM1,Open
2089,9,8704.978,AWI_PISM1,Open
2090,9,8704.975,AWI_PISM1,Open
2091,9,8704.98,AWI_PISM1,Open
2092,9,8704.977,AWI_PISM1,Open
2093,9,8704.973,AWI_PISM1,Open
2094,9,8704.969,AWI_PISM1,Open
2095,9,8704.964,AWI_PISM1,Open
2096,9,8704.961,AWI_PISM1,Open
2097,9,8704.957,AWI_PISM1,Open
2098,9,8704.953,AWI_PISM1,Open
2099,9,8704.95,AWI_PISM1,Open
2100,9,8704.947,AWI_PISM1,Open
2101,9,8704.944,AWI_PISM1,Open
2016,10,3538.8853,AWI_PISM1,Open
2017,10,3538.8828,AWI_PISM1,Open
2018,10,3538.8823,AWI_PISM1,Open
2019,10,3538.881,AWI_PISM1,Open
2020,10,3538.887,AWI_PISM1,Open
2021,10,3538.8953,AWI_PISM1,Open
2022,10,3538.9038,AWI_PISM1,Open
2023,10,3538.8994,AWI_PISM1,Open
2024,10,3538.9028,AWI_PISM1,Open
2025,10,3538.9104,AWI_PISM1,Open
2026,10,3538.9128,AWI_PISM1,Open
2027,10,3538.9175,AWI_PISM1,Open
2028,10,3538.9175,AWI_PISM1,Open
2029,10,3538.9128,AWI_PISM1,Open
2030,10,3538.9146,AWI_PISM1,Open
2031,10,3538.9114,AWI_PISM1,Open
2032,10,3538.9148,AWI_PISM1,Open
2033,10,3538.9148,AWI_PISM1,Open
2034,10,3538.9111,AWI_PISM1,Open
2035,10,3538.9187,AWI_PISM1,Open
2036,10,3538.918,AWI_PISM1,Open
2037,10,3538.923,AWI_PISM1,Open
2038,10,3538.9282,AWI_PISM1,Open
2039,10,3538.934,AWI_PISM1,Open
2040,10,3538.9211,AWI_PISM1,Open
2041,10,3538.9263,AWI_PISM1,Open
2042,10,3538.9321,AWI_PISM1,Open
2043,10,3538.9238,AWI_PISM1,Open
2044,10,3538.9072,AWI_PISM1,Open
2045,10,3538.91,AWI_PISM1,Open
2046,10,3538.903,AWI_PISM1,Open
2047,10,3538.9038,AWI_PISM1,Open
2048,10,3538.8958,AWI_PISM1,Open
2049,10,3538.8965,AWI_PISM1,Open
2050,10,3538.8928,AWI_PISM1,Open
2051,10,3538.88,AWI_PISM1,Open
2052,10,3538.8752,AWI_PISM1,Open
2053,10,3538.872,AWI_PISM1,Open
2054,10,3538.8704,AWI_PISM1,Open
2055,10,3538.868,AWI_PISM1,Open
2056,10,3538.8672,AWI_PISM1,Open
2057,10,3538.8647,AWI_PISM1,Open
2058,10,3538.8672,AWI_PISM1,Open
2059,10,3538.862,AWI_PISM1,Open
2060,10,3538.8552,AWI_PISM1,Open
2061,10,3538.8547,AWI_PISM1,Open
2062,10,3538.858,AWI_PISM1,Open
2063,10,3538.857,AWI_PISM1,Open
2064,10,3538.856,AWI_PISM1,Open
2065,10,3538.8542,AWI_PISM1,Open
2066,10,3538.8513,AWI_PISM1,Open
2067,10,3538.8577,AWI_PISM1,Open
2068,10,3538.85,AWI_PISM1,Open
2069,10,3538.8376,AWI_PISM1,Open
2070,10,3538.8425,AWI_PISM1,Open
2071,10,3538.8394,AWI_PISM1,Open
2072,10,3538.8235,AWI_PISM1,Open
2073,10,3538.8225,AWI_PISM1,Open
2074,10,3538.8186,AWI_PISM1,Open
2075,10,3538.812,AWI_PISM1,Open
2076,10,3538.8083,AWI_PISM1,Open
2077,10,3538.805,AWI_PISM1,Open
2078,10,3538.8027,AWI_PISM1,Open
2079,10,3538.7937,AWI_PISM1,Open
2080,10,3538.795,AWI_PISM1,Open
2081,10,3538.7825,AWI_PISM1,Open
2082,10,3538.782,AWI_PISM1,Open
2083,10,3538.7793,AWI_PISM1,Open
2084,10,3538.7725,AWI_PISM1,Open
2085,10,3538.7732,AWI_PISM1,Open
2086,10,3538.7727,AWI_PISM1,Open
2087,10,3538.7734,AWI_PISM1,Open
2088,10,3538.7708,AWI_PISM1,Open
2089,10,3538.7542,AWI_PISM1,Open
2090,10,3538.7517,AWI_PISM1,Open
2091,10,3538.7566,AWI_PISM1,Open
2092,10,3538.7559,AWI_PISM1,Open
2093,10,3538.749,AWI_PISM1,Open
2094,10,3538.755,AWI_PISM1,Open
2095,10,3538.7593,AWI_PISM1,Open
2096,10,3538.765,AWI_PISM1,Open
2097,10,3538.7678,AWI_PISM1,Open
2098,10,3538.7644,AWI_PISM1,Open
2099,10,3538.762,AWI_PISM1,Open
2100,10,3538.7449,AWI_PISM1,Open
2101,10,3538.7476,AWI_PISM1,Open
2016,11,14366.389,AWI_PISM1,Open
2017,11,14366.391,AWI_PISM1,Open
2018,11,14366.391,AWI_PISM1,Open
2019,11,14366.392,AWI_PISM1,Open
2020,11,14366.392,AWI_PISM1,Open
2021,11,14366.392,AWI_PISM1,Open
2022,11,14366.394,AWI_PISM1,Open
2023,11,14366.395,AWI_PISM1,Open
2024,11,14366.3955,AWI_PISM1,Open
2025,11,14366.3955,AWI_PISM1,Open
2026,11,14366.397,AWI_PISM1,Open
2027,11,14366.398,AWI_PISM1,Open
2028,11,14366.398,AWI_PISM1,Open
2029,11,14366.401,AWI_PISM1,Open
2030,11,14366.404,AWI_PISM1,Open
2031,11,14366.405,AWI_PISM1,Open
2032,11,14366.405,AWI_PISM1,Open
2033,11,14366.407,AWI_PISM1,Open
2034,11,14366.408,AWI_PISM1,Open
2035,11,14366.408,AWI_PISM1,Open
2036,11,14366.407,AWI_PISM1,Open
2037,11,14366.405,AWI_PISM1,Open
2038,11,14366.404,AWI_PISM1,Open
2039,11,14366.401,AWI_PISM1,Open
2040,11,14366.398,AWI_PISM1,Open
2041,11,14366.397,AWI_PISM1,Open
2042,11,14366.3955,AWI_PISM1,Open
2043,11,14366.395,AWI_PISM1,Open
2044,11,14366.392,AWI_PISM1,Open
2045,11,14366.391,AWI_PISM1,Open
2046,11,14366.389,AWI_PISM1,Open
2047,11,14366.386,AWI_PISM1,Open
2048,11,14366.386,AWI_PISM1,Open
2049,11,14366.386,AWI_PISM1,Open
2050,11,14366.385,AWI_PISM1,Open
2051,11,14366.385,AWI_PISM1,Open
2052,11,14366.385,AWI_PISM1,Open
2053,11,14366.386,AWI_PISM1,Open
2054,11,14366.388,AWI_PISM1,Open
2055,11,14366.389,AWI_PISM1,Open
2056,11,14366.389,AWI_PISM1,Open
2057,11,14366.388,AWI_PISM1,Open
2058,11,14366.388,AWI_PISM1,Open
2059,11,14366.386,AWI_PISM1,Open
2060,11,14366.385,AWI_PISM1,Open
2061,11,14366.382,AWI_PISM1,Open
2062,11,14366.382,AWI_PISM1,Open
2063,11,14366.382,AWI_PISM1,Open
2064,11,14366.382,AWI_PISM1,Open
2065,11,14366.382,AWI_PISM1,Open
2066,11,14366.382,AWI_PISM1,Open
2067,11,14366.382,AWI_PISM1,Open
2068,11,14366.382,AWI_PISM1,Open
2069,11,14366.382,AWI_PISM1,Open
2070,11,14366.385,AWI_PISM1,Open
2071,11,14366.382,AWI_PISM1,Open
2072,11,14366.382,AWI_PISM1,Open
2073,11,14366.382,AWI_PISM1,Open
2074,11,14366.382,AWI_PISM1,Open
2075,11,14366.382,AWI_PISM1,Open
2076,11,14366.381,AWI_PISM1,Open
2077,11,14366.381,AWI_PISM1,Open
2078,11,14366.381,AWI_PISM1,Open
2079,11,14366.382,AWI_PISM1,Open
2080,11,14366.382,AWI_PISM1,Open
2081,11,14366.382,AWI_PISM1,Open
2082,11,14366.382,AWI_PISM1,Open
2083,11,14366.382,AWI_PISM1,Open
2084,11,14366.382,AWI_PISM1,Open
2085,11,14366.382,AWI_PISM1,Open
2086,11,14366.385,AWI_PISM1,Open
2087,11,14366.385,AWI_PISM1,Open
2088,11,14366.385,AWI_PISM1,Open
2089,11,14366.385,AWI_PISM1,Open
2090,11,14366.385,AWI_PISM1,Open
2091,11,14366.385,AWI_PISM1,Open
2092,11,14366.385,AWI_PISM1,Open
2093,11,14366.386,AWI_PISM1,Open
2094,11,14366.386,AWI_PISM1,Open
2095,11,14366.388,AWI_PISM1,Open
2096,11,14366.389,AWI_PISM1,Open
2097,11,14366.389,AWI_PISM1,Open
2098,11,14366.391,AWI_PISM1,Open
2099,11,14366.391,AWI_PISM1,Open
2100,11,14366.391,AWI_PISM1,Open
2101,11,14366.391,AWI_PISM1,Open
2016,12,1764.2445,AWI_PISM1,Open
2017,12,1764.2568,AWI_PISM1,Open
2018,12,1764.2633,AWI_PISM1,Open
2019,12,1764.2695,AWI_PISM1,Open
2020,12,1764.275,AWI_PISM1,Open
2021,12,1764.2883,AWI_PISM1,Open
2022,12,1764.304,AWI_PISM1,Open
2023,12,1764.3153,AWI_PISM1,Open
2024,12,1764.3219,AWI_PISM1,Open
2025,12,1764.3381,AWI_PISM1,Open
2026,12,1764.3461,AWI_PISM1,Open
2027,12,1764.36,AWI_PISM1,Open
2028,12,1764.373,AWI_PISM1,Open
2029,12,1764.3875,AWI_PISM1,Open
2030,12,1764.4005,AWI_PISM1,Open
2031,12,1764.4105,AWI_PISM1,Open
2032,12,1764.4183,AWI_PISM1,Open
2033,12,1764.4331,AWI_PISM1,Open
2034,12,1764.4493,AWI_PISM1,Open
2035,12,1764.4594,AWI_PISM1,Open
2036,12,1764.4653,AWI_PISM1,Open
2037,12,1764.4738,AWI_PISM1,Open
2038,12,1764.4794,AWI_PISM1,Open
2039,12,1764.4913,AWI_PISM1,Open
2040,12,1764.5029,AWI_PISM1,Open
2041,12,1764.51,AWI_PISM1,Open
2042,12,1764.5251,AWI_PISM1,Open
2043,12,1764.5312,AWI_PISM1,Open
2044,12,1764.5388,AWI_PISM1,Open
2045,12,1764.5631,AWI_PISM1,Open
2046,12,1764.5712,AWI_PISM1,Open
2047,12,1764.5695,AWI_PISM1,Open
2048,12,1764.5736,AWI_PISM1,Open
2049,12,1764.5785,AWI_PISM1,Open
2050,12,1764.5961,AWI_PISM1,Open
2051,12,1764.6063,AWI_PISM1,Open
2052,12,1764.6116,AWI_PISM1,Open
2053,12,1764.6167,AWI_PISM1,Open
2054,12,1764.6138,AWI_PISM1,Open
2055,12,1764.6241,AWI_PISM1,Open
2056,12,1764.6271,AWI_PISM1,Open
2057,12,1764.6354,AWI_PISM1,Open
2058,12,1764.6447,AWI_PISM1,Open
2059,12,1764.6547,AWI_PISM1,Open
2060,12,1764.6676,AWI_PISM1,Open
2061,12,1764.6847,AWI_PISM1,Open
2062,12,1764.695,AWI_PISM1,Open
2063,12,1764.7219,AWI_PISM1,Open
2064,12,1764.6989,AWI_PISM1,Open
2065,12,1764.6638,AWI_PISM1,Open
2066,12,1764.643,AWI_PISM1,Open
2067,12,1764.6263,AWI_PISM1,Open
2068,12,1764.6207,AWI_PISM1,Open
2069,12,1764.6105,AWI_PISM1,Open
2070,12,1764.6105,AWI_PISM1,Open
2071,12,1764.6211,AWI_PISM1,Open
2072,12,1764.63,AWI_PISM1,Open
2073,12,1764.6467,AWI_PISM1,Open
2074,12,1764.6552,AWI_PISM1,Open
2075,12,1764.6665,AWI_PISM1,Open
2076,12,1764.6724,AWI_PISM1,Open
2077,12,1764.6776,AWI_PISM1,Open
2078,12,1764.6881,AWI_PISM1,Open
2079,12,1764.697,AWI_PISM1,Open
2080,12,1764.6989,AWI_PISM1,Open
2081,12,1764.7065,AWI_PISM1,Open
2082,12,1764.7085,AWI_PISM1,Open
2083,12,1764.7236,AWI_PISM1,Open
