,preds,sd
293,0.3117897941917181,0.12477467747605551
294,0.3079924039542675,0.1416543625581189
295,0.2905757002532482,0.11701801011964114
296,0.1840230529382825,0.09039043915415333
297,0.11655262000858783,0.06972174135492631
298,0.14175756007432938,0.06861979398297699
299,0.2791905768960714,0.11614037121971128
300,0.255804308205843,0.1009607569332845
301,0.2066543474048376,0.08767303005837504
302,0.26891631111502645,0.1254450725840951
303,0.3560402974486351,0.11183710842858541
304,0.37978444948792456,0.12209702785994636
305,0.32989386476576327,0.12962713589418692
306,0.24937410935759544,0.12494717172287093
307,0.19323295228183268,0.10143111196807748
308,0.14956927357241512,0.09477500277408957
309,0.21062322951853274,0.12337812366611237
310,0.17752333395183087,0.1187805916756294
311,0.10952181862667203,0.10024803445976313
312,0.1091320065036416,0.084306028695028
313,0.12762376399710773,0.09919123714335779
314,0.15015562083572148,0.10516267617337224
315,0.1224940299987793,0.07875417349954009
316,0.10772518709301948,0.07880797782385131
317,0.09736148152500392,0.08981715259451374
318,0.1919208438321948,0.1317159904862916
319,0.19908490378409624,0.14842902261703336
320,0.1444948947429657,0.1039885140477804
321,0.1561098988726735,0.12334714606772004
322,0.1365807646140456,0.1532649000536342
323,-0.005379228983074426,0.09775602895994978
324,-0.04813910393044352,0.1204383915995115
325,-0.06824189346283674,0.10681649599159412
326,-0.07713867258280516,0.10778533477059853
327,-0.08232208408415317,0.09671481830814439
328,-0.0739986365288496,0.09379056906460234
329,-0.10701336998492479,0.09264912823712718
330,-0.10883178524672985,0.09612443789521971
331,-0.09159175924956799,0.11104445868386448
332,-0.09106857303529978,0.09567305747513598
333,-0.1046506879478693,0.10028545074574367
334,-0.1267543389648199,0.11613576223264521
335,-0.15570554234087466,0.09898569690527954
336,-0.14498240627348424,0.11675239403207562
337,-0.17465143552049994,0.12935420478725104
338,-0.1535848079249263,0.13992699308467724
339,-0.25754965767264365,0.13575726665560855
340,0.05104925140738487,0.031837579862780956
341,0.060060396790504456,0.0
342,0.059919965341687205,0.0022206960902525132
343,0.06030298072844744,0.0038642644508956737
344,0.37129536986351014,0.20125794975306843
345,0.43037622950971127,0.23899853864639817
346,0.6066090823709964,0.3063907041078247
347,0.9438566806912422,0.3413353074393258
348,0.5955541458725929,0.29981763640850057
349,0.5176975202560424,0.3218248735271084
350,0.40176278427243234,0.21348752642744875
351,0.38712291736155746,0.1935098809113738
352,0.17177154801785946,0.17167361963415276
353,0.05057401146739721,0.15998470270740933
354,0.07589420154690743,0.1546039523473893
355,0.25142627116292715,0.10492695578841989
356,0.32958919554948807,0.11577836218004925
357,0.37462259277701376,0.12209107078341207
358,0.40633678674697876,0.13707195274423867
359,0.5773690932989121,0.19706728648856411
360,0.6199163700640201,0.1980564880965014
361,0.5138496549427509,0.1535499254512921
362,0.445622845441103,0.13577388292411058
363,0.4683434148132801,0.13452905920661096
364,0.4646112089604139,0.17812289288702682
365,0.4603301176428795,0.15214623662516158
366,0.4792283855378628,0.13540782641463112
367,0.8656599225103855,0.2573777268343192
368,1.1620348381996155,0.25398120390100304
369,1.1772055894136428,0.24860188581237283
370,1.335841220021248,0.24159792720056866
371,1.3424718207120896,0.26308420657419956
372,1.4861217486858367,0.27467811656405766
373,1.3416237300634384,0.24516544244303873
374,1.4825962471961975,0.25780801043984464
375,1.5281933307647706,0.23905484443439215
376,1.651934769153595,0.27250003095345016
377,1.6909986293315888,0.26050341457571746
378,1.7539364838600158,0.2612349688484537
379,1.7450351166725158,0.2839657547480223
380,1.7189868253469467,0.28288386249533953
381,1.760202590227127,0.27727566792839703
382,1.565340480208397,0.2663797621940804
383,1.554621978998184,0.2692775602410595
384,1.566971129179001,0.2913244477968558
385,1.6216148847341538,0.29241255086532114
386,1.8062834024429322,0.27918752474729897
387,1.8267169898748399,0.34170628057825686
388,1.825917613506317,0.30146169621702334
389,1.8925081670284272,0.23994447052158668
390,2.032766420841217,0.2802387925737396
391,2.2124189066886903,0.29324874475657065
392,2.303581334352493,0.2969232410703064
393,2.5078734946250916,0.3769857091429564
394,2.725017546415329,0.41547568502255805
395,2.6628730034828187,0.35925943732621585
396,2.678032326698303,0.3933248249512359
397,2.6373138928413393,0.3499153891166375
398,2.6007092106342315,0.4259793037165521
399,2.649284862279892,0.3372600177150433
400,2.657593359947205,0.34600641568434837
401,2.606156758069992,0.37768871024507045
402,2.591387950181961,0.3627309298460918
403,2.5830560612678526,0.397832354811752
404,2.6502102863788606,0.3856175387989263
405,2.6761198616027833,0.4125943210556237
406,2.7289686465263365,0.3966836059346415
407,2.885505907535553,0.40254251294416965
408,2.7552954959869385,0.38983711299289886
409,2.978180265426636,0.36810634063959324
410,2.8840715742111205,0.3725577605220699
411,2.8987721395492554,0.45283727983389965
412,2.9757857799530028,0.37379504901093863
413,3.003744122982025,0.4407320770163878
414,3.2274046993255614,0.3736377337120344
415,3.200784592628479,0.413396474807438
416,3.1702788984775543,0.4502917750024313
417,3.1578982305526733,0.44138344491911097
418,3.3255468821525573,0.44673728605618374
419,3.4148253917694094,0.44268216032428004
420,3.3881478559970857,0.5377708609092585
421,3.5125776886940003,0.5118862782318254
422,3.6611221957206728,0.5151551479423327
423,3.980369956493378,0.5447304801444686
424,4.025332498550415,0.6658022510360074
425,0.060397384762763975,0.003352987988542571
426,0.059999333433806895,0.0006075727278163196
427,0.0549732905253768,0.02706033074284957
428,0.06038080096244812,0.003187981258804961
429,-0.5165221619606019,0.215844395790918
430,-0.3505482982844114,0.18349792132963524
431,-0.12400875700637698,0.1337484199183353
432,-0.022748144827783107,0.10783280536426446
433,0.012004027366638184,0.1101314972656533
434,0.06261390198022126,0.12969781117369034
435,-0.0756368250399828,0.16144070817179174
436,0.36250222064554694,0.20394694219486223
437,0.7770491296052933,0.22479511749429856
438,0.9477004784345627,0.246901731068539
439,0.7166652514785529,0.2457453181616471
440,0.6407000231742859,0.2104135901821892
441,0.5683170831948519,0.17716813477179325
442,0.5891537581384182,0.18971331288538845
443,0.7163305947184563,0.20930695795994655
444,0.5804247190058232,0.17023738585012912
445,0.5744134348630905,0.15278927283668342
446,0.7139761073887348,0.20288667512943714
447,0.6328576642274857,0.16807570611712036
448,0.5726392094790935,0.1513153398935131
449,0.6182945185899734,0.16595883148108082
450,0.6704895281791687,0.14693328911042883
451,0.7262018066644669,0.1510736619150773
452,0.8261634480953216,0.15694582017694636
453,0.8792678725719452,0.1662189422344129
454,0.9027269661426545,0.14340061086150746
455,0.8743456673622131,0.1659741177587986
456,1.0807439190149308,0.1891599822193371
457,1.1897210335731507,0.2536303753480487
458,1.2009471839666366,0.24408745287677566
459,1.3708489108085633,0.256217288681408
460,1.413296737074852,0.2666684680318164
461,1.4316676664352417,0.2613628325199371
462,1.5962029761075973,0.29314719093933805
463,1.673780282139778,0.2717251828051794
464,1.7796862465143204,0.3289991862468179
465,1.8135534620285034,0.3213537807301198
466,1.8246123224496842,0.3572478459726416
467,1.846218445301056,0.3277358072707773
468,1.748832843899727,0.31577622871838407
469,1.6526637810468674,0.2718464771276298
470,1.5374449187517165,0.2446633842807309
471,1.5910396784543992,0.26880269923774297
472,1.6709408140182496,0.28161520229779335
473,1.804531546831131,0.2904115207702682
474,1.7744942855834962,0.2970967442523501
475,1.7639586687088014,0.306083393514683
476,1.8833105593919754,0.3051643844689169
477,1.929307656288147,0.331622782757926
478,2.084952126145363,0.32442185194856205
479,2.0830395901203156,0.37753173459235884
480,2.0488276433944703,0.3617486108948221
481,2.090788952112198,0.361774067560662
482,2.064710384607315,0.33300239631530915
483,2.205772032737732,0.3642955798991061
484,2.0341628420352937,0.3832715002818914
485,2.40434037566185,0.4087251336926191
486,2.5402284228801726,0.4481339540570184
487,2.7465440917015074,0.45439118788693744
488,2.9601491403579714,0.46451064891497795
489,2.9254608511924745,0.4709614567412918
490,2.93919944524765,0.4755730137610891
491,3.046908737421036,0.545066840507797
492,3.134777489900589,0.4833476877282161
493,3.1814442908763887,0.5296378378329211
494,3.328661410808563,0.5703294502485777
495,3.448915386199951,0.6318665795110445
496,3.485857012271881,0.5343624003298286
497,3.6135435104370117,0.5615642398016081
498,3.7101546478271485,0.5445461144769831
499,4.0563500165939335,0.7040140012070562
500,4.028655152320862,0.7312316346881793
501,3.9311224496364594,0.6698680703373215
502,4.122350939512253,0.7385610303898715
503,4.397948613166809,0.7167003835135557
504,4.67378408908844,0.795016026010672
505,4.617192075252533,0.830078987892604
506,4.89721647977829,0.7817289383320251
507,4.949150259494782,0.791584780489107
508,5.121559493541717,0.7862030129324565
509,5.280520992279053,0.7713491223095972
510,0.2234679190069437,0.25072818702583827
511,0.06420297741889953,0.02837643106034883
512,0.06031696736812592,0.002552845014645417
513,0.02946537120267749,0.05569646268742599
514,0.09369475446641445,0.06294395013476421
515,0.08827994704246521,0.039526145628962166
516,0.0634807327017188,0.04529816097651077
517,0.047452128157019616,0.06088446199880904
518,-0.06599736517295242,0.14832561914060458
519,-0.32538189306855203,0.2253668363240448
520,-0.5876151797175407,0.22866537789223298
521,-0.6630542266368866,0.21058786482134254
522,-0.5791226249933242,0.2353213817861872
523,-0.2641476736217737,0.18897194426554256
524,-0.13632107239216565,0.13567514320791113
525,-0.11565548814833164,0.1459596978289227
526,0.06654621906578541,0.07910100190693829
527,0.0775097307190299,0.08585557219149363
528,0.04984672714024782,0.10870713757038018
529,0.10210241165012121,0.1008847450611023
530,0.15873474817723035,0.0894991200419489
531,0.2206126281619072,0.09498684677973382
532,0.24549455415457488,0.09628167615865083
533,0.3407449661195278,0.11364426561833402
534,0.45290881395339966,0.133630714141041
535,0.6259033386409283,0.14337006155477372
536,0.7413285374641418,0.1495431223486606
537,0.7413255381584167,0.13393839920781883
538,0.7312915974855423,0.1563599426194362
539,0.703809198141098,0.14051199795733027
540,0.7167864388227463,0.14043703093381363
541,0.7763301467895508,0.14569336364991456
542,0.792036320567131,0.15594786384102582
543,0.874290799498558,0.1662972236032339
544,0.9277950996160507,0.14938101652517707
545,0.8968731921911239,0.18962000538894536
546,0.855972375869751,0.1470487694449613
547,0.7237914210557937,0.14797131505048475
548,0.6674938958883285,0.14741383977164332
549,0.6741543777287007,0.1365371541620933
550,0.6066244781017304,0.14512247036005077
551,0.6210702675580978,0.13697781388237776
552,0.634286877065897,0.13184304708491615
553,0.7029815757274628,0.1425067114489426
554,0.721052662730217,0.13542181809213957
555,0.7092839527130127,0.14798786528489968
556,0.6829177814722062,0.16099137455831833
557,0.701545262336731,0.14900541812381674
558,0.7693599086999893,0.1608527946971137
559,0.8339377874135971,0.17574522340762025
560,0.8785279881954193,0.18905022882741293
561,0.8519564670324326,0.17687094555905108
562,0.9397360414266587,0.19485305622755802
563,0.9994067800045013,0.18439679859821728
564,1.1000857797265053,0.20402873820747097
565,1.1378162652254105,0.1861834686610694
566,1.117076309323311,0.2033513141374223
567,1.1696893006563187,0.18331655603465158
568,1.2867258244752884,0.2055863302593243
569,1.4218452435731888,0.2279779582811141
570,1.5319079631567,0.27832719327664535
571,1.6861544382572173,0.2702722592091095
572,1.6122541350126267,0.29827743813852814
573,1.6743466413021089,0.26300545933397323
574,1.7525642240047454,0.2885582014180269
575,1.7467349863052368,0.3137567311092204
576,1.773312771320343,0.3280818599286186
577,1.6824007618427277,0.27723363577790455
578,1.7767106223106384,0.294529687874133
579,1.6791012543439865,0.2897423768894073
580,1.6784449934959411,0.29500954405566776
581,1.6060512447357178,0.31691386624610907
582,1.689752459526062,0.2727605381924148
583,1.6247277545928955,0.29091520960323836
584,1.5840334939956664,0.2915168396838376
585,1.5279552608728408,0.25954974329843017
586,1.4650347912311554,0.2478044837779
587,1.3229574471712113,0.20285977836208713
588,1.2639356017112733,0.21125036683718992
589,1.359014829993248,0.26339733219463474
590,1.513222262263298,0.25565152151088094
591,1.67080907702446,0.29438483168781393
592,1.7129880994558335,0.2970649600888352
593,1.676653589606285,0.3156889914932112
594,1.2898572635650636,0.2593270794108706
595,0.2638447518646717,0.16700812827720338
596,0.13243751954287292,0.07997003609041285
597,-0.18551908660680055,0.2652808403867504
598,0.1465120242163539,0.11135156566357865
599,0.09490223608911037,0.06681202215168658
600,0.06877069210633635,0.04337111368594239
601,0.06179190194234252,0.04499761899331623
602,0.07465326283127069,0.05005661438152252
603,0.06161483658477664,0.03934484174028808
604,0.08664991773664951,0.03668786785287374
605,0.09769094299525022,0.061588589283004806
606,0.07999056559056043,0.05027080464493378
607,0.0844848534092307,0.04854323056831453
608,0.11831089347600937,0.06390386116582883
609,0.14348119974136353,0.06102458524839597
610,0.1387730088084936,0.057470492653186135
611,0.13418495457619428,0.04602837542848493
612,0.10882180478423834,0.0348353777322747
613,0.12189159356057644,0.04859844993832556
614,0.1652191572636366,0.057018575294224126
615,0.22869863264262677,0.08382466158705469
616,0.22086896013468504,0.12066467620348921
617,0.18923240300267935,0.13269943306518334
618,0.09090314269065856,0.10598105081371362
619,0.08260051878169179,0.10604700162641223
620,0.13922161158174276,0.10931173562972354
621,-0.031688002422451976,0.1067326919951094
622,-0.12839162673801183,0.1499296027490421
623,-0.23808858789503573,0.1405711886588465
624,-0.2864400301873684,0.1305474632254935
625,-0.33680950440466406,0.169061543798978
626,-0.4947604897618294,0.20193638106047485
627,-0.5264071106538176,0.1982465535487205
628,-0.4369763249531388,0.19911219305213976
629,-0.36660431399941446,0.20209349342302357
630,-0.39480809077620505,0.15291893428670225
631,-0.409412290006876,0.17861721602677882
632,-0.4403251914307475,0.18551965090762362
633,-0.4022206377238035,0.18613477882954702
634,-0.400760278403759,0.19473271173939202
635,-0.438616899959743,0.1880169084203069
636,-0.3953192650154233,0.17702322795262565
637,-0.40371773645281794,0.19566572393833337
638,-0.39181985206902026,0.1906199655455214
639,-0.4303984861075878,0.18210887238410436
640,-0.4657124075293541,0.1911070603613079
641,-0.46107291407883166,0.2017351277196224
642,-0.46716949008405206,0.1885113000682691
643,-0.4082366769015789,0.18193113792096993
644,-0.4105211141705513,0.1577402162568404
645,-0.38692675583064556,0.1756837476373405
646,-0.3248463056236506,0.16260636803530823
647,-0.40014236941933634,0.1661733673759999
648,-0.44006468206644056,0.18378940628991283
649,-0.45718312963843344,0.20702699339205727
650,-0.4225217915698886,0.19770109881298095
651,-0.31605895824730396,0.15596958232050978
652,-0.28991930428892376,0.15680143937686547
653,-0.2924894380569458,0.12360814641140644
654,-0.2512292120233178,0.13460640016567968
655,-0.16775214739143848,0.11798970166940972
656,-0.16151337381452321,0.1175916874824802
657,-0.07586384586989879,0.0847914127296795
658,-0.03220648016780615,0.09665575036880675
659,-0.03416387259960175,0.11213834239620007
660,-0.0026713185757398605,0.10112840404763189
661,0.01926319770514965,0.11353737712119245
662,0.11509605098515749,0.09502922248946666
663,0.14487200088799,0.10694334520114691
664,0.23189517173916102,0.11234353175113146
665,0.3385056374967098,0.1282845366654596
666,0.5299720877408981,0.13492790592307213
667,0.6161818994581699,0.1590632591514298
668,0.8784990662336349,0.18505538208744463
669,0.9158364993333816,0.20666990342073988
670,0.8378777354955673,0.22050703097789331
671,0.8573472400009632,0.24410156555968182
672,0.8550417754054069,0.22931710384684661
673,0.8316236597299576,0.17738699978216563
674,0.8958358776569366,0.23556817941621697
675,0.989163039624691,0.24167372894138747
676,0.9880407011508942,0.2234290904371321
677,0.9408640135824681,0.2624985058449244
678,1.0041861510276795,0.21343009555341444
679,0.9356287574768066,0.2165522545808011
680,0.10842372097074986,0.09403448292097312
681,0.062337836697697636,0.01249001628296805
682,0.05586520612239838,0.022312089476372657
683,0.007708336524665356,0.0688145765082085
684,0.3818546508997679,0.13855817645827248
685,0.4611082698404789,0.15191004928429055
686,0.5009981901943683,0.1518378213348289
687,0.47928914465010164,0.15781404088912598
688,0.2932531762123108,0.1561710976940533
689,-0.019917043894529342,0.0861341662806209
690,-0.08088247377425432,0.10162299411659864
691,0.11882941316813231,0.14522234272753765
692,0.21718657046556472,0.12438061479425098
693,0.269713837467134,0.11521992428741659
694,0.33875627256929874,0.10645192088954565
