,sectors,regions,year,aogcm,salinity,temperature,thermal_forcing,pr_anomaly,evspsbl_anomaly,mrro_anomaly,smb_anomaly,ts_anomaly,ivol,groupname,modelname,exp_id,rhoi,rhow,smbgr,ivaf,icearea,iareafl,bmbfl,iareagr,smb,experiment,scenario,ocean_forcing,ocean_sensitivity,ice_shelf_fracture,tier
530,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,568195100000.0,AWI,PISM1,exp02,910.0,1023.0,-269274.62,86904850000.0,2584416000.0,2580853800.0,-91178.234,3561079.5,-247469.86,2,rcp8.5,Open,Medium,False,1
531,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-147932150000.0,PIK,PISM1,exp02,910.0,1028.0,167663.4,-74936880000.0,-189892880.0,-76868490.0,-339955.56,-94486110.0,188543.34,2,rcp8.5,Open,Medium,False,1
532,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-163174560000.0,PIK,PISM2,exp02,910.0,1028.0,168818.16,-50808676000.0,221835020.0,382293660.0,-479335.4,-144233490.0,203041.0,2,rcp8.5,Open,Medium,False,1
533,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-314067900000.0,UTAS,ElmerIce,exp06,900.0,1025.0,172919.56,-77184220000.0,-543.25586,1098932100.0,-629472.3,-1098936700.0,215178.38,6,rcp8.5,Standard,Medium,False,1
534,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,159186980000.0,UCIJPL,ISSM,exp06,917.0,1023.0,-168172.69,41295725000.0,3942.9233,-452196380.0,-138122.88,452194200.0,-240028.62,6,rcp8.5,Standard,Medium,False,1
535,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-121613754000.0,UCIJPL,ISSM,exp02,917.0,1023.0,-175733.4,-35830768000.0,3942.9233,-127983290.0,-1437702.4,127981090.0,-240028.62,2,rcp8.5,Open,Medium,False,1
536,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-660675400000.0,VUW,PISM,exp02,910.0,1028.0,-612783.1,-107877425000.0,-260111630.0,1546542100.0,2345557.2,-1806649600.0,-762568.5,2,rcp8.5,Open,Medium,False,1
537,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-640331800000.0,ULB,fETISh_32km,exp06,910.0,1028.0,-255365.22,-50904500000.0,-1032214900.0,-118324.805,-467541.34,-1032096640.0,-363275.72,6,rcp8.5,Standard,Medium,False,1
538,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-1214691100000.0,ULB,fETISh_32km,exp02,910.0,1028.0,-224754.78,22768398000.0,-1036636160.0,-1036640900.0,-3175771.8,651.4453,-350545.56,2,rcp8.5,Open,Medium,False,1
539,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-801042700000.0,ULB,fETISh_16km,exp06,910.0,1028.0,-219367.42,-51900720000.0,-773173800.0,-515582900.0,-759925.9,-257595020.0,-316310.47,6,rcp8.5,Standard,Medium,False,1
540,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-200774000000.0,ULB,fETISh_16km,exp02,910.0,1028.0,-263009.56,-77887365000.0,-517772260.0,1292252200.0,-1269181.8,-1810024400.0,-282685.1,2,rcp8.5,Open,Medium,False,1
541,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-717758100000.0,LSCE,GRISLI,exp06,918.0,1023.0,-231233.4,-40986587000.0,-3868762600.0,-3611597000.0,-473149.72,-257167860.0,-350004.75,6,rcp8.5,Standard,Medium,False,1
542,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-621613200000.0,DOE,MALI,exp06,910.0,1023.0,-259028.61,-144361080000.0,-71486136.0,1835243300.0,-973304.44,-1901222300.0,-278012.12,6,rcp8.5,Standard,Medium,False,1
543,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-431805430000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,-176963.06,-28008466000.0,-3520.8452,-64911444.0,-638470.25,64912016.0,-236234.08,6,rcp8.5,Standard,Medium,False,1
544,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-146474350000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,-166585.66,-65207484000.0,-320.01562,-1926.1797,421360.4,1606.1641,-224382.2,6,rcp8.5,Standard,Medium,False,1
545,1.0,1.0,2040,miroc_esm_chem_rcp85,34.53713,1.5183764,4.1113796,1.0008513e-06,-4.3950402e-07,1.1204696e-10,1.4402432e-06,0.46567374,-196533800000.0,IMAU,IMAUICE1,exp06,910.0,1028.0,-170084.69,-34499970000.0,-320.01562,859.8203,-610232.7,-3227.836,-224382.2,6,rcp8.5,Standard,Medium,False,1
546,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-469960500000.0,JPL1,ISSM,exp06,917.0,1023.0,124915.06,-56719684000.0,-3131.4531,1228820700.0,-645500.44,-1228819800.0,194179.62,6,rcp8.5,Standard,Medium,False,1
547,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-179482050000.0,VUB,AISMPALEO,exp06,910.0,1028.0,-240118.38,-116758980000.0,-925.2406,323644860.0,-28810.734,-323646050.0,-244076.7,6,rcp8.5,Standard,Medium,False,1
548,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-393031100000.0,NCAR,CISM,exp06,910.0,1026.0,-42888.04,-30044154000.0,-129105320.0,558906240.0,-625883.75,-746521200.0,-22675.479,6,rcp8.5,Standard,Medium,False,1
549,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-737940340000.0,NCAR,CISM,exp02,910.0,1026.0,-76977.88,-128037044000.0,-226104980.0,1332500600.0,-1061632.9,-1693901200.0,-25819.977,2,rcp8.5,Open,Medium,False,1
550,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-358497300000.0,AWI,PISM1,exp06,910.0,1023.0,193008.27,-50577440000.0,-902481800.0,-732280900.0,-315384.47,-170195780.0,209198.52,6,rcp8.5,Standard,Medium,False,1
551,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,364402180000.0,AWI,PISM1,exp02,910.0,1023.0,189855.5,83386230000.0,1681461800.0,1727401100.0,24371.36,-45934290.0,283090.06,2,rcp8.5,Open,Medium,False,1
552,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-149171320000.0,PIK,PISM1,exp02,910.0,1028.0,243029.83,-80139020000.0,-234534960.0,-58151052.0,-436688.4,-110703030.0,301958.7,2,rcp8.5,Open,Medium,False,1
553,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-206551400000.0,PIK,PISM2,exp02,910.0,1028.0,244468.34,-51244315000.0,1314658.2,140363260.0,-513859.84,-109325944.0,310136.56,2,rcp8.5,Open,Medium,False,1
554,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-330846700000.0,UTAS,ElmerIce,exp06,900.0,1025.0,109270.72,-79846720000.0,-543.25586,1163577300.0,-709771.06,-1163582000.0,166842.81,6,rcp8.5,Standard,Medium,False,1
555,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,145491150000.0,UCIJPL,ISSM,exp06,917.0,1023.0,171985.3,44266800000.0,3942.9233,-646367360.0,-210658.89,646369300.0,173419.08,6,rcp8.5,Standard,Medium,False,1
556,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-132940820000.0,UCIJPL,ISSM,exp02,917.0,1023.0,156311.84,-33478705000.0,3942.9233,-63215292.0,-1583828.9,63215140.0,173419.08,2,rcp8.5,Open,Medium,False,1
557,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-740947400000.0,VUW,PISM,exp02,910.0,1028.0,-196346.12,-134512590000.0,-131093310.0,1224248300.0,2644720.2,-1355341700.0,-196206.77,2,rcp8.5,Open,Medium,False,1
558,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-681287350000.0,ULB,fETISh_32km,exp06,910.0,1028.0,149130.2,-58288100000.0,-1032214900.0,-118324.805,-362907.53,-1032096640.0,217920.61,6,rcp8.5,Standard,Medium,False,1
559,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-1240333500000.0,ULB,fETISh_32km,exp02,910.0,1028.0,165592.03,5946961400.0,-1036636160.0,-1036640900.0,-3217063.0,651.4453,206635.33,2,rcp8.5,Open,Medium,False,1
560,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-850030400000.0,ULB,fETISh_16km,exp06,910.0,1028.0,163358.14,-62550802000.0,-773173800.0,-515582900.0,-693231.6,-257595020.0,207173.55,6,rcp8.5,Standard,Medium,False,1
561,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-250201130000.0,ULB,fETISh_16km,exp02,910.0,1028.0,116216.68,-88762300000.0,-517772260.0,1551333900.0,-1570732.4,-2069106200.0,186210.73,2,rcp8.5,Open,Medium,False,1
562,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-733202150000.0,LSCE,GRISLI,exp06,918.0,1023.0,166164.4,-36430578000.0,-4384203300.0,-3869692200.0,-366595.8,-514511330.0,153807.33,6,rcp8.5,Standard,Medium,False,1
563,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-663984140000.0,DOE,MALI,exp06,910.0,1023.0,97923.56,-155311210000.0,-91173120.0,1968524400.0,-894506.94,-2054768900.0,145041.11,6,rcp8.5,Standard,Medium,False,1
564,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-458424750000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,159357.84,-38159454000.0,-3520.8452,-82.12305,-581429.25,-1390.7222,199293.53,6,rcp8.5,Standard,Medium,False,1
565,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-140524540000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,178453.61,-71799220000.0,-320.01562,-1926.1797,359419.84,1606.1641,211214.69,6,rcp8.5,Standard,Medium,False,1
566,1.0,1.0,2041,miroc_esm_chem_rcp85,34.53861,1.536211,4.1291385,2.339764e-06,-1.4136938e-07,9.217494e-11,2.481041e-06,1.4766655,-211262800000.0,IMAU,IMAUICE1,exp06,910.0,1028.0,177788.12,-39647980000.0,-320.01562,859.8203,-515589.78,-3227.836,211214.69,6,rcp8.5,Standard,Medium,False,1
567,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-477425300000.0,JPL1,ISSM,exp06,917.0,1023.0,188851.69,-58898457000.0,-3131.4531,1552243600.0,-566309.75,-1552246700.0,315744.9,6,rcp8.5,Standard,Medium,False,1
568,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-190194600000.0,VUB,AISMPALEO,exp06,910.0,1028.0,165018.33,-128552150000.0,-925.2406,323644860.0,-23404.525,-323646050.0,179165.84,6,rcp8.5,Standard,Medium,False,1
569,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-404236040000.0,NCAR,CISM,exp06,910.0,1026.0,160173.9,-34177802000.0,-129154470.0,609660860.0,-552137.8,-805426800.0,230194.36,6,rcp8.5,Standard,Medium,False,1
570,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-769975650000.0,NCAR,CISM,exp02,910.0,1026.0,122082.05,-136919196000.0,-209918000.0,1481621500.0,-982978.94,-1818748200.0,225922.06,2,rcp8.5,Open,Medium,False,1
571,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-293131350000.0,AWI,PISM1,exp06,910.0,1023.0,311276.1,-38301340000.0,-514239260.0,-368654980.0,-193395.28,-145578100.0,316916.72,6,rcp8.5,Standard,Medium,False,1
572,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,317097570000.0,AWI,PISM1,exp02,910.0,1023.0,316436.44,87944220000.0,1617415700.0,1773859300.0,44062.53,-156437470.0,420549.44,2,rcp8.5,Open,Medium,False,1
573,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-165645960000.0,PIK,PISM1,exp02,910.0,1028.0,-307313.1,-77635780000.0,273307300.0,395370140.0,-272952.62,-121456500.0,-380702.6,2,rcp8.5,Open,Medium,False,1
574,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-215992430000.0,PIK,PISM2,exp02,910.0,1028.0,-318919.72,-56442220000.0,-148268080.0,106730824.0,-485326.97,-187530050.0,-407498.38,2,rcp8.5,Open,Medium,False,1
575,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-349695250000.0,UTAS,ElmerIce,exp06,900.0,1025.0,-400468.62,-66183483000.0,-543.25586,1098911100.0,-697217.25,-1098913700.0,-436036.22,6,rcp8.5,Standard,Medium,False,1
576,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,143220300000.0,UCIJPL,ISSM,exp06,917.0,1023.0,217861.89,41084035000.0,3942.9233,-581485500.0,-172282.7,581487400.0,275918.44,6,rcp8.5,Standard,Medium,False,1
577,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-132940220000.0,UCIJPL,ISSM,exp02,917.0,1023.0,196456.11,-38133686000.0,3942.9233,-127905670.0,-1550782.4,127905520.0,275918.44,2,rcp8.5,Open,Medium,False,1
578,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-864474100000.0,VUW,PISM,exp02,910.0,1028.0,-26264.88,-165320210000.0,-1612446.5,2128113400.0,2591813.0,-2129725800.0,22814.133,2,rcp8.5,Open,Medium,False,1
579,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-697238400000.0,ULB,fETISh_32km,exp06,910.0,1028.0,208068.27,-50176946000.0,-1032214900.0,-118324.805,-221879.14,-1032096640.0,372515.7,6,rcp8.5,Standard,Medium,False,1
580,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-1257173300000.0,ULB,fETISh_32km,exp02,910.0,1028.0,224500.08,2938112500.0,-1036636160.0,-1446552.5,-4669680.5,-1035197800.0,387904.2,2,rcp8.5,Open,Medium,False,1
581,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-875012200000.0,ULB,fETISh_16km,exp06,910.0,1028.0,221601.39,-58178073000.0,-773173800.0,-256506800.0,-638789.8,-516667000.0,343268.75,6,rcp8.5,Standard,Medium,False,1
582,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-283723100000.0,ULB,fETISh_16km,exp02,910.0,1028.0,181299.22,-81729210000.0,-517772260.0,1551333900.0,-2287675.8,-2069106200.0,301989.7,2,rcp8.5,Open,Medium,False,1
583,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-738420100000.0,LSCE,GRISLI,exp06,918.0,1023.0,232668.67,-40254575000.0,-3352377000.0,-2837867800.0,-279036.62,-514511330.0,267065.25,6,rcp8.5,Standard,Medium,False,1
584,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-688213850000.0,DOE,MALI,exp06,910.0,1023.0,189730.33,-172503330000.0,-62262948.0,2103725400.0,-818107.5,-2170827800.0,278220.53,6,rcp8.5,Standard,Medium,False,1
585,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-467380830000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,176382.0,-35707724000.0,-3520.8452,-82.12305,-492047.44,-1390.7222,257142.64,6,rcp8.5,Standard,Medium,False,1
586,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-122271260000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,178649.78,-66141905000.0,-320.01562,-1926.1797,399245.84,1606.1641,246362.3,6,rcp8.5,Standard,Medium,False,1
587,1.0,1.0,2042,miroc_esm_chem_rcp85,34.54077,1.531318,4.1244273,2.940094e-06,-3.7929595e-07,1.308491e-10,3.3192591e-06,0.5990798,-208169570000.0,IMAU,IMAUICE1,exp06,910.0,1028.0,181885.78,-32734052000.0,-320.01562,859.8203,-470697.66,-3227.836,246362.3,6,rcp8.5,Standard,Medium,False,1
588,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-496357900000.0,JPL1,ISSM,exp06,917.0,1023.0,-312074.1,-54360805000.0,-3131.4531,1551797100.0,-619230.0,-1551796100.0,-442885.4,6,rcp8.5,Standard,Medium,False,1
589,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-190205230000.0,VUB,AISMPALEO,exp06,910.0,1028.0,257259.8,-135756430000.0,-925.2406,323644860.0,-21170.38,-323646050.0,283442.75,6,rcp8.5,Standard,Medium,False,1
590,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-422409200000.0,NCAR,CISM,exp06,910.0,1026.0,-51040.066,-31100475000.0,-113018020.0,682233100.0,-512540.47,-849765800.0,-27367.498,6,rcp8.5,Standard,Medium,False,1
591,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-802325700000.0,NCAR,CISM,exp02,910.0,1026.0,-87656.85,-137822620000.0,-242209070.0,1524756600.0,-947830.06,-1908294700.0,-30486.41,2,rcp8.5,Open,Medium,False,1
592,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-472846400000.0,AWI,PISM1,exp06,910.0,1023.0,-449930.03,-32093559000.0,-1353310800.0,-1157491200.0,-159257.4,-195819710.0,-527422.5,6,rcp8.5,Standard,Medium,False,1
593,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,346181440000.0,AWI,PISM1,exp02,910.0,1023.0,-448920.12,112415000000.0,1552483700.0,1581949800.0,121398.63,-29466076.0,-443367.6,2,rcp8.5,Open,Medium,False,1
594,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-217886460000.0,PIK,PISM1,exp02,910.0,1028.0,400441.9,-82638954000.0,-840716000.0,-609594600.0,-219338.66,-174917890.0,433057.53,2,rcp8.5,Open,Medium,False,1
595,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-176172480000.0,PIK,PISM2,exp02,910.0,1028.0,414122.8,-62278836000.0,-380249250.0,-100319080.0,-509377.66,-181704030.0,498598.2,2,rcp8.5,Open,Medium,False,1
596,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-381559500000.0,UTAS,ElmerIce,exp06,900.0,1025.0,-340844.8,-68698206000.0,-543.25586,1227726200.0,-559051.8,-1227724700.0,-393017.88,6,rcp8.5,Standard,Medium,False,1
597,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,145108000000.0,UCIJPL,ISSM,exp06,917.0,1023.0,-205940.89,49662160000.0,3942.9233,-646606000.0,-331281.88,646607900.0,-392021.84,6,rcp8.5,Standard,Medium,False,1
598,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-129951170000.0,UCIJPL,ISSM,exp02,917.0,1023.0,-211845.38,-31744866000.0,3942.9233,-63608716.0,-1855391.1,63606516.0,-392021.84,2,rcp8.5,Open,Medium,False,1
599,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-998988450000.0,VUW,PISM,exp02,910.0,1028.0,-251009.14,-186362860000.0,-195045950.0,1805845200.0,2204814.0,-2000893200.0,-305770.4,2,rcp8.5,Open,Medium,False,1
600,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-701132200000.0,ULB,fETISh_32km,exp06,910.0,1028.0,-305411.53,-40136217000.0,-1032214900.0,-118324.805,-286998.62,-1032096640.0,-582858.94,6,rcp8.5,Standard,Medium,False,1
601,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-1275062900000.0,ULB,fETISh_32km,exp02,910.0,1028.0,-293717.72,-1519294600.0,4082.9219,1035193700.0,-3765709.0,-1035197800.0,-558097.0,2,rcp8.5,Open,Medium,False,1
602,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-889979140000.0,ULB,fETISh_16km,exp06,910.0,1028.0,-268509.28,-34337317000.0,-773173800.0,-256506800.0,-658306.6,-516667000.0,-503098.53,6,rcp8.5,Standard,Medium,False,1
603,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-337464460000.0,ULB,fETISh_16km,exp02,910.0,1028.0,-310217.8,-68934935000.0,-516502500.0,1292950000.0,-2444333.2,-1809452500.0,-430305.5,2,rcp8.5,Open,Medium,False,1
604,1.0,1.0,2043,miroc_esm_chem_rcp85,34.543705,1.5383081,4.131508,2.4524356e-06,8.220606e-07,1.4476081e-10,1.6302301e-06,1.6620085,-725457760000.0,LSCE,GRISLI,exp06,918.0,1023.0,-317937.7,-20032627000.0,-3611970800.0,-2838571300.0,-465357.44,-773399600.0,-496302.53,6,rcp8.5,Standard,Medium,False,1
