,aSMB,sector,aogcm,year,aST,sector,aogcm,year
76,-2.3414204974828387e-05,4.0,noresm1_rcp85,77,1.7173321233441394,4.0,noresm1_rcp85,77
77,-2.6142213360896443e-05,4.0,noresm1_rcp85,78,1.6379741979731575,4.0,noresm1_rcp85,78
78,-2.809600555249727e-05,4.0,noresm1_rcp85,79,2.318880969777235,4.0,noresm1_rcp85,79
79,-3.303702677637684e-05,4.0,noresm1_rcp85,80,1.9592643380291577,4.0,noresm1_rcp85,80
80,-2.5080055275068065e-05,4.0,noresm1_rcp85,81,2.3390184220730283,4.0,noresm1_rcp85,81
81,-4.03686698401267e-05,4.0,noresm1_rcp85,82,2.1181195436392266,4.0,noresm1_rcp85,82
82,-3.007233910093091e-05,4.0,noresm1_rcp85,83,1.8174790398762122,4.0,noresm1_rcp85,83
83,-2.450853689079457e-05,4.0,noresm1_rcp85,84,2.1371189183011383,4.0,noresm1_rcp85,84
84,-3.0096486576182237e-05,4.0,noresm1_rcp85,85,2.123913603143508,4.0,noresm1_rcp85,85
85,-2.986945938513986e-05,4.0,noresm1_rcp85,86,2.2487828443026463,4.0,noresm1_rcp85,86
0,-1.8451938384440773e-07,5.0,noresm1_rcp85,1,1.3517736729522678,5.0,noresm1_rcp85,1
1,-1.1941172674631752e-08,5.0,noresm1_rcp85,2,0.9339933388891583,5.0,noresm1_rcp85,2
2,8.22298747915011e-07,5.0,noresm1_rcp85,3,-0.3443741284256844,5.0,noresm1_rcp85,3
3,-7.280266170030164e-06,5.0,noresm1_rcp85,4,1.763614997971545,5.0,noresm1_rcp85,4
4,-9.725917578788037e-06,5.0,noresm1_rcp85,5,1.3805556204587748,5.0,noresm1_rcp85,5
5,-4.979193858728485e-06,5.0,noresm1_rcp85,6,-0.2753413035813638,5.0,noresm1_rcp85,6
6,-6.8795274372256905e-06,5.0,noresm1_rcp85,7,0.7570823540517607,5.0,noresm1_rcp85,7
7,-1.0560000319765275e-06,5.0,noresm1_rcp85,8,2.0048244491379283,5.0,noresm1_rcp85,8
8,6.899215548186888e-07,5.0,noresm1_rcp85,9,-0.25884704773614664,5.0,noresm1_rcp85,9
9,-3.843511296820546e-06,5.0,noresm1_rcp85,10,0.3297249154815187,5.0,noresm1_rcp85,10
10,5.335771298408764e-06,5.0,noresm1_rcp85,11,-0.24433017125236092,5.0,noresm1_rcp85,11
11,-5.651905943051561e-06,5.0,noresm1_rcp85,12,1.6032043152634767,5.0,noresm1_rcp85,12
12,-4.866017344487747e-06,5.0,noresm1_rcp85,13,1.1046875862617902,5.0,noresm1_rcp85,13
13,-5.697599932178003e-06,5.0,noresm1_rcp85,14,1.1307661142462546,5.0,noresm1_rcp85,14
14,-7.1327049729452635e-06,5.0,noresm1_rcp85,15,1.0391194051191517,5.0,noresm1_rcp85,15
15,-4.561683837289267e-07,5.0,noresm1_rcp85,16,1.256188167236536,5.0,noresm1_rcp85,16
16,-4.420117924008543e-06,5.0,noresm1_rcp85,17,0.337166781357771,5.0,noresm1_rcp85,17
17,-1.8967815586804773e-06,5.0,noresm1_rcp85,18,0.7070563887140434,5.0,noresm1_rcp85,18
18,-9.01509260527952e-07,5.0,noresm1_rcp85,19,0.5969687445410367,5.0,noresm1_rcp85,19
19,-4.616062030523841e-06,5.0,noresm1_rcp85,20,0.9369661835786813,5.0,noresm1_rcp85,20
20,-7.047505722042067e-06,5.0,noresm1_rcp85,21,0.9872845635901877,5.0,noresm1_rcp85,21
21,-3.8138530193670896e-06,5.0,noresm1_rcp85,22,1.380196449287523,5.0,noresm1_rcp85,22
22,-1.9421552807316554e-06,5.0,noresm1_rcp85,23,1.1347439244324764,5.0,noresm1_rcp85,23
23,-6.956784298527078e-06,5.0,noresm1_rcp85,24,1.469654041703146,5.0,noresm1_rcp85,24
24,-1.2487803721042644e-06,5.0,noresm1_rcp85,25,1.4125683305298753,5.0,noresm1_rcp85,25
25,-6.740019796312706e-06,5.0,noresm1_rcp85,26,0.8566926952031549,5.0,noresm1_rcp85,26
26,4.535707000690183e-07,5.0,noresm1_rcp85,27,0.5649321957347497,5.0,noresm1_rcp85,27
27,-8.366454418425986e-06,5.0,noresm1_rcp85,28,1.5499961495572192,5.0,noresm1_rcp85,28
28,-8.061632452154793e-06,5.0,noresm1_rcp85,29,2.143341054490807,5.0,noresm1_rcp85,29
29,-7.801703132611068e-06,5.0,noresm1_rcp85,30,2.344355405140393,5.0,noresm1_rcp85,30
30,-6.870403647473677e-08,5.0,noresm1_rcp85,31,1.4012486634272419,5.0,noresm1_rcp85,31
31,-6.501929596151042e-06,5.0,noresm1_rcp85,32,1.7646235315946868,5.0,noresm1_rcp85,32
32,-4.40209690897618e-06,5.0,noresm1_rcp85,33,1.1940251158065154,5.0,noresm1_rcp85,33
33,1.1965144306279552e-06,5.0,noresm1_rcp85,34,1.1908933087246414,5.0,noresm1_rcp85,34
34,-6.474520876846916e-06,5.0,noresm1_rcp85,35,1.1767884947119918,5.0,noresm1_rcp85,35
35,-8.169420998799713e-06,5.0,noresm1_rcp85,36,1.9665555405153878,5.0,noresm1_rcp85,36
36,-1.1349846278850802e-05,5.0,noresm1_rcp85,37,3.6221145326868065,5.0,noresm1_rcp85,37
37,-1.4678501871102194e-05,5.0,noresm1_rcp85,38,3.011180200593363,5.0,noresm1_rcp85,38
38,-7.380689852639973e-06,5.0,noresm1_rcp85,39,2.2738419093936466,5.0,noresm1_rcp85,39
39,-5.977116197868481e-06,5.0,noresm1_rcp85,40,1.9414590087913839,5.0,noresm1_rcp85,40
40,-1.3168095766585547e-05,5.0,noresm1_rcp85,41,1.6030483729180927,5.0,noresm1_rcp85,41
41,-1.1197169991720857e-05,5.0,noresm1_rcp85,42,1.7875054528146024,5.0,noresm1_rcp85,42
42,-7.812756097456643e-06,5.0,noresm1_rcp85,43,2.8876832688314193,5.0,noresm1_rcp85,43
43,-3.605449734185488e-06,5.0,noresm1_rcp85,44,2.3536279889750364,5.0,noresm1_rcp85,44
44,-6.688373727553407e-06,5.0,noresm1_rcp85,45,1.4870501743610685,5.0,noresm1_rcp85,45
45,-1.4965994147663334e-06,5.0,noresm1_rcp85,46,2.173600234946663,5.0,noresm1_rcp85,46
46,-3.1939164455934028e-06,5.0,noresm1_rcp85,47,2.291390140282524,5.0,noresm1_rcp85,47
47,-1.1541727724318043e-05,5.0,noresm1_rcp85,48,1.9167520394984345,5.0,noresm1_rcp85,48
48,-9.449782505743535e-06,5.0,noresm1_rcp85,49,1.4726627103213605,5.0,noresm1_rcp85,49
49,-6.908061760884287e-06,5.0,noresm1_rcp85,50,2.6532790751085527,5.0,noresm1_rcp85,50
50,-3.9872126075280024e-06,5.0,noresm1_rcp85,51,1.8831417209478227,5.0,noresm1_rcp85,51
51,-1.400848934136271e-05,5.0,noresm1_rcp85,52,3.11897196179713,5.0,noresm1_rcp85,52
52,-8.481055478355575e-06,5.0,noresm1_rcp85,53,2.5976793779700915,5.0,noresm1_rcp85,53
53,-1.3941717268206742e-05,5.0,noresm1_rcp85,54,3.262360258552863,5.0,noresm1_rcp85,54
54,-6.424282613752571e-06,5.0,noresm1_rcp85,55,2.3990967370986387,5.0,noresm1_rcp85,55
55,-1.0353038950585976e-05,5.0,noresm1_rcp85,56,2.9443148252342928,5.0,noresm1_rcp85,56
56,-1.2223173434732472e-05,5.0,noresm1_rcp85,57,2.851492830097969,5.0,noresm1_rcp85,57
57,-2.109058386297523e-05,5.0,noresm1_rcp85,58,2.9828723125822543,5.0,noresm1_rcp85,58
58,-1.1899434429336011e-05,5.0,noresm1_rcp85,59,2.8948766422907326,5.0,noresm1_rcp85,59
59,-7.670352999610294e-06,5.0,noresm1_rcp85,60,2.740036756409938,5.0,noresm1_rcp85,60
60,-1.2422134186124073e-05,5.0,noresm1_rcp85,61,3.448817052995941,5.0,noresm1_rcp85,61
61,-1.3617146137342245e-05,5.0,noresm1_rcp85,62,3.6877480823590907,5.0,noresm1_rcp85,62
62,-1.2899724328265913e-05,5.0,noresm1_rcp85,63,2.346323256145799,5.0,noresm1_rcp85,63
63,-2.1836094059943576e-05,5.0,noresm1_rcp85,64,3.5118577677075393,5.0,noresm1_rcp85,64
64,-2.0418380282552705e-05,5.0,noresm1_rcp85,65,3.424271630135456,5.0,noresm1_rcp85,65
65,-1.022229248469323e-05,5.0,noresm1_rcp85,66,2.7428067413905985,5.0,noresm1_rcp85,66
66,-1.856176124986766e-05,5.0,noresm1_rcp85,67,3.795608654591492,5.0,noresm1_rcp85,67
67,-6.98761961418498e-06,5.0,noresm1_rcp85,68,2.8562368661692026,5.0,noresm1_rcp85,68
68,-1.463113072993045e-05,5.0,noresm1_rcp85,69,2.8918222223562076,5.0,noresm1_rcp85,69
69,-7.604169529186887e-06,5.0,noresm1_rcp85,70,3.486546493288193,5.0,noresm1_rcp85,70
70,-1.2846865576873552e-05,5.0,noresm1_rcp85,71,2.624307688765856,5.0,noresm1_rcp85,71
71,-1.5305229000269665e-05,5.0,noresm1_rcp85,72,3.1668345851782127,5.0,noresm1_rcp85,72
72,-1.927274403965073e-05,5.0,noresm1_rcp85,73,3.705851229112482,5.0,noresm1_rcp85,73
73,-2.1779624830875875e-05,5.0,noresm1_rcp85,74,4.001468539037624,5.0,noresm1_rcp85,74
74,-1.1333573300102739e-05,5.0,noresm1_rcp85,75,2.4676404767159412,5.0,noresm1_rcp85,75
75,-1.7433320002382855e-05,5.0,noresm1_rcp85,76,3.200051793731561,5.0,noresm1_rcp85,76
76,-1.6324963393955067e-05,5.0,noresm1_rcp85,77,2.774891128750063,5.0,noresm1_rcp85,77
77,-7.285858785797081e-06,5.0,noresm1_rcp85,78,3.1765222453960504,5.0,noresm1_rcp85,78
78,-8.518565642856688e-06,5.0,noresm1_rcp85,79,3.4230032419681686,5.0,noresm1_rcp85,79
79,-1.4377851170959576e-05,5.0,noresm1_rcp85,80,3.4339504792841575,5.0,noresm1_rcp85,80
80,-1.55716484229867e-05,5.0,noresm1_rcp85,81,3.6219611275268617,5.0,noresm1_rcp85,81
81,-2.3054077412207056e-05,5.0,noresm1_rcp85,82,3.4090892819520944,5.0,noresm1_rcp85,82
82,-1.9901464194241308e-05,5.0,noresm1_rcp85,83,3.304537808877839,5.0,noresm1_rcp85,83
83,-4.679362574119408e-06,5.0,noresm1_rcp85,84,3.1979635530884662,5.0,noresm1_rcp85,84
84,-1.8719140805719767e-05,5.0,noresm1_rcp85,85,3.3918904731322703,5.0,noresm1_rcp85,85
85,-1.6113531313611583e-05,5.0,noresm1_rcp85,86,3.7291343900094134,5.0,noresm1_rcp85,86
0,1.4083550876386357e-06,6.0,noresm1_rcp85,1,0.85316451206268,6.0,noresm1_rcp85,1
1,-1.6403427206784896e-06,6.0,noresm1_rcp85,2,0.8363921650326648,6.0,noresm1_rcp85,2
2,1.0709110604264477e-06,6.0,noresm1_rcp85,3,0.19076134183830756,6.0,noresm1_rcp85,3
3,-9.74425801439509e-06,6.0,noresm1_rcp85,4,1.548014413253347,6.0,noresm1_rcp85,4
4,-4.440751284929866e-06,6.0,noresm1_rcp85,5,1.5183549152931988,6.0,noresm1_rcp85,5
5,-2.554516665684614e-07,6.0,noresm1_rcp85,6,-0.26840963344131613,6.0,noresm1_rcp85,6
6,-8.728903122483922e-06,6.0,noresm1_rcp85,7,1.3678827548905252,6.0,noresm1_rcp85,7
7,-4.0513484559563855e-06,6.0,noresm1_rcp85,8,1.591469119938464,6.0,noresm1_rcp85,8
8,-2.386973397556215e-07,6.0,noresm1_rcp85,9,-0.22440492162491962,6.0,noresm1_rcp85,9
9,-2.3688505734279596e-06,6.0,noresm1_rcp85,10,0.5533419835887318,6.0,noresm1_rcp85,10
10,2.3368665895258205e-06,6.0,noresm1_rcp85,11,-0.3845546114601944,6.0,noresm1_rcp85,11
11,-1.0160397406934035e-05,6.0,noresm1_rcp85,12,1.5757608826456422,6.0,noresm1_rcp85,12
12,-4.260024355201751e-06,6.0,noresm1_rcp85,13,1.3399119202794678,6.0,noresm1_rcp85,13
13,-2.3354071069379766e-06,6.0,noresm1_rcp85,14,1.418677212455805,6.0,noresm1_rcp85,14
14,-1.1506342661097655e-05,6.0,noresm1_rcp85,15,1.3755152342264194,6.0,noresm1_rcp85,15
15,-1.0086814674352409e-07,6.0,noresm1_rcp85,16,1.464079671200973,6.0,noresm1_rcp85,16
16,-6.798441922275431e-06,6.0,noresm1_rcp85,17,0.4248183569619741,6.0,noresm1_rcp85,17
17,-5.701734553363697e-06,6.0,noresm1_rcp85,18,1.0050760624028163,6.0,noresm1_rcp85,18
18,-2.3565607964944984e-06,6.0,noresm1_rcp85,19,0.9984187916117725,6.0,noresm1_rcp85,19
19,-3.941851842311373e-06,6.0,noresm1_rcp85,20,0.9525364365128833,6.0,noresm1_rcp85,20
20,-9.083890189783416e-06,6.0,noresm1_rcp85,21,1.3908097003036437,6.0,noresm1_rcp85,21
21,-1.0137977998017003e-05,6.0,noresm1_rcp85,22,1.378477111649871,6.0,noresm1_rcp85,22
22,-4.314623072401138e-06,6.0,noresm1_rcp85,23,0.8892690426547617,6.0,noresm1_rcp85,23
23,-2.578908336676862e-06,6.0,noresm1_rcp85,24,1.7840197873039645,6.0,noresm1_rcp85,24
24,2.7666760680467737e-06,6.0,noresm1_rcp85,25,1.323188603016505,6.0,noresm1_rcp85,25
25,-3.4733947275154756e-06,6.0,noresm1_rcp85,26,1.0236593719827636,6.0,noresm1_rcp85,26
26,1.591327191693052e-06,6.0,noresm1_rcp85,27,0.6794386327890116,6.0,noresm1_rcp85,27
27,-6.00527351227046e-06,6.0,noresm1_rcp85,28,1.6121649427812932,6.0,noresm1_rcp85,28
28,-4.315775985633467e-06,6.0,noresm1_rcp85,29,2.0104463706075086,6.0,noresm1_rcp85,29
29,-1.3518176121889218e-05,6.0,noresm1_rcp85,30,2.0256333568086404,6.0,noresm1_rcp85,30
30,-5.360313232872831e-06,6.0,noresm1_rcp85,31,0.9428562865142337,6.0,noresm1_rcp85,31
31,-7.974048882360962e-06,6.0,noresm1_rcp85,32,1.615557495883076,6.0,noresm1_rcp85,32
32,-4.543170040368249e-06,6.0,noresm1_rcp85,33,0.6854650978827379,6.0,noresm1_rcp85,33
33,-2.1035945095895412e-06,6.0,noresm1_rcp85,34,0.8348011040915246,6.0,noresm1_rcp85,34
34,-3.606124642305903e-06,6.0,noresm1_rcp85,35,0.9883401801988394,6.0,noresm1_rcp85,35
35,-8.437613538437868e-06,6.0,noresm1_rcp85,36,1.3096852423983196,6.0,noresm1_rcp85,36
36,-1.0002126588293565e-05,6.0,noresm1_rcp85,37,3.1723464558372827,6.0,noresm1_rcp85,37
37,-7.743386894574038e-06,6.0,noresm1_rcp85,38,2.9453121385665413,6.0,noresm1_rcp85,38
38,-4.623316666186544e-06,6.0,noresm1_rcp85,39,1.9955040729170552,6.0,noresm1_rcp85,39
39,-7.792893779901702e-06,6.0,noresm1_rcp85,40,1.863599592666834,6.0,noresm1_rcp85,40
40,-1.3619805707115988e-05,6.0,noresm1_rcp85,41,1.616823922227111,6.0,noresm1_rcp85,41
41,-1.0582832614434812e-05,6.0,noresm1_rcp85,42,2.004139101792596,6.0,noresm1_rcp85,42
42,-6.143381129252763e-06,6.0,noresm1_rcp85,43,2.831956722813338,6.0,noresm1_rcp85,43
43,-3.7878305372826347e-06,6.0,noresm1_rcp85,44,2.195554482747122,6.0,noresm1_rcp85,44
44,-7.907075538849607e-06,6.0,noresm1_rcp85,45,1.3249687319183523,6.0,noresm1_rcp85,45
45,-5.161218817157731e-06,6.0,noresm1_rcp85,46,2.342070373040321,6.0,noresm1_rcp85,46
46,-5.22530796257848e-06,6.0,noresm1_rcp85,47,2.1082769075812617,6.0,noresm1_rcp85,47
47,-1.2402195093319691e-05,6.0,noresm1_rcp85,48,2.103229473947991,6.0,noresm1_rcp85,48
48,-8.191655086273306e-06,6.0,noresm1_rcp85,49,1.7427371086018255,6.0,noresm1_rcp85,49
49,-5.400313870112171e-06,6.0,noresm1_rcp85,50,2.1374955481212212,6.0,noresm1_rcp85,50
50,-8.151639999075614e-06,6.0,noresm1_rcp85,51,1.9180219084525878,6.0,noresm1_rcp85,51
51,-1.8539330596197536e-05,6.0,noresm1_rcp85,52,3.02627424571448,6.0,noresm1_rcp85,52
52,-7.771699943715508e-06,6.0,noresm1_rcp85,53,2.875366505778557,6.0,noresm1_rcp85,53
53,-1.4706756330042408e-05,6.0,noresm1_rcp85,54,3.413816133018188,6.0,noresm1_rcp85,54
54,-1.4261217553289709e-05,6.0,noresm1_rcp85,55,2.17459906332598,6.0,noresm1_rcp85,55
55,-1.5857272341198002e-05,6.0,noresm1_rcp85,56,3.72822784355089,6.0,noresm1_rcp85,56
56,-7.893292731610474e-06,6.0,noresm1_rcp85,57,2.525735701089992,6.0,noresm1_rcp85,57
57,-2.2674994967585213e-05,6.0,noresm1_rcp85,58,2.897220636010441,6.0,noresm1_rcp85,58
58,-1.53253969003596e-05,6.0,noresm1_rcp85,59,3.0050625518648775,6.0,noresm1_rcp85,59
59,-1.3324896375654336e-05,6.0,noresm1_rcp85,60,2.868239544846351,6.0,noresm1_rcp85,60
60,-1.9820914855741036e-05,6.0,noresm1_rcp85,61,3.6645248041851186,6.0,noresm1_rcp85,61
61,-1.895837705919734e-05,6.0,noresm1_rcp85,62,3.1944476029828444,6.0,noresm1_rcp85,62
62,-1.8919244847351534e-05,6.0,noresm1_rcp85,63,2.6001043258769343,6.0,noresm1_rcp85,63
63,-2.140009254327133e-05,6.0,noresm1_rcp85,64,3.871751418749058,6.0,noresm1_rcp85,64
64,-1.6340421104325542e-05,6.0,noresm1_rcp85,65,3.712889803719011,6.0,noresm1_rcp85,65
65,-8.255196412472419e-06,6.0,noresm1_rcp85,66,3.1050089222022,6.0,noresm1_rcp85,66
66,-1.6246592052959115e-05,6.0,noresm1_rcp85,67,3.5048050314255765,6.0,noresm1_rcp85,67
67,-7.038007505205191e-06,6.0,noresm1_rcp85,68,2.5211211302758563,6.0,noresm1_rcp85,68
68,-1.8476575079515188e-05,6.0,noresm1_rcp85,69,2.93003081861221,6.0,noresm1_rcp85,69
69,-7.518243947597075e-06,6.0,noresm1_rcp85,70,3.2289105788747414,6.0,noresm1_rcp85,70
70,-1.0937577218974038e-05,6.0,noresm1_rcp85,71,2.7664923690893044,6.0,noresm1_rcp85,71
71,-2.1345155653219595e-05,6.0,noresm1_rcp85,72,3.14159031560498,6.0,noresm1_rcp85,72
72,-2.1050216856757754e-05,6.0,noresm1_rcp85,73,4.255087615468926,6.0,noresm1_rcp85,73
73,-2.6528424738922145e-05,6.0,noresm1_rcp85,74,4.082564534160862,6.0,noresm1_rcp85,74
74,-1.3053236503811874e-05,6.0,noresm1_rcp85,75,2.443195985414159,6.0,noresm1_rcp85,75
75,-2.190756580165944e-05,6.0,noresm1_rcp85,76,3.3002282420739957,6.0,noresm1_rcp85,76
76,-2.3569650207054628e-05,6.0,noresm1_rcp85,77,2.729339591954827,6.0,noresm1_rcp85,77
77,-1.2123128114255535e-05,6.0,noresm1_rcp85,78,3.187983328854837,6.0,noresm1_rcp85,78
78,-9.815292451787654e-06,6.0,noresm1_rcp85,79,3.767433212929934,6.0,noresm1_rcp85,79
79,-1.9113715314311566e-05,6.0,noresm1_rcp85,80,3.229749139887249,6.0,noresm1_rcp85,80
80,-1.9495020800807978e-05,6.0,noresm1_rcp85,81,4.078797321560275,6.0,noresm1_rcp85,81
81,-1.5211628716094837e-05,6.0,noresm1_rcp85,82,3.8030008499597407,6.0,noresm1_rcp85,82
82,-2.6996242355922247e-05,6.0,noresm1_rcp85,83,3.609004127865436,6.0,noresm1_rcp85,83
83,-3.2754071163829597e-06,6.0,noresm1_rcp85,84,3.5737355460791003,6.0,noresm1_rcp85,84
84,-2.4289916587301522e-05,6.0,noresm1_rcp85,85,3.8137742242036814,6.0,noresm1_rcp85,85
85,-1.887249833620134e-05,6.0,noresm1_rcp85,86,3.890201966011183,6.0,noresm1_rcp85,86
0,-7.334338041042383e-06,1.0,ukesm1-cm6_ssp585,1,2.7145014174993354,1.0,ukesm1-cm6_ssp585,1
1,-7.707003158567149e-06,1.0,ukesm1-cm6_ssp585,2,1.7581988476357604,1.0,ukesm1-cm6_ssp585,2
2,-1.470783594848129e-06,1.0,ukesm1-cm6_ssp585,3,2.015261378631321,1.0,ukesm1-cm6_ssp585,3
3,-5.81325904926722e-06,1.0,ukesm1-cm6_ssp585,4,1.863251813027053,1.0,ukesm1-cm6_ssp585,4
4,-5.37612832351922e-06,1.0,ukesm1-cm6_ssp585,5,3.4089776121741453,1.0,ukesm1-cm6_ssp585,5
5,-2.3536561926204782e-06,1.0,ukesm1-cm6_ssp585,6,2.8451616651128684,1.0,ukesm1-cm6_ssp585,6
6,-4.340397069397758e-06,1.0,ukesm1-cm6_ssp585,7,2.722025350442088,1.0,ukesm1-cm6_ssp585,7
7,-4.7231065279816496e-06,1.0,ukesm1-cm6_ssp585,8,2.9232017149242613,1.0,ukesm1-cm6_ssp585,8
8,-5.107438882286805e-06,1.0,ukesm1-cm6_ssp585,9,2.713499888621621,1.0,ukesm1-cm6_ssp585,9
9,-8.257654500557208e-06,1.0,ukesm1-cm6_ssp585,10,2.6728935500938245,1.0,ukesm1-cm6_ssp585,10
10,-6.888777936116632e-06,1.0,ukesm1-cm6_ssp585,11,3.116900934294576,1.0,ukesm1-cm6_ssp585,11
11,-5.966669083795751e-06,1.0,ukesm1-cm6_ssp585,12,2.2331705606550925,1.0,ukesm1-cm6_ssp585,12
12,-8.147498261777876e-06,1.0,ukesm1-cm6_ssp585,13,3.4716758541149533,1.0,ukesm1-cm6_ssp585,13
13,-3.8173880486956384e-06,1.0,ukesm1-cm6_ssp585,14,2.790296768230167,1.0,ukesm1-cm6_ssp585,14
14,-9.39433625170706e-06,1.0,ukesm1-cm6_ssp585,15,2.7145516559310985,1.0,ukesm1-cm6_ssp585,15
15,-1.1094436618688792e-05,1.0,ukesm1-cm6_ssp585,16,3.0378422566674415,1.0,ukesm1-cm6_ssp585,16
16,-5.555341329085485e-06,1.0,ukesm1-cm6_ssp585,17,3.0148363080210103,1.0,ukesm1-cm6_ssp585,17
17,-6.156563379248763e-06,1.0,ukesm1-cm6_ssp585,18,3.1813428327843165,1.0,ukesm1-cm6_ssp585,18
18,-1.089977184269921e-05,1.0,ukesm1-cm6_ssp585,19,4.295883795623471,1.0,ukesm1-cm6_ssp585,19
19,-1.2119606461765271e-05,1.0,ukesm1-cm6_ssp585,20,3.776931690948174,1.0,ukesm1-cm6_ssp585,20
20,-7.057294018572134e-06,1.0,ukesm1-cm6_ssp585,21,3.054544088672942,1.0,ukesm1-cm6_ssp585,21
21,-7.978711146309955e-06,1.0,ukesm1-cm6_ssp585,22,3.335308383980022,1.0,ukesm1-cm6_ssp585,22
22,-1.2019949597918625e-05,1.0,ukesm1-cm6_ssp585,23,3.2089878949083057,1.0,ukesm1-cm6_ssp585,23
23,-9.45096824199663e-06,1.0,ukesm1-cm6_ssp585,24,3.6096006031593357,1.0,ukesm1-cm6_ssp585,24
24,-7.10565633874137e-06,1.0,ukesm1-cm6_ssp585,25,4.060017976687507,1.0,ukesm1-cm6_ssp585,25
25,-1.1720924996470126e-05,1.0,ukesm1-cm6_ssp585,26,3.837940110974728,1.0,ukesm1-cm6_ssp585,26
26,-1.7504431595148452e-05,1.0,ukesm1-cm6_ssp585,27,4.335246674221427,1.0,ukesm1-cm6_ssp585,27
27,-4.440480791319226e-06,1.0,ukesm1-cm6_ssp585,28,3.5369151847560265,1.0,ukesm1-cm6_ssp585,28
28,-9.940275758236175e-06,1.0,ukesm1-cm6_ssp585,29,3.4214781907252783,1.0,ukesm1-cm6_ssp585,29
29,-1.451811378418063e-05,1.0,ukesm1-cm6_ssp585,30,4.472312734111361,1.0,ukesm1-cm6_ssp585,30
30,-8.6965695216312e-06,1.0,ukesm1-cm6_ssp585,31,4.171053996781021,1.0,ukesm1-cm6_ssp585,31
31,-1.2884436482482367e-05,1.0,ukesm1-cm6_ssp585,32,4.728651628912165,1.0,ukesm1-cm6_ssp585,32
32,-1.3410002593218097e-05,1.0,ukesm1-cm6_ssp585,33,4.936239346929781,1.0,ukesm1-cm6_ssp585,33
33,-2.4026589593067192e-05,1.0,ukesm1-cm6_ssp585,34,5.558323530443636,1.0,ukesm1-cm6_ssp585,34
34,-1.0470279087863376e-05,1.0,ukesm1-cm6_ssp585,35,4.372376509404183,1.0,ukesm1-cm6_ssp585,35
35,-1.4693120759106793e-05,1.0,ukesm1-cm6_ssp585,36,4.7590255864268745,1.0,ukesm1-cm6_ssp585,36
36,-1.4747732509844586e-05,1.0,ukesm1-cm6_ssp585,37,5.296195077313577,1.0,ukesm1-cm6_ssp585,37
37,-1.0981321201505242e-05,1.0,ukesm1-cm6_ssp585,38,5.078186821536753,1.0,ukesm1-cm6_ssp585,38
38,-1.239002497512605e-05,1.0,ukesm1-cm6_ssp585,39,4.584345922506273,1.0,ukesm1-cm6_ssp585,39
39,-1.5559561060667972e-05,1.0,ukesm1-cm6_ssp585,40,5.562549348870146,1.0,ukesm1-cm6_ssp585,40
40,-2.073895280415948e-05,1.0,ukesm1-cm6_ssp585,41,5.5927043982309925,1.0,ukesm1-cm6_ssp585,41
41,-1.0350507847114535e-05,1.0,ukesm1-cm6_ssp585,42,5.0264839774023535,1.0,ukesm1-cm6_ssp585,42
42,-2.19298661472189e-05,1.0,ukesm1-cm6_ssp585,43,5.428935050582633,1.0,ukesm1-cm6_ssp585,43
43,-2.750676952465065e-05,1.0,ukesm1-cm6_ssp585,44,5.616383773087003,1.0,ukesm1-cm6_ssp585,44
44,-1.8567251946158154e-05,1.0,ukesm1-cm6_ssp585,45,6.022274329582577,1.0,ukesm1-cm6_ssp585,45
45,-1.1055105545158435e-05,1.0,ukesm1-cm6_ssp585,46,5.939477458731596,1.0,ukesm1-cm6_ssp585,46
46,-2.2622399595518473e-05,1.0,ukesm1-cm6_ssp585,47,6.017579497904647,1.0,ukesm1-cm6_ssp585,47
47,-1.8918333931598764e-05,1.0,ukesm1-cm6_ssp585,48,5.565806789049001,1.0,ukesm1-cm6_ssp585,48
48,-3.268163224174783e-05,1.0,ukesm1-cm6_ssp585,49,6.549123174161427,1.0,ukesm1-cm6_ssp585,49
49,-2.4516192289721093e-05,1.0,ukesm1-cm6_ssp585,50,6.550571704275123,1.0,ukesm1-cm6_ssp585,50
50,-1.8227622449574126e-05,1.0,ukesm1-cm6_ssp585,51,6.202333955020246,1.0,ukesm1-cm6_ssp585,51
51,-1.714784435528983e-05,1.0,ukesm1-cm6_ssp585,52,5.829428092639481,1.0,ukesm1-cm6_ssp585,52
52,-2.3849164543465145e-05,1.0,ukesm1-cm6_ssp585,53,7.041681686248811,1.0,ukesm1-cm6_ssp585,53
53,-2.9445487424917997e-05,1.0,ukesm1-cm6_ssp585,54,6.612905133841434,1.0,ukesm1-cm6_ssp585,54
54,-2.664051043455018e-05,1.0,ukesm1-cm6_ssp585,55,6.6549079484153895,1.0,ukesm1-cm6_ssp585,55
55,-3.232185091605833e-05,1.0,ukesm1-cm6_ssp585,56,6.7472813268587615,1.0,ukesm1-cm6_ssp585,56
56,-2.8470890720310884e-05,1.0,ukesm1-cm6_ssp585,57,7.132788579275006,1.0,ukesm1-cm6_ssp585,57
57,-3.0198134766392e-05,1.0,ukesm1-cm6_ssp585,58,7.276730321193935,1.0,ukesm1-cm6_ssp585,58
58,-2.9387078027173368e-05,1.0,ukesm1-cm6_ssp585,59,7.969448190905307,1.0,ukesm1-cm6_ssp585,59
59,-3.377185115109436e-05,1.0,ukesm1-cm6_ssp585,60,7.590696793336773,1.0,ukesm1-cm6_ssp585,60
